"Pujol 2002, No. 10-3-1.5N"	
20547	
7.131084002	-34.85704711
6.540771915	-37.50914889
6.5535595	-37.46457658
6.583682786	-37.46457658
6.564443951	-37.44229255
6.523548577	-37.44229255
6.56905527	-35.57021907
6.466008274	-35.59250521
6.535676672	-35.54793079
6.489726276	-35.59250521
6.519159428	-35.54793079
6.50359407	-35.21446772
6.483591044	-35.236756
6.44568476	-35.25904217
6.562640409	-35.19218157
6.486829757	-35.236756
6.501973118	-34.70187757
6.527654904	-34.76873605
6.457938625	-34.74644988
6.544235352	-34.76873605
6.408784628	-34.74644988
6.512493029	-34.63501697
6.516527215	-34.63501697
6.457593238	-34.63501697
6.508744856	-34.65730312
6.519183688	-34.65730312
5.967974926	-39.89465248
6.008427235	-39.82779188
5.99522723	-39.85007592
5.952071205	-39.82779188
6.011515281	-39.8055036
4.719020806	-43.70565578
4.785601797	-43.68337175
4.823770472	-43.66108347
4.788888391	-43.66108347
4.823094703	-43.63879519
4.796975916	-42.68047548
4.738341359	-42.7250478
4.721397011	-42.68047548
4.753572503	-42.68047548
4.759748275	-42.63589892
4.730495796	-41.63300263
4.770398424	-41.63300263
4.673693189	-41.65529091
4.741182655	-41.6107186
4.736406303	-41.67757919
4.008933161	-48.05153968
4.091052696	-48.05153968
4.045533873	-48.05153968
4.085157192	-48.02925562
3.983679117	-48.02925562
3.1575028	-52.84315522
3.243982754	-52.84315522
3.174054199	-52.7985829
3.217393132	-52.7985829
3.145777548	-52.7985829
3.171980606	-51.37224323
3.184749038	-51.39452726
3.181377215	-51.39452726
3.160831849	-51.39452726
3.178273209	-51.39452726
2.668869891	-55.40611237
2.681886031	-55.40611237
2.610269649	-55.40611237
2.660596106	-55.38382834
2.668178799	-55.36154006
2.600491264	-54.29178317
2.595653943	-54.26949914
2.676485303	-54.22492258
2.613754952	-54.26949914
2.670572402	-54.26949914
2.61708464	-52.82087118
2.550702517	-52.84315522
2.584382769	-52.82087118
2.607107546	-52.82087118
2.587883873	-52.82087118
2.586244247	-52.37513949
2.586259888	-52.39742355
2.57707763	-52.39742355
2.56671876	-52.41971183
