Saatcioglu and Grira 1999 Column BG-4	
5371	
6.00634	75.84674772
6.505935	77.07069909
7.00553	80.29300912
7.505125	81.89598784
8.004721	84.29136778
8.504315	88.40960486
9.003911	88.9099696
9.503506	91.78778116
10.02033	94.77428571
10.5027	95.5449848
11.00229	98.76729483
11.50189	99.47440729
12.00148	103.6270517
12.50108	104.3686322
13.00067	106.3161094
13.50027	109.0905167
14.01709	109.4929483
14.51668	113.4043769
15.01628	115.4207903
15.51587	117.023769
16.01547	120.0393921
16.51506	120.9187234
17.01466	123.5209119
17.51426	126.2953191
18.01385	127.9671733
18.51344	129.1221884
19.01304	132.4479027
19.51264	134.2231003
20.01223	134.723465
20.52905	137.8133739
21.01142	138.3772644
21.51101	141.3584195
22.01061	142.892462
22.52743	143.7427356
23.0098	146.5807295
23.5094	147.6668085
24.00899	148.8218237
24.50859	150.6659574
25.00818	153.5092401
25.50778	155.5601216
26.00737	156.3361094
26.50697	158.7659574
27.00656	159.0251064
27.50616	160.5591489
28.00575	162.1276596
28.50535	163.6961094
29.00494	164.9544681
29.50454	166.8330091
30.00413	166.5753191
30.52096	168.9761094
31.00332	168.5063222
31.50292	171.3151976
32.00251	171.6777508
32.50211	171.730152
33.01893	170.306383
32.48488	127.3810334
31.98529	126.5361094
31.48569	122.8314286
30.9861	117.5418237
30.4865	115.1464438
29.98691	109.9257751
29.47008	109.3855319
28.97049	103.2345289
28.48812	101.6714894
27.98853	95.41708207
27.48893	94.7100304
26.98933	89.55817629
26.48974	88.6443769
25.99014	87.7649848
25.49055	79.75343465
24.99095	76.22103343
24.49136	73.10206687
23.99176	69.63854103
23.49217	66.24395137
22.99257	62.57367781
22.49298	59.38582979
21.99338	56.370231
21.49379	52.42434043
20.99419	48.37509422
20.4946	47.01334347
19.995	41.51696657
19.49541	41.01660182
18.99581	40.58512462
18.49622	35.84676596
17.99662	30.72940426
17.49703	30.74584802
16.99743	26.42094833
16.49784	19.99427964
15.98102	19.24734347
15.48142	18.64359271
14.99905	13.18703951
14.49946	11.3773617
13.99986	8.568480243
13.48304	6.684516717
12.98344	3.496630395
12.48385	0.894481459
11.98425	-2.603503343
11.48466	-4.034179939
10.96784	-7.916547112
10.48547	-10.58223708
9.985873	-12.46083283
9.486279	-15.23525836
8.986683	-18.38869909
8.487088	-21.05976292
7.987493	-22.38707599
7.487897	-26.88426748
6.971075	-30.59435866
6.488707	-30.84819453
5.989112	-31.0384924
5.489517	-36.01804863
4.989922	-39.9295076
4.490326	-42.97958055
3.990731	-43.99679635
3.491136	-47.28805471
2.991541	-48.78764742
2.491946	-50.56288754
1.992351	-53.50959271
1.492756	-56.59412158
0.9931607	-59.67865653
0.4935656	-61.07489362
-0.006029591	-64.1593921
-0.5056247	-64.31525836
-1.022447	-68.26656535
-1.504815	-69.65738602
-2.00441	-74.01677812
-2.504005	-75.03398176
-3.003601	-75.63775076
-3.503196	-79.65258359
-4.002791	-82.80601824
-4.502386	-83.71981763
-5.001981	-84.15130699
-5.501576	-84.61726444
-6.001172	-87.63288754
-6.500767	-89.89051672
-7.000362	-91.59683891
-7.517184	-94.27325228
-8.034006	-96.74297872
-8.516374	-98.34054711
-9.015969	-100.0124012
-9.515564	-102.0632827
-10.01516	-104.7343465
-10.51475	-105.7515502
-11.01435	-109.6629787
-11.51394	-110.0600608
-12.01354	-112.5243769
-12.51313	-113.644924
-13.01273	-114.5243161
-13.51233	-116.8852888
-14.01192	-119.4874772
-14.52874	-120.5100304
-15.01111	-121.5908207
-15.51071	-123.572766
-16.0103	-124.0731307
-16.5099	-126.7441945
-17.00949	-127.4168389
-17.50909	-127.9516717
-18.00868	-132.2076596
-18.50828	-132.5358055
-19.00787	-135.2757447
-19.5247	-136.7806687
-20.00706	-137.1378723
-20.50666	-140.2568389
-21.00625	-141.1017629
-21.50585	-142.8080851
-22.00544	-145.0311854
-22.50504	-146.8408511
-23.00463	-147.3756839
-23.50423	-150.2879027
-24.00382	-152.8900304
-24.50342	-153.5971429
-25.00302	-154.2697872
-25.50261	-157.2164742
-26.0022	-157.7168389
-26.5018	-160.1466869
-27.0014	-160.6815198
-27.50099	-161.9743465
-28.00059	-163.7495441
-28.50018	-164.4566565
-29.017	-166.3405471
-29.5166	-166.2207295
-30.01619	-168.6850456
-30.51579	-169.9089362
-31.01538	-170.0302736
-31.51498	-170.8062614
-32.01458	-171.6167173
-32.51417	-173.5297264
-33.01376	-171.9972036
-32.47971	-132.5862614
-31.99734	-130.988693
-31.49775	-125.3201216
-30.99816	-123.5793921
-30.49856	-120.6327052
-29.99897	-116.8246809
-29.49937	-112.7409726
-28.99977	-109.0362918
-28.48295	-106.256535
-27.96613	-102.2708207
-27.48376	-98.64042553
-26.98417	-94.93574468
-26.48457	-92.43696049
-25.98498	-89.49027356
-25.48538	-86.50917933
-24.98579	-82.63215805
-24.46897	-79.92133739
-23.9866	-76.35981763
-23.487	-73.72322188
-22.98741	-70.56978723
-22.48781	-69.10468085
-21.97099	-66.9106383
-21.48862	-62.41884498
-20.98903	-61.78066869
-20.48943	-57.86923404
-19.98984	-56.16292401
-19.49024	-53.80197568
-18.99065	-48.96024316
-18.49105	-47.97749544
-17.99146	-44.8585228
-17.49186	-43.91022492
-16.99227	-39.55088146
-16.47544	-37.70137386
-15.99307	-35.34578723
-15.49348	-33.32937386
-14.99388	-31.41632827
-14.49429	-28.09062614
-13.99469	-26.832231
-13.4951	-23.95443161
-12.9955	-21.35227964
-12.49591	-19.16359878
-11.99631	-15.59670517
-11.49672	-11.65080243
-10.99712	-10.42685106
-10.49753	-7.928066869
-9.980704	-5.458360486
-9.498337	-2.551485106
-8.998742	-0.259426018
-8.499146	3.273017021
-7.999552	4.669240729
-7.499957	7.788224924
-6.965907	10.29776292
-6.483539	9.242297872
-5.983944	15.15215198
-5.484349	17.16856535
-4.984754	19.97745897
-4.485158	21.30477204
-3.985563	24.25148328
-3.485968	26.33680851
-2.986373	29.83480243
-2.486778	32.33359271
-1.987183	34.76347112
-1.487588	37.77909422
-0.9879924	39.41650456
-0.4883973	42.39766565
0.01119782	43.44934954
0.510793	46.49942249
1.010388	48.92930699
1.509983	51.60037082
2.009578	54.8227234
2.509173	57.42488754
3.008769	58.7177386
3.508364	61.00978723
4.007959	64.3699696
4.507554	65.73173252
5.007149	69.02303951
5.506744	70.69489362
6.00634	73.26255319
6.505935	74.93446809
7.022757	77.67981763
7.505125	78.62273556
8.004721	82.49975684
8.504315	82.79337386
9.003911	87.01495441
9.503506	88.34224924
10.0031	90.77215805
10.5027	92.85744681
11.00229	95.66632219
11.50189	98.92316109
12.00148	99.18231003
12.50108	101.129848
13.00067	103.2496049
13.50027	106.6442553
14.01709	106.4953799
14.51668	108.6840122
15.01628	111.2517325
15.51587	113.4748936
16.01547	115.5257143
16.51506	117.7488754
17.01466	119.558541
17.51426	122.6775076
18.01385	124.0048024
18.51344	126.5380547
19.01304	127.5897264
19.51264	131.0187842
20.01223	132.4838906
20.51183	134.4658359
21.01142	136.2410334
21.51101	138.8087538
22.01061	139.2746505
22.51021	141.5322188
23.0098	142.3771429
23.5094	144.7725836
24.00899	145.6175076
24.50859	148.2885106
25.00818	150.2704559
25.50778	151.3221277
26.00737	153.3384802
26.52419	154.4299696
27.00656	155.6485106
27.50616	155.5976292
28.00575	157.2350152
28.50535	160.1127052
29.00494	161.3366565
29.50454	163.4564134
30.00413	164.128997
30.50373	165.3184802
31.02055	166.7889362
31.50292	167.8696657
32.01974	169.753617
32.50211	171.4544681
33.00171	171.9893009
33.5013	173.7644985
34.00089	174.6782979
34.50049	176.3156231
35.00008	175.8167781
35.51691	176.8393313
36.0165	178.1320973
36.5161	178.0467477
37.01569	180.511003
37.51529	177.6691793
38.01488	179.5477204
38.51448	180.0135562
39.0313	180.1058359
39.51367	182.3235258
40.01326	180.0674164
40.51286	182.9796353
41.01245	182.7908207
41.51205	184.5315502
42.01164	185.1351976
42.51124	185.3943465
43.01083	185.8257143
43.51043	186.7050456
44.02725	185.5568997
44.50962	185.7761702
45.00922	186.1386626
45.50881	186.74231
46.0084	185.7955015
46.508	184.7108815
47.0076	186.2103951
47.50719	186.0904559
48.00679	186.1772644
48.50638	182.4051672
49.00598	182.5608511
49.50557	183.8880243
50.00517	184.5606079
50.50476	147.401459
49.98794	132.0111854
49.48834	122.9315502
48.98875	121.6732523
48.48915	117.0383587
47.98956	112.0589058
47.47274	111.2431611
46.99037	104.8564134
46.49077	102.8056535
45.99118	98.72200608
45.49158	95.53422492
44.99199	90.52030395
44.49239	89.91659574
43.9928	86.07416413
43.4932	84.40237082
42.97638	80.38231003
42.49401	79.85288754
41.99442	73.97756839
41.49482	71.99568389
40.99523	69.46255319
40.49563	65.41331307
39.99604	60.64056535
39.49644	59.69232827
38.99685	55.60866869
38.49725	55.28062006
37.99765	51.61042553
37.49806	48.31922796
36.99847	47.71553191
36.49887	43.90751368
35.99928	42.30461398
35.49968	39.94370821
34.98286	36.54375684
34.48326	36.2846079
33.98367	33.44131307
33.48407	30.66693617
32.98448	28.51274772
32.48488	25.3248997
31.98529	24.44555015
31.48569	21.2232462
30.9861	20.65398176
30.4865	18.01741641
29.98691	14.72620061
29.48731	11.0559696
28.98771	8.763945289
28.48812	8.022407295
27.98853	5.523648632
27.48893	5.126657751
26.98933	3.661550152
26.48974	-0.284322736
25.99014	-3.713371429
25.49055	-5.626396353
24.99095	-7.194869301
24.49136	-9.693635258
23.99176	-11.77893617
23.49217	-12.03812158
22.99257	-16.36300912
22.49298	-17.31130091
21.99338	-19.53443161
21.49379	-21.96429179
20.99419	-23.98068693
20.4946	-25.03234043
19.995	-28.46141641
19.49541	-29.68534347
18.99581	-31.4950152
18.49622	-33.7526079
17.99662	-35.83792097
17.49703	-37.33750152
16.98021	-39.35928267
16.49784	-39.9921155
15.99824	-42.07742857
15.49865	-44.98967173
14.99905	-46.76489362
14.49946	-48.02329483
13.99986	-49.17832827
13.46581	-51.99795745
12.98344	-53.00979331
12.48385	-53.82027964
11.98425	-55.45768389
11.48466	-60.16159878
10.98506	-60.86869301
10.48547	-61.36911854
9.968646	-64.6312462
9.486279	-66.50449848
8.986683	-67.24607903
8.487088	-67.67756839
7.987493	-71.83021277
7.487897	-72.43392097
6.988302	-72.89987842
6.488707	-75.39866261
5.989112	-76.5537386
5.489517	-77.50200608
4.989922	-77.83015198
4.490326	-82.396231
3.990731	-83.20674772
3.491136	-83.98279635
2.991541	-86.13702128
2.491946	-87.15422492
1.992351	-89.75641337
1.492756	-90.18790274
0.9931607	-92.65221884
0.4935656	-93.84170213
-0.006029591	-96.37495441
-0.5056247	-96.63416413
-1.00522	-98.44389058
-1.504815	-100.0123404
-2.00441	-101.9254103
-2.504005	-102.5636474
-3.020828	-103.172766
-3.503196	-105.9762918
-4.002791	-107.0624316
-4.502386	-107.7006079
-5.001981	-110.1649848
-5.501576	-110.9754407
-6.001172	-112.9918541
-6.500767	-114.2847416
-7.000362	-115.5775684
-7.517184	-117.7027356
-8.016779	-118.6165957
-8.516374	-121.1843161
-9.015969	-122.8561702
-9.515564	-123.5288754
-10.01516	-125.6141641
-10.51475	-126.3212766
-11.01435	-129.0956839
-11.51394	-129.733921
-12.01354	-130.1309422
-12.53036	-130.4989058
-13.01273	-131.4073556
-13.51233	-134.8020061
-14.01192	-135.371307
-14.54597	-135.710152
-15.01111	-137.6468693
-15.51071	-139.5944073
-16.0103	-140.060304
-16.5099	-140.4917933
-17.00949	-143.9553191
-17.50909	-144.4212766
-18.00868	-145.6106991
-18.50828	-148.2128875
-19.00787	-148.9544681
-19.50747	-150.1438906
-20.02429	-152.613617
-20.52389	-153.4240729
-21.00625	-154.0913678
-21.52308	-155.3551368
-22.00544	-156.6081459
-22.50504	-157.3841337
-23.00463	-158.573617
-23.50423	-159.969848
-24.00382	-160.3323404
-24.52065	-161.3549544
-25.00302	-162.5734954
-25.50261	-164.0386018
-26.0022	-164.0565957
-26.5018	-165.3149544
-27.0014	-166.6422492
-27.50099	-168.4174468
-28.00059	-166.3336778
-28.50018	-168.9702128
-29.017	-168.4767781
-29.5166	-171.4923404
-30.01619	-170.9934954
-30.51579	-170.1845593
-31.01538	-173.1312462
-31.51498	-173.8382979
-32.01458	-173.5462006
-32.51417	-173.8742249
-33.01376	-175.7183587
-33.51336	-174.0824924
-34.01295	-174.3071733
-34.51255	-175.9789666
-35.01215	-175.9969605
-35.51174	-176.2561094
-36.01133	-177.6522796
-36.51093	-178.7383587
-37.01052	-178.9285714
-37.51012	-179.2221884
-38.00972	-177.5863222
-38.50931	-179.5337386
-39.00891	-180.1029787
-39.5085	-180.0175684
-40.00809	-175.9353191
-40.50769	-178.2618237
-41.00729	-180.6571429
-41.50688	-181.226383
-42.00648	-179.7972036
-42.50607	-181.1244377
-43.00567	-180.7289362
-43.50526	-179.3686322
-44.00486	-181.6606079
-44.50445	-180.093617
-45.02127	-181.7707599
-45.50364	-182.16231
-46.00324	-176.4951368
-46.50283	-175.4794529
-47.00243	-179.425228
-47.50202	-179.649848
-48.00162	-180.150152
-48.50121	-179.0655319
-49.00081	-178.8077812
-49.51763	-179.7613982
-48.98358	-120.0564134
-48.48399	-115.1114286
-47.98439	-112.6816413
-47.48479	-110.1829787
-46.9852	-107.6153799
-46.48561	-103.1182371
-45.98601	-100.1716109
-45.48642	-99.12006079
-44.98682	-94.55404255
-44.48722	-93.19240122
-43.98763	-91.5206079
-43.48803	-86.26547112
-42.98844	-83.90462006
-42.48885	-82.30170213
-41.98925	-79.07945289
-41.48965	-75.47817629
-40.99006	-73.63410334
-40.49046	-71.20431611
-39.99087	-68.22322188
-39.49127	-65.48334347
-38.99168	-63.74261398
-38.49208	-60.55479027
-37.99249	-58.12497264
-37.49289	-55.52288754
-36.9933	-53.54097872
-36.4937	-52.42045593
-35.99411	-48.54351368
-35.49451	-47.25071733
-34.99492	-44.09733739
-34.49532	-42.63224316
-33.9785	-40.26595745
-33.49613	-37.53139818
-32.99654	-35.89403647
-32.49694	-33.98103343
-31.99734	-32.10248632
-31.49775	-31.08530699
-30.99816	-28.82774468
-30.49856	-25.70880851
-29.99897	-25.13954407
-29.49937	-23.32989666
-28.98255	-21.72160486
-28.48295	-19.29175684
-27.98336	-17.06864438
-27.48376	-14.67325228
-26.98417	-13.72497264
-26.48457	-11.19175684
-25.98498	-9.795568389
-25.48538	-7.951452888
-24.98579	-5.349320973
-24.48619	-4.194307599
-23.9866	-0.90307538
-23.487	-0.127063526
-22.98741	2.337250456
-22.48781	5.042745897
-21.98822	5.612030395
-21.48862	6.456954407
-20.98903	9.059094225
-20.48943	10.14519757
-19.98984	11.81705167
-19.49024	15.28057143
-18.99065	16.05658967
-18.49105	17.14270517
-17.99146	18.81456535
-17.49186	20.62424316
-16.99227	21.57252888
-16.49267	23.55448024
-15.99307	26.05326444
-15.49348	27.55284498
-14.97666	29.64354407
-14.49429	31.06883891
-13.99469	33.08525228
-13.4951	34.27474164
-12.9955	37.63490578
-12.49591	38.16974468
-11.99631	39.6348693
-11.49672	41.27228571
-10.99712	43.5643465
-10.49753	44.68492401
-9.997932	45.21976292
-9.498337	47.30508815
-8.998742	49.18368997
-8.499146	51.02783587
-7.999552	51.39040122
-7.499957	54.30265653
-6.983134	54.87732523
-6.483539	55.44663222
-5.983944	56.08484498
-5.484349	59.65175076
-4.984754	60.35887538
-4.485158	62.58200608
-3.985563	63.94382979
-3.485968	65.58121581
-2.986373	66.97744681
-2.486778	65.68613982
-1.987183	70.25227964
-1.487588	71.61404255
-0.9879924	71.18413374
-0.4883973	73.54510638
0.02842525	75.84255319
0.510793	75.78632219
1.010388	77.76826748
1.509983	80.57714286
2.009578	81.73221884
2.509173	82.26705167
3.008769	83.80109422
3.508364	85.16285714
4.007959	88.04066869
4.507554	88.98893617
5.007149	88.55908815
5.506744	89.88638298
6.00634	93.00541033
6.505935	93.54024316
7.00553	94.17841945
7.522352	93.96066869
8.004721	97.03981763
8.504315	98.78054711
9.003911	100.0389666
9.503506	100.7805471
10.0031	100.3506383
10.5027	102.5048632
11.00229	104.1767781
11.50189	104.2637082
12.00148	106.0044377
12.50108	108.0208511
13.00067	107.039696
13.50027	111.0545289
14.01709	112.9040122
14.51668	113.2320973
15.01628	113.9048024
15.51587	115.3354407
16.01547	117.6964134
16.51506	118.2657143
17.01466	117.6290578
17.51426	120.4379331
18.01385	121.7308207
18.51344	121.8521581
19.01304	122.8004255
19.52986	124.4432219
20.01223	127.2466869
20.51183	127.884924
21.01142	129.2122188
21.51101	129.0579331
22.01061	131.4877812
22.52743	132.9582979
23.0098	133.4533131
23.5094	132.3342857
24.00899	134.0405471
24.50859	136.4015198
25.00818	135.420304
25.50778	138.8493617
26.00737	139.5908815
26.50697	138.1617629
27.00656	142.0731915
27.50616	142.8491793
28.00575	141.5923404
28.50535	144.3667477
29.00494	146.5209726
29.50454	146.056535
30.00413	146.8325836
30.50373	148.6766565
31.00332	146.5239514
31.50292	151.26231
32.00251	152.9341033
32.50211	152.6420061
33.00171	152.4876596
33.5013	154.779696
34.00089	153.9018237
34.50049	155.9526444
35.00008	156.969848
35.51691	159.1638298
36.0165	159.2851672
36.5161	159.6821277
37.01569	161.7674164
37.51529	160.6827964
38.01488	161.389848
38.51448	163.7507599
39.01407	163.4586018
39.51367	164.7169605
40.01326	166.0441945
40.51286	166.6134347
41.01245	164.8052888
41.51205	168.1308815
42.01164	168.4933739
42.51124	166.5129483
43.01083	169.4940426
43.51043	170.09769
44.01003	167.8415805
44.50962	170.9604255
45.00922	171.7708207
45.50881	169.4113678
46.0084	170.5663222
46.508	172.6515502
47.0076	172.7039514
47.50719	170.3099696
48.00679	172.6019453
48.50638	167.9684498
49.00598	170.5359878
49.50557	169.5547112
48.98875	126.4280851
48.48915	125.4798784
47.98956	119.2255927
47.48996	118.1051064
46.99037	113.9525836
46.49077	108.9041945
45.99118	107.9215198
45.49158	102.6664438
44.99199	101.1669301
44.49239	97.42784195
43.9928	92.58620061
43.4932	91.08668693
42.99361	89.58717325
42.49401	85.36571429
41.99442	81.31653495
41.49482	79.67920973
40.99523	77.00820669
40.49563	74.61282675
39.99604	70.04680851
39.49644	69.13306991
38.99685	64.18796353
38.49725	63.0674772
37.99765	60.8099696
37.49806	57.31201824
36.99847	56.57050456
36.49887	51.6943769
35.99928	50.98730699
35.49968	45.97334954
34.98286	44.53735562
34.48326	41.96970821
33.98367	38.36839514
33.48407	37.73023708
32.98448	34.33566565
32.48488	31.80246809
31.98529	30.88865653
31.48569	29.14792097
30.96887	27.33291185
30.4865	22.56549544
29.98691	21.4104924
29.48731	20.35885714
28.98771	17.41218845
28.48812	14.08651064
27.98853	12.96595745
27.48893	12.08658967
26.98933	10.8971307
26.48974	6.813440729
25.97292	5.825330091
25.47332	4.877046809
24.99095	0.902087538
24.49136	0.367265836
23.99176	-0.133102188
23.49217	-4.010077812
22.99257	-4.47598541
22.49298	-8.284048632
21.97616	-9.203264438
21.49379	-10.24953799
20.97696	-11.1687538
20.4946	-14.00669909
19.995	-17.12566565
19.49541	-17.48822492
18.99581	-20.9517386
18.49622	-21.79667477
17.99662	-22.71051064
17.49703	-25.96730091
16.99743	-26.46768389
16.49784	-27.76053495
15.99824	-31.05178723
15.49865	-31.34544073
14.99905	-31.708
14.49946	-36.10181763
13.99986	-36.74001824
13.48304	-39.07190274
12.98344	-39.84792705
12.48385	-40.55503951
11.98425	-44.08748936
11.48466	-44.86351368
10.98506	-45.43281459
10.48547	-48.03496657
9.985873	-48.39753799
9.486279	-51.06860182
8.986683	-52.08582371
8.487088	-52.62066261
7.987493	-55.60182979
7.487897	-56.13668085
6.988302	-56.98161702
6.488707	-59.34258359
5.989112	-59.73961702
5.489517	-62.54851064
4.989922	-63.29009119
4.490326	-64.06613982
3.973504	-66.60474164
3.491136	-67.61659574
2.974314	-68.32905775
2.491946	-68.61738602
1.992351	-71.63300912
1.492756	-72.47793313
0.9931607	-71.35896657
0.4935656	-75.16699088
-0.006029591	-76.14978723
-0.5056247	-76.89136778
-1.00522	-79.76917933
-1.504815	-80.78638298
-2.021638	-81.36109422
-2.504005	-83.92340426
-3.003601	-84.49270517
-3.503196	-85.02753799
-4.002791	-85.45902736
-4.502386	-87.75112462
-5.001981	-88.45823708
-5.501576	-88.95860182
-6.001172	-91.90534954
-6.500767	-92.92255319
-7.000362	-93.90528875
-7.517184	-94.61781155
-8.016779	-96.80650456
-8.516374	-97.51361702
-9.015969	-98.32413374
-9.515564	-98.75556231
-10.01516	-101.6678419
-10.53198	-102.2769605
-11.01435	-103.2198784
-11.51394	-103.720304
-12.01354	-105.8745289
-12.51313	-106.8572644
-13.01273	-107.9778723
-13.51233	-109.6497264
-14.01192	-109.7366565
-14.51152	-111.5463222
-15.01111	-112.3912462
-15.51071	-113.5118541
-16.0103	-113.9778116
-16.5099	-116.3043161
-17.02672	-117.2924012
-17.50909	-118.4075988
-18.00868	-118.9768997
-18.50828	-118.9260182
-19.00787	-121.3903343
-19.50747	-122.5453495
-20.00706	-123.252462
-20.50666	-123.5116109
-21.00625	-126.3205471
-21.50585	-126.9587234
-22.00544	-128.1482067
-22.50504	-129.3376292
-23.00463	-129.9413982
-23.50423	-129.373617
-24.00382	-132.3892401
-24.50342	-133.3031003
-25.00302	-134.5269909
-25.50261	-135.5786626
-26.0022	-135.8722796
-26.5018	-132.9960486
-27.0014	-138.1133739
-27.50099	-139.4406687
-28.00059	-140.2166565
-28.50018	-140.6136778
-29.017	-137.363769
-29.5166	-142.481155
-30.03342	-143.4692401
-30.51579	-144.1020669
-31.01538	-145.2225532
-31.51498	-146.3775684
-32.01458	-147.4291793
-32.51417	-147.8262006
-33.01376	-146.6727052
-33.51336	-147.7587842
-34.01295	-148.6725836
-34.51255	-150.1032219
-35.01215	-150.6035258
-35.51174	-143.1447416
-36.01133	-143.3349544
-36.51093	-149.7271125
-37.01052	-150.158541
-37.51012	-152.2782979
-38.00972	-152.9508815
-38.50931	-153.5890578
-39.00891	-153.8481459
-39.5085	-155.8644985
-40.00809	-156.1925836
-40.50769	-156.8651672
-41.00729	-157.3999392
-41.50688	-157.4523404
-42.00648	-158.6072948
-42.50607	-158.0394529
-43.00567	-158.2641337
-43.50526	-156.1458967
-44.00486	-159.4370821
-44.50445	-159.2827356
-45.00405	-160.3342857
-45.50364	-160.3866869
-46.00324	-161.6105167
-46.50283	-160.7326444
-47.00243	-159.6134954
-47.50202	-161.4575684
-48.00162	-161.5099088
-48.50121	-160.4252888
-49.00081	-161.8558663
-49.5004	-162.2182979
-48.98358	-121.7447416
-48.48399	-120.0040122
-47.98439	-116.4372644
-47.48479	-112.1813374
-46.9852	-110.4406687
-46.48561	-107.115076
-45.98601	-101.9288754
-45.48642	-100.6361094
-44.98682	-99.58449848
-44.48722	-94.94960486
-43.98763	-91.83069909
-43.48803	-89.09082067
-42.98844	-86.45428571
-42.48885	-82.23282675
-41.98925	-79.25173252
-41.48965	-76.5118541
-40.99006	-74.2543465
-40.49046	-70.99756839
-39.99087	-70.15270517
-39.49127	-67.17161094
-38.99168	-64.15604863
-38.49208	-61.86407295
-37.99249	-59.77882067
-37.49289	-56.83218237
-36.9933	-54.47126444
-36.4937	-52.14480851
-35.99411	-49.1292462
-35.49451	-46.73389058
-34.99492	-45.47554407
-34.49532	-43.21797568
-33.99573	-40.92597568
-33.49613	-37.08348936
-32.99654	-36.61759878
-32.49694	-33.91212766
-31.99734	-32.82604255
-31.49775	-30.67184195
-30.99816	-28.55210942
-30.49856	-26.12226748
-29.99897	-25.2773617
-29.49937	-23.50217021
-28.99977	-21.7958845
-28.48295	-18.87829787
-27.98336	-17.03418845
-27.46654	-14.8746079
-26.98417	-13.75942857
-26.48457	-11.57076596
-25.98498	-9.830024316
-25.48538	-7.951452888
-24.98579	-5.935058967
-24.48619	-5.227962918
-23.9866	-3.108201824
-23.487	-0.368248997
-22.98741	0.890133739
-22.48781	2.699798176
-21.98822	4.922927052
-21.48862	6.353592705
-20.98903	7.54306383
-20.48943	9.214917933
-19.98984	11.40359271
-19.49024	13.55781155
-18.99065	14.67838298
-18.49105	17.10824924
-17.97423	17.68291185
-17.49186	19.03930091
-16.99227	21.33134347
-16.49267	22.76201824
-15.99307	25.53643769
-15.49348	27.20829179
-14.99388	30.08608511
-14.49429	30.86210942
-13.99469	32.63733131
-13.4951	34.30919757
-12.9955	35.63649848
-12.49591	36.58480851
-11.99631	39.08359271
-11.49672	40.27308207
-10.99712	42.70296657
-10.49753	43.51345289
-9.997932	45.87441945
-9.498337	46.2369848
-8.998742	48.46013982
-8.499146	48.96052888
-7.999552	51.18367173
-7.499957	52.06307599
-6.983134	54.01594529
-6.483539	55.55
-5.983944	56.98068085
-5.484349	58.92818845
-4.984754	60.91015198
-4.485158	61.75507599
-3.985563	62.08322188
-3.485968	64.23744681
-2.986373	66.21945289
-2.469551	67.03531915
-1.987183	69.08079027
-1.487588	70.09799392
-0.9879924	72.73465046
-0.4883973	72.44255319
0.01119782	74.25221884
0.510793	75.68291793
1.010388	76.80352584
1.509983	79.1300304
2.009578	79.01021277
2.509173	81.71574468
3.008769	82.66407295
3.508364	83.64680851
4.007959	86.07671733
4.507554	84.64759878
5.007149	88.18006079
5.506744	88.92164134
6.00634	89.6287538
6.505935	92.02419453
7.00553	92.66243161
7.505125	92.95610942
8.004721	95.66158055
8.504315	95.85191489
9.003911	98.66079027
9.503506	100.1603647
10.0031	100.5918541
10.5027	100.0930091
11.00229	102.798541
11.50189	104.160304
12.00148	103.2824924
12.50108	105.4711854
13.0179	106.6316109
13.50027	108.8148936
14.01709	110.3543465
14.51668	109.5798784
15.01628	112.3198176
15.51587	113.5093009
16.01547	112.9071733
16.51506	115.8193921
17.01466	116.6643161
17.51426	116.5100304
18.03108	118.9797568
18.51344	119.0268085
19.01304	120.836535
19.51264	120.33769
20.01223	123.0776292
20.51183	122.7855319
21.01142	124.9742249
21.51101	123.8896657
22.01061	127.0086322
22.51021	127.6123404
23.0098	129.2841945
23.52662	129.5832219
24.00899	131.2497264
24.50859	132.5425532
25.00818	133.3530091
25.50778	132.7507599
26.00737	135.8008511
26.50697	134.6128875
27.00656	138.5587842
27.50616	138.7490578
28.00575	139.2149544
28.52258	140.4442553
29.00494	140.5257751
29.50454	142.921155
30.00413	143.6971429
30.50373	142.5781155
31.00332	144.1465653
31.50292	145.5772036
32.00251	145.4229179
32.50211	146.9224316
33.01893	147.8416413
33.5013	147.8197568
34.00089	150.3874164
34.50049	149.3027964
35.00008	150.6989666
35.51691	151.6526444
36.0165	151.6017021
36.5161	152.5843769
37.01569	152.0165957
37.51529	155.4111854
38.01488	155.7047416
38.51448	155.3437082
39.01407	157.2222492
39.51367	155.827538
40.01326	158.1539818
40.51286	156.3457751
41.01245	156.7772036
41.52928	157.1106383
42.01164	158.7081459
42.51124	157.5201216
43.01083	160.7768389
43.51043	162.138541
44.01003	161.8807903
44.50962	162.0365957
45.00922	162.7780547
45.50881	157.9378116
46.0084	162.3315502
46.508	161.7293009
47.02482	162.7517933
47.50719	162.0751976
48.00679	160.8871733
48.50638	159.0789666
49.00598	159.3381155
49.50557	160.7342249
50.00517	160.2008511
50.50476	161.0801216
49.98794	119.4006079
49.48834	118.693617
48.98875	118.3655927
48.48915	112.4902736
47.98956	106.546079
47.48996	105.6323404
46.99037	104.9253495
46.49077	98.77440729
45.99118	97.17155015
45.49158	91.0206079
44.99199	89.90012158
44.49239	83.81805471
43.9928	82.52528875
43.4932	81.64595745
42.97638	76.24765957
42.49401	75.27033435
41.99442	69.80851064
41.49482	68.96364742
40.99523	68.18765957
40.49563	63.75945289
39.99604	59.19344681
39.47921	58.54993313
38.99685	57.60706991
38.49725	53.04103951
37.99765	50.54231611
37.49806	49.45624924
36.99847	45.82050456
