"Bayrak and Sheikh 1996, AS4-HT"	
-0.790844122	-28.86365546
-0.565197253	-25.17710084
-0.467054893	-21.76617647
-0.416880469	-18.01071429
-0.205604229	-14.50504202
-0.036566949	-10.70651261
0.114858646	-7.579831933
0.236314942	-3.824369748
0.396022152	-0.086134454
0.593467969	3.626260504
0.735388131	7.235294118
0.914380774	11.11995798
1.069032438	14.86680672
1.207042786	18.8289916
1.34565735	21.60941176
1.440128856	24.53712185
1.5489393	27.5957563
1.716888749	31.50798319
1.917099574	35.15147059
2.034639441	38.57962185
2.201729783	42.32647059
2.388674701	46.28004202
2.512804191	50.05273109
2.829945534	53.53256303
2.91117742	56.375
3.092203362	59.52752101
3.365470281	63.23130252
3.520520938	66.98676471
3.676553975	69.92394958
3.874802336	71.86197479
3.924341328	74.91113445
3.942266112	76.59936975
4.068072498	79.38151261
4.212494159	82.06890756
4.372130667	85.09222689
4.516820958	87.28865546
4.6410151	90.7512605
4.840990199	92.79264706
5.005154201	95.00630252
5.203875555	98.27941176
5.393787041	101.3802521
5.590927025	104.7394958
5.751565117	107.0651261
5.912797545	109.5630252
5.890191211	105.9453782
5.684724885	102.4138655
5.481601776	98.79621849
5.360558012	95.35084034
5.206932126	91.90546218
5.038810522	88.30504202
4.878170086	84.75630252
4.722742801	81.21617647
4.646918928	79.02836134
4.522797817	76.10840336
4.373388993	72.60273109
4.3042276	69.52773109
4.224231225	65.9789916
4.153973701	62.64558824
4.033171969	59.46722689
4.025312453	57.8737395
3.938746559	54.73844538
3.800552231	51.41365546
3.707048179	47.78739496
3.541743727	44.47983193
3.295888636	41.15504202
3.211972417	38.38151261
2.925685802	34.79831933
2.863178719	31.14621849
2.7076949	28.51911765
2.521503451	25.48804622
2.380990945	22.48367647
2.283900106	19.37939076
2.039225945	15.4697479
1.888917358	11.85210084
1.828194014	9.121638655
1.611976261	5.305882353
1.426707437	1.567647059
1.210948551	-2.27394958
0.948672276	-6.089705882
0.836870907	-9.78487395
0.56938421	-13.42836134
0.508379689	-17.34747899
0.170731631	-21.05987395
-0.019299622	-24.27268908
-0.171857634	-28.01092437
-0.312088883	-31.72331933
-0.588197311	-35.51323529
-0.74917048	-39.4237395
-1.001480195	-43.23088235
-1.153630504	-46.85714286
-1.317034131	-50.81932773
-1.472072421	-54.52310924
-1.739182177	-58.1407563
-1.997779857	-61.5
-2.165663039	-65.11764706
-2.253321304	-67.70168067
-2.567904259	-71.31932773
-2.692505862	-74.76470588
-3.007336927	-77.69327731
-3.286550083	-81.48319328
-3.453792106	-84.2394958
-3.664217811	-87.7710084
-3.298704404	-35.4012605
1.324296931	17.90735294
1.558877114	24.61464286
1.704008658	25.625
1.214792648	16.71869748
-3.969053245	-88.97689076
-3.881846737	-85.3592437
-3.733310251	-81.56932773
-3.490569311	-77.77941176
-3.283342221	-74.42016807
-3.164744912	-70.97478992
-2.916133553	-67.18487395
-2.791678799	-63.99789916
-2.57914818	-60.29411765
-2.421563867	-56.8487395
-2.307249891	-53.31722689
-2.05382747	-49.69957983
-1.905819383	-45.90966387
-1.758740797	-42.72268908
-1.613880344	-39.09642857
-1.411698428	-35.81470588
-1.325247584	-33.02394958
-1.122368581	-29.5355042
-0.908954736	-26.10735294
-0.86196748	-22.67058824
-0.6868432	-19.77647059
-0.52861168	-16.05546218
-0.335467839	-12.40336134
-0.180587281	-8.785714286
-0.033836606	-5.882983193
0.097110585	-2.62710084
0.213384669	0.060294118
0.379164824	3.944957983
0.650482627	7.932983193
0.824626585	11.49894958
0.974598702	15.23718487
1.07802659	19.04432773
1.247094419	22.58703782
1.428697655	26.30201681
1.476987943	30.18581933
1.736326836	33.87668067
1.95726807	37.53739496
2.109142334	41.23256303
2.277274528	45.23781513
2.447944563	48.22668067
2.635940316	52.14579832
2.923277257	55.24663866
3.059024396	57.80483193
3.244777913	61.53445378
3.429792002	64.30798319
3.558364179	67.56386555
3.732883591	69.87226891
3.869400413	73.09369748
3.983175624	75.40210084
4.081071222	78.42542017
4.228914493	81.65546218
4.420523944	84.73046218
4.674761183	87.66764706
4.740597265	90.24306723
4.934790749	92.39642857
5.095454378	95.09243697
5.295315468	98.10714286
5.557243874	100.605042
5.660914756	103.7920168
5.967427959	106.5483193
5.766493175	102.8445378
5.625022662	100.0021008
5.509272816	96.47058824
5.341727038	93.71428571
5.16989546	89.75210084
4.949262444	86.53067227
4.814921403	84.09306723
4.715124899	82.01722689
4.536389972	78.29621849
4.523874545	75.76386555
4.368092868	72.97310924
4.31444062	69.7947479
4.290470678	66.71113445
4.106415182	63.85147059
4.010088447	60.79369748
3.936726156	58.01155462
3.859836031	55.28109244
3.790512871	52.38697479
3.659119959	50.45756303
3.565154545	46.87436975
3.377638865	43.91134454
3.242872725	41.08613445
3.10758694	38.65714286
2.972391401	35.51323529
2.819658657	32.84306723
2.602215269	28.97563025
2.425996855	25.47340336
2.235217696	21.54136555
2.133159988	18.4655042
1.879789976	14.73760504
1.696581771	10.93907563
1.598748367	7.424789916
1.371366171	3.436764706
1.167453332	-0.378991597
0.903788305	-4.160294118
0.698946111	-7.812394958
0.554776346	-11.53340336
0.294055774	-15.29747899
0.099583864	-18.81176471
-0.141048914	-22.62752101
-0.321138383	-25.46995798
-0.444568999	-28.40714286
-0.558063719	-32.19705882
-0.731801869	-35.92668067
-0.895575635	-39.49264706
-1.146100591	-43.08445378
-1.336589364	-45.90966387
-1.555899126	-48.83823529
-1.674665242	-52.62815126
-1.950420877	-56.41806723
-2.017351906	-59.94957983
-2.217341589	-62.44747899
-2.505646493	-66.1512605
-2.764359139	-69.16596639
-2.862112404	-72.69747899
-3.158343875	-76.2289916
-3.329077867	-79.07142857
-3.493130326	-82.43067227
-3.725234228	-85.53151261
-3.973029937	-88.8907563
-3.808303502	-85.27310924
-3.656468026	-81.65546218
-3.448324079	-78.38235294
-3.314304906	-75.02310924
-3.066051225	-71.23319328
-2.810320749	-67.52941176
-2.773089993	-63.82563025
-2.487819393	-60.12184874
-2.280440876	-56.24579832
-2.135708424	-52.71428571
-1.963374873	-49.52731092
-1.858540637	-45.6512605
-1.606097756	-41.77521008
-1.422886807	-38.18340336
-1.347813666	-34.40210084
-1.069601268	-31.20651261
-0.916599515	-27.50273109
-0.877264174	-24.47941176
-0.66109525	-20.80147059
-0.49653999	-16.92542017
-0.227150778	-13.20441176
-0.111727388	-9.397268908
0.081480577	-5.486764706
0.264310266	-2.463445378
0.400245919	0.697689076
0.533368802	4.341176471
0.760957962	8.286134454
0.843232353	12.17941176
1.012261694	16.01239496
1.280082284	19.30273109
1.402654259	23.21495798
1.500316431	27.03932773
1.724207337	31.05147059
1.831102519	33.61827731
1.976998819	36.98613445
2.14655939	41.02584034
2.337392396	44.7210084
2.517285758	48.04579832
2.754813513	51.87016807
2.955641058	55.88403361
3.150305004	59.19159664
3.303413637	61.83592437
3.489509209	64.42857143
3.585284188	66.93508403
3.826790457	69.71722689
3.847702952	72.64579832
4.054942174	75.61743697
4.215212759	78.67521008
4.315320146	82
4.586387925	84.59264706
4.683526001	87.76239496
4.864809998	90.53592437
5.112028546	93.54201681
5.318262714	96.21218487
5.469786602	99.1407563
5.618892284	101.6386555
5.774620855	103.3613445
5.984437792	106.8067227
6.140303721	109.3046218
6.393755189	112.6638655
6.619914393	115.592437
6.969572434	118.1764706
7.165004384	121.5357143
7.379534979	123.947479
7.600201415	126.5315126
7.897833714	128.8571429
8.088673153	131.6134454
8.283866529	133.3361345
8.627100794	135.7478992
8.894508119	137.6428571
9.218073038	138.3319328
9.458110256	138.8487395
9.722015087	135.0588235
10.2602411	122.052521
10.50432739	121.2773109
10.85736933	122.3970588
11.16672737	124.2058824
11.48803618	126.2731092
11.84092097	127.8235294
12.15712306	128.4264706
12.60742011	130.0630252
12.91129207	131.0105042
13.23298499	130.4936975
13.59071892	130.2352941
13.93571042	130.9243697
13.7468818	127.2205882
13.52565247	123.8613445
13.50404441	123
13.47511622	122.1386555
13.42662837	120.9327731
13.40566664	119.9852941
13.36772764	119.1239496
13.11966523	116.1953782
12.88029849	113.0084034
12.63074996	110.0798319
12.42115808	107.8403361
12.10967765	104.3088235
11.86077075	101.6386555
11.55958072	98.53781513
11.35792034	95.69537815
11.13517637	93.71428571
10.97096006	90.69957983
10.64821004	88.09831933
10.44010446	84.97163866
10.23867617	82.24117647
10.04270915	80.01890756
9.780733435	77.43487395
9.643666372	75.60021008
9.384460008	72.80945378
9.175581745	70.04453782
9.0186829	68.27016807
9.087727564	66.75420168
8.792933447	64.23046218
8.55249971	61.62920168
8.430908249	58.60588235
8.342791634	56.26302521
8.180907992	53.81680672
8.08003792	51.98214286
8.007718764	50.27668067
7.84538148	48.29558824
7.657774956	44.63487395
7.623002142	42.64516807
7.393641783	40.37983193
7.248825412	37.74411765
6.937634239	35.34957983
6.718712695	33.18760504
6.57756942	30.50882353
6.268469588	26.84035714
5.971142129	24.18913866
5.73427551	20.52411765
5.563710308	18.07359244
5.30761413	14.28109244
5.107512397	10.99936975
4.739603714	7.932983193
4.694802324	4.832142857
4.338494354	1.231722689
4.141719371	-1.455672269
3.828266832	-5.142226891
3.584410342	-8.77710084
3.307769632	-12.42920168
3.038476696	-16.17605042
2.735988546	-19.18214286
2.694997856	-21.97289916
2.398660626	-25.13403361
2.100063497	-28.82058824
1.95286654	-31.10315126
1.628521957	-34.77247899
1.469924322	-37.95084034
1.25844762	-40.94831933
0.960991813	-44.66932773
0.623348176	-48.32142857
0.599850738	-50.73319328
0.280800684	-53.66176471
0.164781201	-55.98739496
-0.013143215	-59.43277311
-0.276248336	-63.05042017
-0.347503953	-65.80672269
-0.541987675	-68.47689076
-0.813962176	-72.00840336
-1.047311617	-75.71218487
-1.30560649	-79.32983193
-1.643588844	-82.68907563
-1.894966651	-86.39285714
-2.132098819	-89.40756303
-2.377845404	-91.73319328
-2.591867414	-95.00630252
-2.850911025	-97.41806723
-3.087212656	-100.1743697
-3.320820933	-102.5861345
-3.644710636	-105.342437
-3.917302487	-108.1848739
-4.231906534	-110.9411765
-4.347503795	-112.2331933
-4.553470768	-114.7310924
-4.911962723	-116.7983193
-5.213039876	-119.5546218
-5.515521885	-121.6218487
-5.797464041	-122.8277311
-5.872749847	-124.2920168
-6.105704938	-125.9285714
-6.47295811	-127.8235294
-6.851168732	-129.5462185
-7.119386148	-130.5798319
-7.309208102	-131.0966387
-7.669023635	-132.2163866
-8.031578492	-133.5084034
-8.383928108	-134.8865546
-8.61285364	-136.0063025
-8.942056986	-137.039916
-9.279484663	-137.8151261
-9.651273629	-138.5042017
-9.941830417	-138.8487395
-10.18633861	-139.0210084
-10.38985391	-139.6239496
-10.78997027	-140.0546218
-10.96518457	-139.9684874
-11.32474329	-139.710084
-11.69840551	-137.039916
-11.84707891	-133.5945378
-11.60933784	-130.0630252
-11.44756173	-126.789916
-11.23843116	-124.2058824
-10.99205393	-121.1911765
-10.81215317	-119.5546218
-10.52374332	-116.1953782
-10.34926714	-114.1281513
-10.00612581	-111.1995798
-9.772927445	-108.012605
-9.552034791	-105.8592437
-9.269375513	-102.8445378
-9.05395466	-100.7773109
-8.78897733	-98.27941176
-8.67429405	-96.47058824
-8.427561937	-94.14495798
-8.142090225	-90.87184874
-7.788556172	-87.85714286
-7.510682209	-85.10084034
-7.235569422	-82.86134454
-7.055675813	-79.93277311
-6.829885333	-77.5210084
-6.705870708	-75.62605042
-6.426321333	-72.78361345
-6.22773819	-70.88865546
-5.955142779	-68.13235294
-5.620986034	-65.11764706
-5.333740335	-61.84453782
-5.08633116	-59.08823529
-4.7719486	-55.64285714
-4.640885654	-53.40336134
-4.284293535	-50.64705882
-4.074589453	-47.63235294
-3.862746301	-45.39285714
-3.697893898	-42.89495798
-3.340366222	-40.13865546
-3.143762934	-38.13172269
-2.892069972	-34.4710084
-2.749337429	-32.57605042
-2.424748204	-29.89726891
-2.280864019	-27.43382353
-2.083060535	-23.9539916
-1.753275726	-21.29243697
-1.638051828	-19.18214286
-1.35810113	-16.08130252
-1.060395638	-12.50672269
-0.952486374	-10.57731092
-0.67777196	-8.380882353
-0.452074203	-5.512605042
-0.300864448	-3.583193277
-0.047443113	-1.033613445
0.082746831	1.47289916
0.27253726	3.944957983
0.543738363	7.140546218
0.695309186	9.285294118
0.96331618	12.33445378
1.099655931	14.76344538
1.387147141	18.32941176
1.693778483	20.88846639
1.732160258	23.12107143
1.991862276	25.67065126
2.293013857	29.16254202
2.57861718	33.06701681
2.83489302	36.52962185
3.120720887	39.16533613
3.292697555	41.66323529
3.518143066	44.30756303
3.734369424	47.11554622
3.99088123	50.225
4.245729632	52.80042017
4.487817851	55.49642857
4.753814344	57.96848739
4.998023259	60.61281513
5.310884443	63.10210084
5.562821385	65.6947479
5.835337723	68.16680672
6.050874757	70.00147059
6.260184004	72.3012605
6.450394636	74.46323529
6.603716691	76.06533613
6.790708917	77.83109244
7.009728711	79.95861345
7.289099016	82.30147059
7.506469157	84.26533613
7.74107671	86.3842437
8.043158521	88.59789916
8.235241603	90.56176471
8.569152002	92.40504202
8.907228555	94.83403361
8.954823601	96.12605042
9.133632026	97.33193277
9.453274397	99.31302521
9.678323539	101.4663866
10.01911864	103.447479
10.25285289	105.4285714
10.54647938	107.4957983
10.72811008	108.5294118
11.03753577	110.5966387
11.25460236	112.6638655
11.57355611	114.3865546
11.82014908	115.6785714
12.10651757	117.4012605
12.32914981	118.6932773
12.6609783	120.3298319
12.95695882	121.7079832
13.30030879	123.1722689
13.68494356	124.3781513
14.00994201	125.842437
14.26495871	126.4453782
14.25046254	122.8277311
14.00346452	119.2962185
13.70760282	115.9369748
13.52751271	113.697479
13.35924847	111.9747899
13.13309185	109.5630252
12.87176946	106.4621849
12.70251748	103.8781513
12.41022024	101.2941176
12.22020435	99.48529412
12.10285702	97.67647059
11.80393217	95.00630252
11.53246294	92.16386555
11.26981609	89.79516807
11.0091302	87.88298319
10.90858332	85.2644958
10.69436753	83.37815126
10.55447544	81.21617647
10.28097295	79.00252101
10.06341821	76.58214286
9.820956923	74.23067227
9.712512075	72.45630252
9.606799098	70.75084034
9.508885626	69.12289916
9.309056817	67.72752101
9.242086118	66.4355042
9.1014679	64.26491597
9.018407078	62.64558824
8.872268163	60.60420168
8.81528627	58.75231092
8.616500349	57.12436975
8.573357135	55.72037815
8.301323404	52.94684874
8.012634439	50.45756303
7.777613609	48.01134454
7.550266515	45.59096639
7.356455196	43.03277311
7.040178751	40.79327731
6.740012891	37.78718487
6.416173517	34.6605042
6.156040885	31.75777311
5.815328755	28.34684874
5.624697855	26.12371849
5.386494657	23.27697479
5.141459934	20.08913866
4.851364823	17.02878151
4.520879552	13.60063025
4.233706416	10.57731092
4.093825239	8.337815126
3.787704421	5.090546218
3.568238088	2.704621849
3.311140142	0.525420168
3.043169046	-2.60987395
2.804524536	-5.081932773
2.601687619	-4.892436975
2.369211788	-7.416176471
2.189215151	-10.00021008
1.98389171	-12.82542017
1.771158877	-15.22857143
1.505105502	-18.23466387
1.181352605	-21.74033613
0.948644022	-24.95315126
0.662422709	-28.00231092
0.499772124	-29.94033613
0.231316738	-32.87752101
-0.018181978	-35.28928571
-0.267350555	-38.26092437
-0.387227886	-40.37983193
-0.603895135	-42.7657563
-0.929691372	-45.4789916
-1.272070755	-48.32142857
-1.500592574	-51.93907563
-1.724980245	-54.26470588
-2.066438883	-57.27941176
-2.328643197	-60.55252101
-2.55148894	-63.30882353
-2.85293695	-65.46218487
-3.111212094	-68.47689076
-3.442379058	-70.80252101
-3.692137224	-73.47268908
-3.993526775	-76.05672269
-4.302606314	-78.72689076
-4.639554923	-81.48319328
-4.783535144	-83.20588235
-4.982497642	-84.92857143
-5.284745654	-87.51260504
-5.602106772	-90.35504202
-5.917327944	-93.02521008
-6.259196189	-95.09243697
-6.549933346	-97.76260504
-6.837426437	-100.0882353
-7.165998387	-101.8970588
-7.431550165	-104.7394958
-7.68840569	-106.7205882
-8.024617344	-109.0462185
-8.351057734	-111.2857143
-8.718680084	-113.697479
-9.004735334	-115.8508403
-9.325000522	-118.0042017
-9.640928751	-119.7268908
-9.909730135	-121.2773109
-10.1859286	-122.8277311
-10.51438443	-124.7226891
-10.85245797	-126.1869748
-11.17520118	-127.737395
-11.45121886	-128.8571429
-11.75126741	-130.5798319
-11.60689146	-127.0483193
-11.30074823	-123.4306723
-10.89488912	-118.9516807
-10.65213818	-116.1092437
-10.27874792	-113.5252101
-10.02011392	-110.4243697
-9.676323148	-107.4096639
-9.34144688	-104.0504202
-9.066599012	-101.552521
-8.714033616	-98.45168067
-8.359824994	-95.26470588
-8.123592302	-92.42226891
-7.906077743	-89.83823529
-7.566805565	-87.16806723
-7.352913096	-85.18697479
-7.01220146	-82.08613445
-6.756418386	-79.58823529
-6.50805494	-76.2289916
-6.273314453	-74.24789916
-6.02347823	-72.26680672
-5.715471731	-69.42436975
-5.350003262	-65.89285714
-5.007140844	-62.36134454
-4.679440807	-58.82983193
-4.409989744	-55.7289916
-4.122939608	-52.62815126
-3.852421523	-49.61344538
-3.490168714	-47.02941176
-3.088550488	-43.75630252
-2.806914928	-40.10420168
-2.563503562	-37.0894958
-2.333463123	-34.79831933
-2.11043024	-31.74915966
-1.834118225	-29.4407563
-1.644268863	-26.11596639
-1.358523078	-22.98928571
-1.039183422	-19.83676471
-0.836153024	-16.89096639
-0.569148266	-13.95378151
-0.268563156	-11.64537815
-0.086101299	-9.078571429
0.129326726	-6.528991597
0.346498449	-3.479831933
0.712561111	-0.241176471
0.940845671	2.540966387
1.201166414	6.115546218
1.493803769	9.552310924
1.771317856	13.16134454
1.954298231	15.95210084
2.216078825	18.24327731
2.494667501	21.52672269
2.73632363	24.63703782
2.991103211	27.63107143
3.281837998	31.23235294
3.611561625	34.49684874
3.818861242	37.51155462
4.068926472	40.46596639
4.431356843	43.47205882
4.61773023	46.48676471
4.801568379	48.96743697
5.115681657	52.20609244
5.489356772	54.91071429
5.830325631	58.08907563
5.996018081	60.44915966
6.362303329	62.9039916
6.59070226	65.21239496
6.867287648	67.59831933
7.09496011	69.57941176
7.34756989	71.76722689
7.562079809	73.95504202
7.800146965	76.01365546
8.03067825	78.21008403
8.277276137	79.97584034
8.530454645	81.50903361
8.796315504	83.75714286
9.043953636	85.9105042
9.345462134	87.97773109
9.521535903	90.23445378
9.731309143	92.24138655
10.03828952	94.14495798
10.2686493	96.12605042
10.64139878	98.27941176
10.91071718	100.4327731
11.19214162	102.8445378
11.42668034	105.0840336
11.77072421	106.9789916
12.09963488	109.5630252
12.32784498	111.6302521
12.62507905	113.7836134
12.99251051	115.5063025
13.34862869	117.9180672
13.65060566	119.3823529
14.02382033	121.105042
14.36234587	122.9138655
14.73148265	124.3781513
15.10799015	125.4978992
15.29141317	126.3592437
15.66798549	127.4789916
15.94890239	128.6848739
16.32369702	129.8046218
16.70991758	130.7521008
17.03257087	131.6134454
17.34733303	132.302521
17.64022029	132.5609244
18.01640983	132.9915966
18.38642658	133.5945378
18.70820246	134.1113445
19.02603849	134.5420168
19.34388349	134.8865546
19.75685259	135.4033613
20.1586979	136.0063025
20.368287	136.0063025
20.69534612	136.3508403
21.07012927	136.7815126
21.34764399	136.6953782
21.69270954	136.6953782
22.05901206	136.4369748
22.13261819	135.2310924
22.40026387	135.8340336
22.72644108	135.4894958
22.8212162	135.144958
22.95657462	135.2310924
22.92557464	131.4411765
22.72027458	129.2016807
22.45883586	126.0147059
22.17635469	124.0336134
21.96612689	121.8802521
21.98375303	122.3970588
21.89276539	120.5882353
21.78911775	119.6407563
21.6273874	117.487395
21.27865378	115.2478992
20.97779206	112.8361345
20.82927561	110.9411765
20.53847301	108.8739496
20.32568366	106.8928571
20.18096813	105.342437
19.87755825	103.2752101
19.65985044	101.2941176
19.3561113	98.53781513
19.10096659	96.64285714
18.87824426	94.74789916
18.61307434	92.68067227
18.38212718	90.50147059
18.10622907	88.37394958
17.82309055	86.12584034
17.64486295	84.06722689
17.32719914	81.57794118
17.09053852	79.55378151
16.78087029	77.50378151
16.59863618	76.01365546
16.40283401	74.06701681
16.09614955	71.96533613
15.90865473	69.96701681
15.67873404	68.34768908
15.44170553	66.09096639
15.24613337	64.28214286
14.9582642	62.18046218
14.90797172	60.32857143
14.65889125	58.49390756
14.51143831	57.08130252
14.27061611	54.39390756
13.78433118	51.08634454
13.40878148	48.04579832
12.99852206	45.11722689
12.60611637	42.28340336
12.18270937	39.66491597
11.78771384	36.67605042
11.43864584	33.85084034
11.01031906	30.99117647
10.59029822	27.93081933
10.3004144	26.09271008
10.08329792	23.35621849
9.736114074	20.20455882
9.442223096	17.55592437
9.140301199	14.47058824
8.729032128	11.77457983
8.412534873	9.181932773
8.109477088	6.184453782
7.853890718	3.29894958
7.420732112	0.46512605
7.044152635	-2.62710084
6.765927502	-5.667647059
6.424749602	-8.432563025
6.060613471	-10.86155462
5.756700084	-13.83319328
5.433536775	-16.64978992
5.15104737	-19.19936975
4.802802967	-22.22268908
4.470028302	-25.10819328
4.145643481	-28.19180672
3.803243529	-30.92226891
3.453647755	-33.825
3.21897362	-36.24537815
2.901402515	-39.26869748
2.594850276	-42.00777311
2.270267082	-44.60042017
1.96117465	-47.46008403
1.666765931	-50.30252101
1.375878634	-52.80042017
1.026391187	-55.29831933
0.710614338	-58.22689076
0.419847464	-60.98319328
0.01968355	-63.48109244
-0.374055675	-66.75420168
-0.64250748	-69.59663866
-0.920601073	-71.92226891
-1.216264242	-74.59243697
-1.654800112	-77.00420168
-1.957879704	-80.19117647
-2.323467147	-83.03361345
-2.70672907	-85.44537815
-2.933715391	-88.20168067
-3.398479359	-90.44117647
-3.60774913	-92.93907563
-4.072247485	-95.43697479
-4.458366108	-97.76260504
-4.789361983	-100.605042
-5.040655417	-102.7584034
-5.447391874	-105.0840336
-5.834714786	-107.4957983
-6.245038631	-110.2521008
-6.660476838	-112.5777311
-6.967610357	-114.9033613
-7.29137227	-117.0567227
-7.77969114	-119.3823529
-8.168721281	-121.7941176
-8.591379433	-124.1197479
-8.947644131	-126.2731092
-9.329104	-128.2542017
-9.806516732	-130.407563
-10.20694685	-132.6470588
-10.58732794	-134.4558824
-11.03851675	-136.2647059
-11.43214299	-137.9012605
-11.91271241	-139.7962185
-12.45710038	-141.2605042
-12.967825	-142.552521
-13.51142416	-144.0168067
-14.02596988	-144.9642857
-14.63182123	-145.7394958
-15.32882758	-146.5147059
-15.97694298	-147.0315126
-16.63432525	-147.4621849
-17.37641106	-147.6344538
-18.14136878	-147.6344538
-18.68628988	-146.7731092
-19.07571379	-145.8256303
-19.51412151	-144.2752101
-19.9725109	-142.7247899
-20.41435525	-141.5189076
-20.86659888	-140.8298319
-20.84316523	-137.1260504
-20.63072918	-133.5945378
-20.31310418	-130.5798319
-20.0840027	-128.3403361
-19.73316269	-125.9285714
-19.37833255	-123.6890756
-19.16146909	-121.5357143
-18.83994941	-119.4684874
-18.47896486	-117.1428571
-18.18586712	-114.644958
-17.89135375	-112.5777311
-17.55858898	-110.2521008
-17.25376962	-107.8403361
-16.89318753	-105.4285714
-16.51896429	-103.0168067
-16.26025393	-101.1218487
-15.91861043	-98.71008403
-15.6460437	-96.9012605
-15.42386626	-95.43697479
-15.08743147	-92.93907563
-14.75115842	-90.61344538
-14.53433705	-88.80462185
-14.23318392	-87.5987395
-14.06564353	-85.61764706
-13.72363345	-83.20588235
-13.45097484	-81.48319328
-13.18306419	-79.32983193
-12.83637853	-77.17647059
-12.59087914	-75.53991597
-12.38962805	-73.90336134
-12.08099936	-71.66386555
-11.75711983	-69.25210084
-11.46963793	-67.18487395
-11.20134853	-65.63445378
-10.9795203	-63.91176471
-10.64699217	-61.5
-10.42600384	-59.86344538
-10.04143714	-57.10714286
-9.817548575	-55.03991597
-9.390543896	-52.88655462
-9.115799001	-50.56092437
-8.822527422	-48.23529412
-8.433528625	-46.08193277
-8.199298168	-43.75630252
-7.800868587	-41.52542017
-7.496820277	-38.92415966
-7.187946583	-36.4262605
-6.891516492	-34.03172269
-6.548944281	-32.20567227
-6.078087565	-28.37268908
-5.736617212	-26.21932773
-5.44513133	-24.1262605
-5.24343212	-22.12794118
-4.894539606	-20.17268908
-4.609831601	-17.94180672
-4.483651164	-16.56365546
-4.184466358	-14.38445378
-3.833325605	-11.98130252
-3.56638416	-9.474789916
-3.194829826	-7.140546218
-2.834940242	-4.806302521
-2.519056676	-2.179201681
-2.120470899	0.611554622
-1.89842381	2.799369748
-1.562724602	5.469537815
-1.208631329	8.079411765
-0.839233421	10.63760504
-0.573084551	12.99768908
-0.342289337	15.53865546
0.026239598	18.27773109
0.313124424	20.74978992
0.632473693	23.25113445
0.904010741	25.4277521
1.266376328	27.75079832
1.535236059	30.17031513
1.761770697	31.93865546
2.16177849	34.31596639
2.427720111	36.17647059
2.619850028	38.22647059
2.936337632	40.38844538
3.268150017	42.99831933
3.573666835	45.39285714
3.878107887	47.67542017
4.196941539	49.97521008
4.562491779	52.0855042
4.899840637	54.06659664
5.303583238	56.34054622
5.569669227	58.46806723
5.91243935	60.13907563
6.177825607	61.99957983
6.438800321	63.79978992
6.766977996	65.44495798
6.971779497	67.0987395
7.417194717	68.7697479
7.719784344	70.85420168
7.988342422	72.34432773
8.134936175	74.10147059
8.572775484	75.6605042
8.899915337	77.22815126
9.11938318	79.17478992
9.438647912	80.76827731
9.681132181	82.29285714
10.11311307	83.93802521
10.40866254	85.43676471
