"Bayrak and Sheikh 1996, AS7-HT"	
-3.093449322	-64.77310924
-3.176005401	-66.84033613
-3.342697893	-68.82142857
-3.539281141	-70.71638655
-3.66095094	-72.69747899
-3.914807696	-74.07563025
-3.984560701	-75.79831933
-4.093447432	-77.77941176
-4.216193324	-79.32983193
-4.25052752	-80.79411765
-4.508689625	-82.34453782
-4.571599454	-84.06722689
-4.75819258	-85.27310924
-4.907649537	-86.99579832
-4.978095223	-88.37394958
-5.11534201	-90.52731092
-5.354971032	-92.33613445
-5.490481317	-94.23109244
-5.679474202	-96.12605042
-5.849201758	-97.93487395
-5.927039295	-99.48529412
-6.082400428	-101.0357143
-6.2615808	-102.5
-6.448475142	-104.394958
-6.566356616	-106.0315126
-6.704453675	-107.9264706
-6.95115553	-109.3907563
-6.985366737	-110.855042
-7.199912045	-113.0084034
-7.463706026	-114.8172269
-7.659479035	-116.8844538
-7.808855039	-118.6071429
-7.935903937	-120.6743697
-8.244739998	-122.3970588
-8.339541367	-123.947479
-8.606270185	-125.7563025
-8.796254855	-127.5651261
-8.936076818	-129.0294118
-9.000446267	-130.8382353
-9.336196234	-132.302521
-9.450550439	-133.9390756
-9.65322004	-135.5756303
-9.879280104	-137.1260504
-10.06105937	-138.5042017
-10.24304999	-139.9684874
-10.41818285	-141.605042
-10.7855376	-143.5861345
-11.24283251	-145.5672269
-11.63974962	-147.2037815
-11.99255105	-148.5819328
-12.24531738	-146.6008403
-12.04638281	-144.2752101
-11.91903802	-142.552521
-11.76675968	-139.710084
-11.58182742	-137.3844538
-11.39708378	-135.5756303
-11.31562329	-133.4222689
-11.09331928	-131.9579832
-10.96493734	-130.2352941
-10.79140724	-128.5987395
-10.65960605	-126.789916
-10.5314373	-124.3781513
-10.32663727	-122.6554622
-10.11557376	-120.9327731
-9.974043853	-118.9516807
-9.845398002	-116.7121849
-9.644790112	-114.5588235
-9.452158959	-112.2331933
-9.323229439	-110.1659664
-9.172075519	-108.012605
-8.951944712	-106.1176471
-8.736481661	-103.5336134
-8.575689151	-101.2079832
-8.272137879	-99.1407563
-8.121927923	-96.98739496
-8.056208827	-94.74789916
-7.848728212	-93.02521008
-7.643900371	-91.04411765
-7.518532735	-88.8907563
-7.346707258	-87.34033613
-7.151933806	-84.84243697
-7.017302091	-82.60294118
-6.857944246	-79.93277311
-6.531890843	-77.77941176
-6.415297446	-75.71218487
-6.312044932	-73.47268908
-6.0559779	-70.88865546
-5.854821449	-68.82142857
-5.782814286	-67.01260504
-5.500344939	-64.94537815
-5.394531859	-63.22268908
-5.224147845	-61.24159664
-5.055162273	-58.82983193
-4.874807672	-56.41806723
-4.67652031	-54.43697479
-4.549800444	-52.45588235
-4.417137485	-50.90546218
-4.332940547	-49.13970588
-4.147884677	-46.90882353
-3.947227093	-44.44537815
-3.788498637	-42.37815126
-3.632674413	-40.07836134
-3.4011781	-37.96806723
-3.313299886	-36.03004202
-3.088556873	-33.87668067
-2.925838055	-31.76638655
-2.77856273	-29.88004202
-2.627078032	-28.1487395
-2.493166089	-26.34852941
-2.346704768	-24.81533613
-2.345370477	-23.29936975
-2.115651186	-20.9737395
-1.897656452	-18.84621849
-1.751280151	-16.72731092
-1.599024907	-14.59978992
-1.26494993	-11.94684874
-1.204101397	-9.905462185
-0.915319737	-7.218067227
-0.666608803	-4.814915966
-0.679881668	-2.937184874
-0.415971232	-0.094747899
-0.175241883	2.876890756
0.079231096	6.046638655
0.288989647	9.044117647
0.5433383	12.10189076
0.664454534	14.64457983
0.996093164	17.94783613
1.162569406	20.20369748
1.377099922	23.16586134
1.597409681	26.34852941
1.875021571	28.87226891
1.954311417	31.38739496
2.236659138	34.52268908
2.454157365	37.61491597
2.698648477	40.3539916
2.946571134	43.57542017
3.119659666	46.33172269
3.477456056	49.75987395
3.722419935	52.61953782
3.910584185	55.68592437
4.245295193	59.03655462
4.416350949	62.10294118
4.723978137	64.72142857
4.871746062	67.07289916
5.096179183	69.54495798
5.337066256	72.36155462
5.595859414	74.95420168
5.864555163	77.88277311
6.158569814	80.58739496
6.456619355	83.23172269
6.632322532	85.9105042
6.928193042	88.80462185
7.150420586	91.38865546
7.430505162	94.23109244
7.718811755	96.81512605
7.951304861	99.1407563
8.154930666	101.0357143
8.396819432	103.7920168
8.53006323	105.0840336
8.812614607	106.8067227
8.927166731	109.1323529
9.110378715	110.6827731
9.436122937	112.75
9.693648143	115.0756303
9.852951815	116.539916
10.13220827	118.3487395
10.25467891	120.2436975
10.5305618	122.3970588
10.78152938	124.1197479
11.00426688	125.7563025
11.20357998	127.8235294
11.36865777	129.5462185
11.71895649	131.5273109
12.02539472	133.7668067
12.35052268	135.5756303
12.69484984	137.7289916
13.19915994	139.6239496
13.74555015	141.5189076
14.42847695	142.8970588
15.49350404	137.1260504
15.74341986	135.7478992
15.94433737	136.1785714
16.32450648	135.7478992
17.23592886	134.8004202
18.08507667	134.4558824
18.73139064	134.5420168
19.47466958	133.8529412
20.06829763	132.0441176
21.00362067	131.0105042
22.03073378	129.7184874
22.55850497	128.1680672
22.98855506	126.4453782
23.05515866	124.2920168
22.87328392	122.3970588
22.6575191	120.9327731
22.53449278	119.0378151
22.33899679	117.2289916
22.15227072	115.6785714
22.10402627	113.6113445
21.86128394	111.802521
21.64629634	109.9936975
21.36942309	107.8403361
21.1230448	106.0315126
21.0482242	104.3088235
20.75393115	102.7584034
20.5414353	100.7773109
20.3812111	99.1407563
20.09986598	97.24579832
19.88377025	95.43697479
19.67726984	93.88655462
19.5374289	91.99159664
19.29258432	89.75210084
18.94866849	87.42647059
18.6498412	84.92857143
18.39854552	82.45651261
18.13494106	80.1394958
17.85076481	78.03781513
17.5290776	75.57436975
17.19979548	72.66302521
16.94714951	69.9842437
16.64297449	67.97731092
16.37713904	65.63445378
16.14917078	63.72226891
15.90151205	61.51722689
15.51045893	58.54558824
15.21609891	56.03046218
14.93609335	53.08466387
14.61202615	50.25945378
14.37055925	48.28697479
14.10529202	45.88382353
13.78273301	43.25672269
13.52603551	41.24978992
13.3011461	38.97584034
12.90581706	35.48739496
12.60919693	32.88613445
12.36584482	30.39684874
12.11289658	27.96785714
11.84472262	25.82310924
11.54902555	23.31659664
11.31809467	20.65934874
11.07840365	18.83415966
10.89833711	16.78329832
10.59998799	14.3267437
10.34249783	12.08207983
10.10773503	9.552310924
9.911407012	7.648739496
9.709580934	5.624579832
9.402772675	2.919957983
9.214924664	0.637394958
8.970244267	-1.188655462
8.853145536	-2.799369748
8.568747182	-5.392016807
8.293166765	-7.597058824
8.117995222	-9.879621849
7.85939134	-12.14495798
7.59741755	-14.26386555
7.379170191	-15.91764706
7.260700143	-17.90735294
7.025884125	-19.77647059
6.731987292	-21.79201681
6.632695431	-23.87647059
6.382293958	-25.77142857
6.242017253	-27.5802521
6.00698105	-29.75945378
5.743547158	-32.06785714
5.490972573	-34.05756303
5.272832881	-35.9697479
5.061390057	-37.90777311
4.88743335	-39.33760504
4.76394319	-41.27563025
4.605735389	-43.15336134
4.34117123	-45.27226891
4.077500146	-47.07247899
3.921115783	-49.09663866
3.693485978	-50.92268908
3.5542205	-52.71428571
3.366446453	-54.43697479
3.23050997	-55.81512605
3.104365661	-57.53781513
2.993103065	-59.2605042
2.771790799	-61.24159664
2.538410247	-63.13655462
2.40148763	-64.77310924
2.24405796	-66.49579832
2.01309612	-68.47689076
1.754769389	-70.45798319
1.560881674	-72.8697479
1.326721243	-74.85084034
1.020688537	-76.57352941
0.986552894	-78.12394958
0.727350837	-80.62184874
0.443143196	-82.43067227
0.252109259	-84.32563025
0.038632304	-86.4789916
-0.322101669	-88.80462185
-0.595383965	-90.78571429
-0.801862518	-92.85294118
-1.048307554	-95.26470588
-1.279992005	-97.07352941
-1.548694988	-99.1407563
-1.768772093	-101.2941176
-1.963017024	-103.2752101
-2.170246852	-104.7394958
-2.416640805	-106.6344538
-2.611168622	-108.7016807
-2.881132531	-109.907563
-3.066283573	-111.6302521
-3.393712565	-113.7836134
-3.591533447	-115.8508403
-3.797570993	-117.5735294
-4.096885514	-119.4684874
-4.387296869	-121.105042
-4.628458071	-122.8277311
-4.916706997	-124.2920168
-5.180563017	-126.1008403
-5.504399966	-127.6512605
-5.854039987	-129.2878151
-6.130189234	-131.0966387
-6.48246894	-133.1638655
-6.947918353	-134.8865546
-7.124494276	-136.4369748
-7.438673339	-138.4180672
-7.846269663	-140.4852941
-8.225998975	-141.9495798
-8.561164791	-143.4138655
-8.845553199	-145.0504202
-9.384194752	-146.8592437
-9.849949713	-148.4096639
-10.52327577	-149.7878151
-11.55505649	-151.4243697
-12.41120599	-152.6302521
-13.38283658	-152.8886555
-14.52676726	-152.9747899
-15.62530065	-152.7163866
-16.7249556	-151.855042
-17.59633502	-149.960084
-18.80262389	-149.2710084
-19.73027759	-147.6344538
-20.63633692	-145.8256303
-21.58825646	-143.6722689
-21.80274255	-142.1218487
-21.86668148	-140.1407563
-21.71897463	-138.0735294
-21.56262405	-136.2647059
-21.31131267	-134.4558824
-21.22161118	-132.5609244
-20.97702308	-130.7521008
-20.75784562	-128.5987395
-20.46371775	-126.3592437
-20.17301432	-124.4642857
-19.99264846	-122.6554622
-19.78546067	-120.9327731
-19.5477318	-118.8655462
-19.30372155	-116.7983193
-19.13074521	-115.2478992
-18.87372569	-113.4390756
-18.6490302	-111.7163866
-18.45334482	-109.907563
-18.16802987	-107.6680672
-17.94749698	-105.9453782
-17.72143777	-103.7058824
-17.44938869	-102.0693277
-17.25092482	-100.1743697
-17.03257142	-98.19327731
-16.79769719	-96.38445378
-16.53023491	-94.40336134
-16.2779991	-92.25
-16.03391134	-90.35504202
-15.79407283	-88.46008403
-15.56445174	-86.56512605
-15.28323375	-84.41176471
-15.06543559	-82.43067227
-14.84377457	-80.96638655
-14.66518577	-79.24369748
-14.44317977	-77.17647059
-14.19252383	-75.02310924
-13.8877039	-73.21428571
-13.66492365	-71.14705882
-13.46141034	-68.99369748
-13.14110648	-67.01260504
-12.91885302	-64.68697479
-12.68072344	-62.79201681
-12.4051817	-60.72478992
-12.1277157	-58.82983193
-11.83730755	-57.0210084
-11.68770104	-55.29831933
-11.49329952	-53.4894958
-11.27419374	-51.50840336
-11.04862586	-49.88046218
-10.84650432	-47.77016807
-10.55053946	-45.85798319
-10.3709277	-44.03193277
-10.12287339	-42.50735294
-9.896783787	-40.7157563
-9.656722279	-38.70882353
-9.467602341	-36.71911765
-9.218478114	-34.77247899
-8.916448158	-32.54159664
-8.749457801	-30.87920168
-8.4398821	-28.95840336
-8.257795683	-27.20987395
-7.992164216	-25.10819328
-7.791117902	-22.99789916
-7.520568258	-21.18907563
-7.375444499	-19.38886555
-7.050421297	-17.53697479
-6.805338607	-15.1855042
-6.562977291	-13.07521008
-6.330840163	-11.32668067
-6.182606095	-9.578151261
-5.893692223	-7.700420168
-5.607202564	-5.46092437
-5.34408283	-3.385084034
-5.080973009	-1.524579832
-4.817155462	0.887184874
-4.444169859	3.729621849
-4.183284452	6.305042017
-3.840065156	8.932142857
-3.585793233	11.26638655
-3.190624161	14.28884454
-2.932085085	16.5412605
-2.686176309	18.45861345
-2.321310025	21.00905462
-2.081472088	23.41995798
-1.770782358	26.43466387
-1.4341077	28.85504202
-1.045742185	30.91365546
-0.829785147	33.86806723
-0.500856056	36.54684874
-0.145277201	39.02752101
0.163176064	41.30147059
0.51703911	43.72184874
0.872715785	46.44369748
1.164879619	48.7262605
1.546229515	50.98298319
1.880390963	53.41197479
2.260706234	55.92710084
2.668815961	57.80483193
2.974142722	60.43193277
3.44927254	63.38634454
3.773400784	65.7894958
4.051056175	67.21932773
4.387715381	69.13151261
4.743298582	71.56911765
5.208578939	74.17037815
5.41749223	76.27205882
6.013786225	78.66659664
6.268979026	80.4237395
6.554104475	82.06029412
6.99845265	83.94663866
7.283225801	85.57457983
7.757858938	87.94327731
8.146742596	90.26890756
8.816528629	92.85294118
9.282957305	94.83403361
9.759269971	96.55672269
10.26039562	98.96848739
10.86516767	100.5189076
11.45984494	102.5
12.04102274	104.3088235
12.52167804	105.9453782
13.15323388	107.5819328
13.81185077	109.0462185
14.50814522	110.855042
14.9602592	112.1470588
15.83430568	113.697479
16.66557322	115.592437
17.65309636	116.9705882
18.65427218	117.1428571
19.5997794	117.1428571
20.41030079	116.539916
21.18563333	116.8844538
22.16465931	116.2815126
22.80362152	115.5063025
23.75198065	115.1617647
24.1761237	113.0084034
24.17500457	111.0273109
23.93572816	109.1323529
23.79854956	107.1512605
23.49027361	104.9117647
23.31951067	103.447479
23.13554659	101.552521
22.83017379	99.48529412
22.61983126	97.67647059
22.40681048	95.95378151
22.22105442	94.57563025
21.96738313	92.25
21.70372001	90.18277311
21.41688651	88.11554622
21.15602051	86.22058824
20.90616948	84.32563025
20.64680873	82.41344538
20.35836593	80.56155462
20.08776768	78.41680672
19.84051741	76.19453782
19.510161	74.41155462
19.27631832	72.73193277
19.05998437	70.60441176
18.74895841	68.4855042
18.44820636	66.18571429
18.0359142	64.18739496
17.90520333	62.59390756
17.67599818	60.46638655
17.38686737	58.16659664
17.01051329	56.12521008
16.73466788	53.63592437
16.4554399	51.94768908
16.14674391	49.63928571
15.78647105	47.64957983
15.51801438	45.30672269
15.23701943	43.12752101
14.83039478	40.80189076
14.64081847	39.28592437
14.35298409	37.32205882
14.11822353	35.3237395
13.82260923	33.41155462
13.49969621	31.36155462
13.19490558	28.77752101
12.88937813	26.92563025
12.62953599	24.80672269
12.32694697	22.58445378
12.02309937	20.32945378
11.79203152	18.68084034
11.51343781	16.66271008
11.23562821	14.84096639
10.96018392	12.83317227
10.72480984	10.98472689
10.39213466	8.458403361
10.13905908	6.856302521
9.875999702	4.814915966
9.610903221	2.721848739
9.314947777	0.525420168
9.038642684	-1.774369748
8.734079116	-3.841596639
8.426216464	-5.598739496
8.145720339	-7.605672269
7.851635573	-9.750420168
7.649779677	-11.29222689
7.397693303	-13.23886555
7.047803111	-15.27163866
6.851202086	-17.29579832
6.604623438	-19.18214286
6.349186416	-20.50861345
6.100666577	-22.30882353
5.854618343	-24.62584034
5.513434862	-26.31407563
5.324218567	-28.36407563
4.998857282	-30.39684874
4.662594776	-32.74831933
4.468360344	-34.80693277
4.148707755	-37.13256303
3.79847257	-38.8552521
3.552016689	-40.72436975
3.280031359	-42.42121849
2.988491318	-44.38508403
2.678663308	-46.6762605
2.34908746	-48.52815126
2.080688794	-50.68151261
1.845233102	-52.54201681
1.530021385	-54.43697479
1.230540469	-56.41806723
0.911619467	-58.74369748
0.646565699	-60.29411765
0.386848718	-61.93067227
0.138625474	-63.56722689
-0.171595072	-65.46218487
-0.364764908	-67.0987395
-0.70297068	-68.99369748
-0.986315737	-70.88865546
-1.323238603	-72.69747899
-1.652163435	-74.42016807
-1.90716447	-76.57352941
-2.26065821	-78.21008403
-2.486918002	-79.7605042
-2.835382221	-81.65546218
-3.216257831	-83.55042017
-3.510482388	-85.3592437
-3.858619504	-86.82352941
-4.076910413	-88.37394958
-4.316301979	-90.26890756
-4.764401173	-92.25
-5.104593696	-94.23109244
-5.557611067	-96.29831933
-5.960391185	-98.45168067
-6.516989722	-100.0882353
-6.869490552	-102.0693277
-7.273603363	-103.7058824
-7.671415849	-105.4285714
-8.123065051	-107.0651261
-8.514780561	-108.7878151
-9.004451921	-110.5105042
-9.319458872	-112.1470588
-9.73310682	-114.0420168
-10.37275365	-115.8508403
-10.7810157	-117.2289916
-11.13734502	-118.8655462
-11.71362258	-120.5882353
-12.34732804	-122.1386555
-13.22472696	-123.947479
-13.64911134	-125.6701681
-14.69827393	-127.1344538
-15.65536307	-128.4264706
-16.55157171	-129.8046218
-17.58416685	-131.0105042
-18.68376124	-131.5273109
-19.62890299	-131.8718487
-20.67751726	-130.9243697
-21.77154925	-130.7521008
-22.16885483	-129.2878151
-22.23835988	-127.4789916
-22.21661432	-125.3256303
-22.01449785	-123
-21.75521824	-121.0189076
-21.54602547	-118.7794118
-21.34033883	-116.7121849
-21.03101973	-114.644958
-20.81499441	-112.6638655
-20.5199164	-110.6827731
-20.32319336	-108.8739496
-19.95596926	-106.7205882
-19.75096491	-104.6533613
-19.58147962	-102.6722689
-19.23560913	-100.1743697
-18.99232578	-98.53781513
-18.76218915	-96.29831933
-18.43322279	-94.40336134
-18.12418983	-92.07773109
-17.90702871	-90.35504202
-17.63999126	-88.02941176
-17.4046293	-86.04831933
-17.09861349	-84.49789916
-16.88478275	-82.25840336
-16.66716047	-80.44957983
-16.31793167	-78.55462185
-16.04005507	-76.2289916
-15.82447817	-74.24789916
-15.44285897	-71.66386555
-15.20386973	-69.33823529
-14.90953644	-67.70168067
-14.65577485	-65.54831933
-14.39751016	-63.56722689
-14.07920472	-61.32773109
-13.82066475	-59.2605042
-13.54172033	-57.36554622
-13.27158489	-54.78151261
-12.9774292	-53.14495798
-12.76926283	-50.99159664
-12.33585885	-48.79516807
-12.1206917	-46.5987395
-11.82362739	-44.52289916
-11.52254757	-42.54180672
-11.23891376	-40.75882353
-11.03808709	-38.79495798
-10.7371085	-37.07226891
-10.51687682	-34.4710084
-10.07355515	-32.03340336
-9.855158745	-29.36323529
-9.494960505	-27.62331933
-9.173726283	-25.34936975
-8.917812398	-22.98067227
-8.610430089	-20.69810924
-8.28611367	-18.13991597
-7.998536201	-16.03823529
-7.613650096	-13.54033613
-7.294496901	-11.57647059
-7.105367052	-8.983823529
-6.688251647	-7.261134454
-6.430680007	-4.935504202
-6.033669029	-2.635714286
-5.695105042	-0.292857143
-5.38846799	2.248109244
-5.110031279	4.504831933
-4.71075127	6.916596639
-4.396905374	9.862394958
-4.040437541	12.19663866
-3.788485788	14.60323529
-3.33241685	17.01586134
-3.069010772	18.86689076
-2.734706459	20.91344538
-2.368089008	23.11073529
-2.059100901	25.47857143
-1.683747595	27.97647059
-1.313606332	30.36239496
-0.953162928	32.73970588
-0.592077387	35.35819328
-0.24886368	37.78718487
0.218267337	40.79327731
0.545214471	42.70546218
0.945728654	44.88466387
1.268585028	46.46953782
1.577533211	48.80378151
1.944870786	50.61260504
2.325563879	52.96407563
2.650468398	54.91932773
3.099483239	56.99516807
3.348547147	58.57142857
3.867347269	61.07794118
4.351097683	63.30021008
4.792301267	65.53970588
5.272575362	67.56386555
5.528208496	69.36407563
6.020564083	71.70693277
6.510883899	73.96365546
6.986183668	75.67773109
7.538890523	78.08088235
7.99179752	79.54516807
8.509631162	82.04306723
9.229831845	84.67016807
9.837680231	86.4789916
10.37369637	88.20168067
10.81914167	90.09663866
11.45130659	91.47478992
12.06387774	93.28361345
12.7156736	95.17857143
13.61799858	97.15966387
14.33002967	98.71008403
15.0902052	100.0882353
16.06528501	101.8109244
16.9195383	103.1890756
18.06034976	103.8781513
18.92610488	104.0504202
19.83790819	104.5672269
20.65380961	105.1701681
21.50757498	104.9978992
22.57820902	104.5672269
23.43479433	103.6197479
24.16424759	103.1029412
24.76457251	101.552521
25.56344271	100.2605042
26.28874097	99.1407563
27.01793875	97.50420168
28.08583771	96.47058824
28.6832516	95.17857143
28.98812017	93.62815126
29.77360067	91.81932773
30.644514	90.26890756
31.43919864	88.11554622
32.37328533	86.73739496
32.89351713	85.27310924
33.38294381	83.80021008
33.9723337	81.85357143
33.95712843	79.80357143
33.96322001	77.82247899
33.71370707	75.72079832
33.42373257	73.56743697
33.38814522	71.73277311
33.09791426	69.64831933
32.55139865	68.16680672
32.58814186	66.0737395
32.1719255	64.4802521
31.98405931	62.58529412
31.86567443	60.5697479
31.4294654	58.82121849
31.218503	57.20189076
30.87945505	55.00546218
30.59787114	53.23970588
30.35538165	51.4394958
30.0832274	49.11386555
29.75560945	47.15861345
29.45475696	45.31533613
29.16804914	43.24810924
28.84515471	41.46512605
28.66315979	39.62184874
28.28111084	37.85609244
28.04702055	35.43571429
27.67561664	33.52352941
27.40538538	31.75777311
27.11480482	29.725
26.78806018	27.2012605
26.46766468	25.49579832
26.19223367	23.42857143
25.93094609	21.44661765
25.59210254	19.63951681
25.21628874	17.72302521
24.99724909	15.94262605
24.68865763	14.03560924
24.42241175	12.06829832
24.18021927	10.09495798
23.85718669	8.286134454
23.49890479	6.287815126
23.24696188	4.341176471
23.00437745	2.644327731
22.63708662	0.921638655
22.3622896	-1.025
22.04946555	-3.135294118
21.67935841	-4.944117647
21.39951756	-6.821848739
21.0891451	-8.553151261
20.8241815	-10.39642857
20.58091962	-11.9210084
20.2476092	-13.69537815
19.92044368	-15.5644958
19.61310289	-17.54558824
19.31264797	-19.42331933
18.96470707	-21.30105042
18.59683858	-23.32521008
18.21201774	-25.29768908
17.94984674	-27.26155462
17.61894575	-29.14789916
17.28144077	-30.52605042
17.04842197	-32.2487395
16.69429593	-33.97142857
16.43700658	-35.79747899
15.97590347	-37.45987395
15.72230139	-39.18256303
15.49848806	-40.86218487
15.18638219	-42.47289916
14.79967745	-44.47121849
14.49727474	-45.99579832
14.14480104	-47.83907563
13.77643358	-49.81155462
13.34768559	-51.57731092
13.16488261	-53.23109244
12.8141127	-55.12605042
12.43464904	-56.8487395
12.07256834	-58.82983193
11.64380421	-61.15546218
11.23957013	-63.13655462
10.75001685	-65.11764706
10.31460265	-67.52941176
9.886193612	-69.42436975
9.452575514	-70.80252101
8.98155761	-72.78361345
8.671507102	-74.50630252
8.27054497	-76.48739496
7.776947367	-78.12394958
7.284383412	-79.93277311
6.91100801	-81.74159664
6.413919856	-83.63655462
5.985797187	-85.3592437
5.52723611	-86.99579832
4.982307622	-88.97689076
4.363837524	-90.78571429
3.775013546	-92.93907563
3.192049764	-94.66176471
2.608231047	-96.7289916
1.971864164	-98.62394958
1.366725763	-100.7773109
0.576198581	-102.5
-0.094807882	-104.6533613
-0.927764502	-106.5483193
-1.945928449	-108.8739496
-2.913959135	-110.2521008
-3.575710077	-112.2331933
-4.564732591	-113.3529412
-5.620149755	-114.644958
-6.528124081	-115.9369748
-7.42968759	-116.9705882
-8.429850061	-118.0042017
-9.277665849	-118.8655462
-10.3571224	-119.9852941
-11.51094076	-120.4159664
-12.54037376	-120.5882353
-13.56719588	-120.5882353
-14.49886646	-120.6743697
-15.62865544	-120.157563
-16.58303087	-119.3823529
-17.66723057	-119.0378151
-18.92644509	-117.8319328
-19.85087696	-117.4012605
-20.6633293	-115.6785714
-21.7784086	-114.1281513
-22.97482737	-113.0084034
-24.15151347	-110.855042
-24.85866124	-109.3046218
-25.2464077	-107.8403361
-25.73216416	-106.0315126
-26.45099108	-103.8781513
-27.24900333	-101.8970588
-27.9074579	-99.82983193
-28.62144588	-97.8487395
-28.89450109	-95.69537815
-29.16927413	-93.28361345
-29.95129777	-90.69957983
-30.85274726	-86.73739496
-43.32443343	-28.68277311
