Saatcioglu and Grira 1999 Column BG-8	
1.492756	-16.27325228
0.9931607	-26.20534347
0.4935656	-32.86419453
-0.006029591	-37.9036535
-0.5056247	-44.18350152
-1.00522	-48.67168389
-1.504815	-52.09175076
-2.00441	-58.68169605
-2.504005	-58.89743465
-3.003601	-68.07148936
-3.503196	-76.03963526
-4.002791	-76.53106383
-4.502386	-79.67544073
-5.019208	-82.7881459
-5.501576	-87.54924012
-6.001172	-94.89720365
-6.500767	-98.1449848
-7.000362	-98.11957447
-7.517184	-106.4004863
-8.016779	-106.7885106
-8.516374	-107.2798784
-7.999552	-75.776231
-7.499957	-63.5356231
-6.983134	-57.73545897
-6.483539	-51.38671125
-5.983944	-45.93378116
-5.484349	-41.13551368
-4.984754	-34.44220669
-4.485158	-29.23046809
-3.985563	-23.19180547
-3.485968	-18.1523465
-2.986373	-11.63131307
-2.486778	-5.420379331
-1.987183	1.824210942
-1.487588	8.138510638
-0.9879924	12.24768389
-0.4883973	19.97464438
0.01119782	21.91314894
0.510793	31.22503951
1.010388	36.85023708
1.509983	42.23424924
2.009578	47.85945289
2.509173	51.62406687
3.008769	54.1138541
3.508364	60.91051672
4.007959	64.43398176
4.507554	70.09361702
5.007149	74.13386018
5.506744	80.10364742
6.00634	84.69513678
6.505935	88.63209726
7.00553	94.01604863
7.505125	98.05635258
8.004721	100.6839514
8.504315	105.0687538
7.987493	60.40319149
7.487897	51.95268085
6.971075	44.70541033
6.488707	40.21990881
5.971885	32.62808511
5.489517	32.62176292
4.989922	22.48294225
4.490326	15.27280851
3.990731	9.544243161
3.491136	4.160232827
2.991541	-3.394452888
2.491946	-3.989201216
1.992351	-15.23058359
1.492756	-22.37180547
0.9931607	-22.44973252
0.4935656	-32.00281459
-0.006029591	-35.14725228
-0.5056247	-40.87581155
-1.00522	-45.84636474
-1.504815	-53.09095441
-2.00441	-59.43970821
-2.504005	-59.5176231
-3.020828	-67.66072948
-3.503196	-73.62778116
-4.002791	-73.87799392
-4.502386	-79.81325228
-5.001981	-83.6812766
-5.501576	-87.61817629
-6.001172	-92.82990881
-6.500767	-97.90382979
-7.000362	-98.01617021
-7.517184	-105.814772
-8.034006	-107.6525836
-8.516374	-109.7951368
-7.999552	-73.64
-7.499957	-63.5356231
-6.983134	-58.4590152
-6.466312	-50.86719149
-5.983944	-45.45141641
-5.484349	-38.2412766
-4.984754	-33.20181763
-4.485158	-28.12790274
-3.985563	-22.43379331
-3.485968	-18.04897872
-2.986373	-9.529550152
-2.486778	-6.970857143
-1.987183	-0.139731672
-1.487588	6.967039514
-0.9879924	11.62749544
-0.4883973	17.35605471
0.01119782	22.67116109
0.510793	30.84603647
1.010388	36.092231
1.509983	38.13408511
2.009578	45.55095441
2.509173	48.14410942
3.008769	52.59782371
3.508364	58.25748328
4.007959	65.36425532
4.507554	69.78352584
5.024376	73.03398176
5.506744	77.10601824
6.00634	81.93878419
6.505935	87.42613982
7.00553	91.77653495
7.522352	96.95647416
8.004721	100.2704559
8.504315	104.827538
9.003911	110.2115502
9.503506	113.4593921
10.0031	118.1198176
10.5027	119.4381155
11.00229	123.064924
11.50189	126.7262006
12.00148	129.8361094
12.50108	132.8082675
13.00067	134.5055927
13.50027	135.7205471
14.01709	139.4189058
14.51668	140.5993921
15.01628	142.7790881
15.51587	145.6134347
16.01547	148.3099088
16.51506	148.4567173
15.99824	103.4810942
15.49865	102.6106991
14.99905	89.26759878
14.49946	85.36516717
13.99986	81.9106383
13.48304	75.97264438
12.98344	75.30899696
12.48385	66.85848024
11.98425	62.81823708
11.48466	57.74431611
10.98506	53.97968997
10.48547	48.90577508
9.985873	44.69324012
9.486279	40.44624316
8.986683	34.68322796
8.487088	31.88335562
7.987493	24.36312462
7.487897	20.90860182
6.988302	13.45728267
6.488707	13.06927052
5.954657	3.786451672
5.489517	3.679449848
4.989922	-6.149276596
4.490326	-8.087775076
3.990731	-8.131240122
3.491136	-12.61941641
2.991541	-21.06993921
2.491946	-24.52446201
1.992351	-29.66728875
1.492756	-34.43111246
0.9931607	-41.26223708
0.4935656	-45.16468085
-0.006029591	-49.20494225
-0.5056247	-53.72758055
-1.00522	-59.45613982
-1.504815	-59.7752462
-2.00441	-65.09033435
-2.504005	-68.64826748
-3.003601	-72.92966565
-3.503196	-76.76322188
-4.002791	-80.63118541
-4.502386	-83.36218845
-5.019208	-88.61106383
-5.501576	-89.13422492
-6.001172	-92.31306991
-6.500767	-99.41981763
-7.000362	-103.6324012
-7.517184	-109.1913678
-8.034006	-112.7519149
-8.516374	-115.8592097
-9.015969	-119.6582979
-9.515564	-124.6977508
-10.01516	-125.4648024
-10.51475	-127.6789058
-11.01435	-130.6855319
-11.51394	-133.5542857
-12.01354	-134.0456535
-12.51313	-137.2934954
-13.02996	-140.0615805
-13.51233	-142.5831003
-14.01192	-145.2451672
-14.51152	-149.251003
-15.01111	-149.7079027
-15.51071	-153.4036474
-16.0103	-155.2731915
-16.5099	-160.0370213
-17.00949	-160.252766
-17.52632	-160.608997
-16.99227	-116.4231003
-16.49267	-113.7266261
-15.99307	-109.135076
-15.49348	-103.3031611
-14.99388	-97.85027356
-14.49429	-93.2931307
-13.99469	-89.0806079
-13.4951	-84.52352584
-12.9955	-82.61951368
-12.49591	-76.99428571
-11.99631	-74.33221884
-11.49672	-69.46504559
-10.99712	-66.73410334
-10.49753	-62.31483283
-9.997932	-57.44765957
-9.498337	-53.44184802
-8.998742	-48.05784195
-8.499146	-45.01678419
-7.999552	-41.52779939
-7.499957	-37.7287234
-6.983134	-31.92856535
-6.483539	-29.12868693
-5.983944	-25.29516109
-5.484349	-21.53054103
-4.984754	-17.97265046
-4.485158	-10.79696657
-3.968336	-10.09617021
-3.485968	-3.474458967
-2.986373	-0.709036474
-2.486778	5.26071307
-1.987183	9.197610942
-1.47036	12.6892766
-0.9879924	15.79656535
-0.4883973	20.31919757
0.01119782	24.08382371
0.510793	29.6056535
1.010388	32.64671125
1.509983	37.85844985
2.009578	42.31217629
2.509173	47.24826748
3.008769	47.56737994
3.508364	52.43455319
4.007959	56.16472948
4.507554	61.37647416
5.007149	63.96960486
5.506744	67.97544073
6.00634	72.36024316
6.505935	75.16012158
7.00553	78.27009119
7.505125	81.96577508
8.004721	85.79933131
8.504315	89.94291793
9.003911	94.12103343
9.503506	96.61082067
10.0031	97.48121581
10.5027	102.1761094
11.00229	105.4238906
11.50189	108.6027964
12.00148	112.2295441
12.50108	116.3731915
13.00067	119.7243769
13.50027	120.7325836
14.01709	125.6024316
14.51668	130.3662614
15.01628	132.0979939
15.51587	136.7584802
16.01547	140.1440729
16.51506	143.6674772
17.03189	143.713617
16.49784	107.0734347
15.99824	98.89860182
15.49865	94.58267477
14.99905	89.71550152
14.49946	84.36595745
13.99986	79.39537994
13.48304	74.42218845
12.98344	70.17519757
12.48385	65.96267477
11.98425	60.09626748
11.48466	59.57042553
10.98506	54.11751368
10.48547	51.38654711
9.968646	45.65530091
9.486279	41.37653495
8.986683	37.50855319
8.487088	34.67421884
7.987493	31.11633435
7.487897	27.14497872
6.988302	19.55584195
6.488707	19.44346505
5.989112	12.02660182
5.489517	7.469513678
4.989922	5.358739818
4.490326	-1.127836474
3.990731	-1.653674164
3.491136	-9.208358663
2.991541	-14.73019453
2.491946	-18.94272948
1.992351	-22.70734954
1.492756	-27.16107599
0.9931607	-31.06351368
0.4935656	-35.10378116
-0.006029591	-39.0751307
-0.5056247	-44.2868693
-1.00522	-49.15405471
-1.504815	-51.36820061
-2.00441	-55.30509422
-2.504005	-56.41666261
-3.003601	-61.35276596
-3.503196	-63.25677812
-4.002791	-67.67604863
-4.502386	-70.61379939
-5.001981	-76.48018237
-5.501576	-80.623769
-6.001172	-83.80267477
-6.500767	-84.25957447
-7.000362	-90.33270517
-7.517184	-94.34121581
-8.016779	-94.2812766
-8.516374	-98.7350152
-9.015969	-101.9827964
-9.515564	-104.9894225
-10.03239	-110.9962918
-10.51475	-111.4849848
-11.01435	-114.6294225
-11.51394	-117.8082675
-12.01354	-122.8821884
-12.51313	-123.9937994
-13.01273	-127.896231
-13.51233	-132.9356839
-14.01192	-135.4944073
-14.51152	-139.8447416
-15.01111	-140.7840729
-15.51071	-143.2737994
-16.0103	-148.0031611
-16.5099	-148.2878419
-15.97585	-115.8166565
-15.47625	-108.9166565
-14.99388	-102.3294225
-14.49429	-97.56559271
-13.99469	-94.07659574
-13.4951	-88.14133739
-12.9955	-85.92717325
-12.49591	-80.74990881
-11.99631	-77.57106383
-11.49672	-72.94504559
-10.99712	-69.07702128
-10.4803	-65.72322188
-9.997932	-61.92680851
-9.498337	-58.02438298
-8.998742	-53.91522188
-8.499146	-49.77159271
-7.999552	-44.76658359
-7.499957	-42.69026748
-6.983134	-39.71542857
-6.466312	-33.77744681
-5.983944	-30.46342857
-5.484349	-26.49207903
-4.984754	-20.7979696
-4.485158	-18.79055927
-3.985563	-13.19981763
-3.485968	-6.85106383
-2.986373	-2.328427964
-2.486778	0.505904316
-1.987183	5.614275988
-1.487588	10.48145897
-0.9879924	14.41835866
-0.4883973	17.59724012
0.01119782	22.01651064
0.510793	27.22824924
1.010388	31.95761094
1.527211	34.10552584
2.009578	37.69518541
2.509173	41.87327052
3.008769	46.87827356
3.508364	50.91853495
4.007959	54.4419696
4.507554	58.79233435
5.007149	59.00807295
5.506744	66.14930091
6.00634	69.0525228
6.505935	71.71458967
7.00553	75.58261398
7.505125	78.31355623
8.021948	82.49428571
8.504315	85.94613982
9.003911	88.67714286
9.503506	92.02826748
10.0031	94.31130699
10.5027	98.45495441
11.00229	100.2556231
11.50189	105.9152584
12.00148	109.6798784
12.50108	112.7553799
13.00067	115.6241945
13.50027	119.4921581
14.03432	123.5378116
14.51668	126.1971429
15.01628	131.4778116
15.51587	133.7608511
16.01547	137.0086322
16.51506	140.9110638
15.99824	99.72547112
15.49865	98.88954407
14.99905	89.16419453
14.49946	80.57586626
13.99986	79.73993921
13.48304	79.03914894
12.98344	69.69282675
12.48385	67.99550152
11.98425	61.23331307
11.48466	60.91416413
10.98506	54.70324012
10.48547	49.18141033
9.985873	48.96567173
9.486279	42.78919757
8.986683	35.44124012
8.487088	34.70867477
7.970265	31.04473556
7.47067	27.10784195
6.988302	24.17283283
6.47148	19.92315502
5.989112	12.54342857
5.489517	11.94868085
4.989922	5.703291793
4.490326	-0.507643587
3.990731	-6.167294833
3.491136	-9.621823708
2.991541	-11.04348936
2.474719	-17.25711854
1.992351	-19.64084498
1.492756	-26.88543465
0.9931607	-30.96015198
0.4935656	-34.03566565
-0.006029591	-36.52545289
-0.5056247	-42.5296535
-1.00522	-43.33113678
-1.504815	-47.95713678
-2.021638	-54.6531307
-2.504005	-56.00320365
-3.003601	-61.21495441
-3.503196	-65.94431611
-4.002791	-67.02139818
-4.502386	-70.85495441
-5.001981	-75.79106383
-5.501576	-78.65981763
-6.001172	-78.66881459
-6.500767	-83.81167173
-7.017589	-87.57896657
-7.534412	-91.34632219
-8.016779	-91.90389058
-8.533602	-97.60066869
-9.015969	-97.91714286
-9.515564	-103.9212766
-10.01516	-106.6867477
-10.51475	-109.8311246
-11.01435	-114.6294225
-11.51394	-114.9829787
-12.01354	-119.4022492
-12.51313	-123.4769605
-13.01273	-126.9314894
-13.51233	-129.5935562
-14.02915	-131.8448632
-14.52874	-138.400304
-15.01111	-138.5444377
-15.51071	-145.8924012
-16.0103	-146.3493009
-16.5099	-146.4617021
-15.99307	-113.2007903
-15.49348	-105.1637082
-14.99388	-104.5000608
-14.49429	-96.94541033
-13.99469	-92.21604863
-13.4951	-87.5900304
-12.9955	-84.20443769
-12.49591	-80.09525836
-11.99631	-76.0550152
-11.49672	-72.32486322
-10.99712	-68.76693009
-10.49753	-64.51993921
-9.997932	-59.75615198
-9.48111	-55.6787538
-8.998742	-51.95127052
-8.499146	-50.18505167
-7.999552	-45.24896049
-7.499957	-42.55243769
-6.983134	-36.99347112
-6.483539	-31.98846809
-5.983944	-29.464231
-5.484349	-24.97604863
-4.984754	-19.59204255
-4.485158	-15.44841337
-3.985563	-11.33924012
-3.468741	-7.192924012
-2.986373	-3.258716717
-2.486778	0.574814468
-1.987183	7.061392097
-1.487588	10.20581763
-0.9879924	13.31579331
-0.4883973	16.04675988
0.01119782	20.67275988
0.510793	24.67856535
1.010388	29.92475988
1.509983	35.03312462
2.009578	38.17755623
2.526401	40.11874164
3.008769	44.22522796
3.508364	48.16212158
4.007959	53.20159271
4.507554	56.00146505
5.024376	59.97550152
5.506744	62.11805471
6.00634	67.05416413
6.505935	69.26826748
7.00553	73.96316109
7.505125	77.69337386
8.004721	81.94036474
8.504315	83.12085106
9.003911	87.67793313
9.503506	91.33914894
10.0031	94.5525228
10.5027	97.28346505
11.00229	100.6690578
11.50189	104.3648024
12.00148	108.8874164
12.50108	109.7233435
13.00067	114.3148936
13.50027	118.9064438
14.01709	122.0190881
14.51668	125.3013374
15.01628	128.411307
15.51587	131.2800608
16.01547	136.1128267
16.53229	140.3280243
17.01466	144.0210334
17.51426	147.5100304
18.01385	148.483769
18.51344	152.9719149
19.01304	155.7373252
19.51264	158.5716717
20.01223	160.8202432
20.51183	163.6201216
21.01142	165.7653495
21.51101	167.9450456
22.01061	169.9524012
22.51021	172.4766565
23.0098	173.0369605
23.5094	174.7342249
24.00899	177.8097264
24.50859	179.0590881
25.00818	181.1009726
25.50778	183.6941033
26.00737	185.0468693
26.50697	186.6407295
27.00656	188.2002432
27.50616	190.311003
28.00575	191.4570213
28.50535	193.2232219
29.00494	193.2322188
29.50454	194.2748328
30.00413	194.9729483
30.50373	194.9819453
31.00332	196.3691185
31.50292	197.5496049
32.00251	198.4888754
32.50211	195.5347112
33.00171	195.6815198
33.5013	196.9998176
34.00089	192.5640729
33.48407	150.8617021
32.98448	150.0257751
32.48488	149.0175684
31.98529	136.7425532
31.48569	135.5276596
30.9861	130.0058967
30.4865	125.2075988
29.98691	123.7514894
29.48731	121.5718541
28.97049	118.2869301
28.48812	113.2157447
27.98853	112.0007903
27.48893	107.8571429
26.98933	104.747234
26.48974	100.6380547
25.99014	97.97604863
25.49055	94.86607903
24.99095	91.44601824
24.49136	87.57805471
23.99176	84.77817629
23.49217	83.94224924
22.99257	79.79866261
22.49298	76.1718541
21.99338	71.78705167
21.49379	70.81331307
20.99419	67.28990881
20.4946	64.24881459
19.995	61.51787234
19.49541	58.16672948
18.97859	55.05407295
18.49622	49.94839514
17.99662	45.25348936
17.49703	44.62429787
16.99743	41.1008693
16.49784	38.1287234
15.99824	34.84648024
15.49865	34.76856535
14.99905	29.93584195
14.49946	29.75455927
13.98263	25.81497872
13.48304	23.25629179
12.98344	16.76972036
12.48385	14.21103343
11.98425	13.82302128
11.48466	7.43981155
10.98506	7.155161094
10.46824	6.833367781
9.985873	-0.16734541
9.486279	-0.727637082
8.986683	-4.561167173
8.487088	-4.949182371
7.987493	-11.50466869
7.487897	-15.64829787
6.988302	-16.13967781
6.488707	-18.04372036
5.989112	-20.18894833
5.489517	-23.29891793
4.989922	-27.02908815
4.490326	-33.82576292
3.990731	-34.31714894
3.491136	-37.87502736
2.991541	-41.98420061
2.491946	-43.81933739
1.992351	-44.48300304
1.475528	-48.04357447
0.9931607	-53.4593617
0.4935656	-55.26003647
-0.006029591	-59.26583587
-0.5056247	-59.89504559
-1.00522	-65.93367781
-1.504815	-70.49082067
-2.00441	-71.25781155
-2.504005	-72.43829787
-3.003601	-77.02984802
-3.503196	-82.68948328
-4.020018	-83.18358663
-4.519613	-83.39933131
-5.001981	-83.6812766
-5.501576	-89.65100304
-6.001172	-92.89884498
-6.500767	-95.00960486
-7.017589	-98.05331307
-7.517184	-100.4052888
-8.016779	-105.0657751
-8.533602	-107.7649848
-9.015969	-110.2176292
-9.515564	-112.8107599
-10.01516	-116.9198784
-10.51475	-119.5819453
-11.01435	-119.6254103
-11.51394	-125.5607295
-12.01354	-128.5672948
-12.51313	-130.7125836
-13.01273	-133.753617
-13.51233	-137.2081459
-14.01192	-140.421459
-14.51152	-142.4977508
-15.01111	-146.0556839
-15.51071	-146.926079
-16.0103	-151.3797568
-16.5099	-155.3511246
-17.00949	-158.0820669
-17.52632	-158.9551368
-18.00868	-162.8548936
-18.50828	-164.8967781
-19.00787	-167.0419453
-19.50747	-169.4628571
-20.00706	-172.917386
-20.50666	-172.9263222
-21.00625	-175.4161094
-21.50585	-175.4595745
-22.00544	-179.5687538
-22.52227	-180.8897264
-23.00463	-183.2389666
-23.50423	-184.9362918
-24.00382	-185.289848
-24.50342	-187.5728875
-25.00302	-190.3727052
-25.50261	-191.0708815
-26.0022	-191.3555015
-26.5018	-191.9157447
-27.0014	-191.4423708
-27.50099	-192.2782979
-28.00059	-192.9074772
-28.51741	-193.3325836
-29.017	-193.5827964
-29.5166	-195.1767173
-30.01619	-195.392462
-30.51579	-195.2980547
-31.01538	-195.9617021
-31.51498	-196.5564742
-32.01458	-195.5662006
-32.51417	-197.332462
-33.03099	-197.4130091
-33.51336	-197.1781155
-34.01295	-197.2904559
-33.49613	-150.5920973
-32.97931	-144.9642553
-32.49694	-140.6854711
-31.99734	-136.9553191
-31.49775	-133.5353191
-30.99816	-130.0118541
-30.49856	-127.5565957
-29.99897	-124.2398784
-29.49937	-120.1307599
-28.99977	-117.3998176
-28.48295	-114.5972644
-27.98336	-110.2469301
-27.48376	-110.0311854
-26.98417	-104.5782979
-26.48457	-104.0869301
-25.98498	-99.59878419
-25.48538	-96.62662614
-24.98579	-92.75866261
-24.48619	-91.92273556
-23.9866	-87.67574468
-23.487	-84.66911854
-22.98741	-82.76510638
-22.48781	-79.55179331
-21.97099	-76.74924012
-21.48862	-73.36632219
-20.98903	-71.0143465
-20.48943	-70.00613982
-19.98984	-67.10291793
-19.49024	-63.57951368
-18.99065	-60.33173252
-18.49105	-59.1512462
-17.99146	-55.69672948
-17.49186	-53.62042553
-16.99227	-50.54491185
-16.49267	-47.986231
-15.97585	-45.28703343
-15.49348	-42.55875988
-14.99388	-41.17155015
-14.49429	-37.54474772
-13.99469	-34.91715502
-13.4951	-32.42737386
-12.9955	-29.38631611
-12.47868	-26.7560304
-11.99631	-24.61349544
-11.49672	-22.19262614
-10.99712	-20.08184802
-10.49753	-17.04079027
-9.997932	-14.41319149
-9.498337	-10.37293009
-8.998742	-7.95206079
-8.499146	-5.152187234
-7.982324	-2.246258967
-7.499957	0.447564802
-6.983134	2.802210942
-6.483539	4.706254103
-5.983944	8.264145897
-5.484349	10.30600608
-4.984754	12.34787234
-4.485158	14.97547112
-3.985563	17.22406687
-3.485968	19.57602432
-2.986373	21.37670517
-2.486778	25.07241945
-1.987183	28.07902128
-1.487588	29.94861398
-0.9879924	33.05858359
-0.4883973	35.65172644
0.01119782	38.69279635
0.510793	41.7338541
1.010388	43.22443161
1.509983	45.47303343
2.009578	48.82419453
2.509173	50.52151368
3.008769	53.08020061
3.508364	55.50106991
4.007959	56.81937386
4.507554	60.20499088
5.007149	63.10820669
5.506744	65.1156231
6.00634	67.84662614
6.505935	70.57756839
7.00553	71.06893617
7.505125	73.42091185
8.004721	76.01404255
8.504315	78.60723404
9.003911	80.16668693
9.503506	83.17331307
10.02033	86.21708207
10.5027	87.01586626
11.00229	90.3325228
11.50189	93.64924012
12.00148	94.55410334
12.50108	97.56066869
13.00067	99.60255319
13.50027	101.8855927
14.01709	104.4813982
14.51668	105.6618845
15.01628	109.8055319
15.51587	110.5725228
16.01547	113.5446809
16.51506	116.6202432
17.01466	117.2838906
17.51426	120.7039514
18.01385	122.0221884
18.51344	125.0977508
19.01304	127.2085106
19.51264	129.2503343
20.02946	129.9167173
20.51183	132.955076
21.01142	134.8246201
21.51101	138.072462
22.01061	140.0798176
22.51021	142.879696
23.0098	145.2316109
23.5094	147.2734954
24.00899	150.038845
24.50859	151.4950152
25.00818	154.3293009
25.50778	155.6131307
26.00737	157.5516109
26.50697	159.9380547
27.00656	162.2900304
27.50616	164.538541
28.00575	166.7182371
28.50535	166.8995137
29.00494	170.6641337
29.50454	172.2235866
30.00413	174.6443769
30.50373	176.6517933
31.00332	177.9356231
31.50292	178.9093617
32.00251	181.9503951
32.50211	182.2350152
33.00171	184.0012766
32.48488	148.707538
31.98529	148.6296049
31.48569	148.4827964
32.00251	148.6323404
31.48569	138.3874772
30.9861	137.1036474
30.4865	133.2012158
29.98691	128.5752584
29.48731	124.9484498
28.98771	124.5260182
28.47089	119.4838906
27.98853	115.8252888
27.48893	112.0262614
26.98933	108.8818845
26.48974	106.1853495
25.99014	101.6627356
25.49055	101.2747112
24.99095	97.51015198
24.49136	92.40176292
23.99176	91.15240122
23.49217	87.35331307
22.99257	82.21051672
22.49298	81.09896657
21.99338	77.26541033
21.49379	73.32857143
20.99419	71.73458967
20.4946	71.4499696
19.995	67.89209726
19.47818	63.84911854
18.99581	59.39810942
18.49622	59.01009726
17.99662	58.82882067
17.49703	50.61949544
16.99743	47.99189666
16.49784	45.53657751
15.99824	42.52997568
15.49865	39.3511003
14.99905	38.68744681
14.49946	34.68164134
13.99986	34.29362918
13.48304	29.73386018
12.98344	26.86507599
12.48385	24.40975684
11.98425	21.78215805
11.48466	21.53195745
10.98506	16.69923404
10.48547	13.76153799
9.968646	10.40769605
9.486279	6.990316109
8.986683	4.913995137
8.487088	0.701458967
7.970265	-1.136359271
7.487897	-4.79492766
6.988302	-5.182944073
6.488707	-9.498844985
5.989112	-10.19696049
5.489517	-14.23722188
4.989922	-17.20937386
4.490326	-19.9058845
3.990731	-24.18733131
3.491136	-26.43592705
2.991541	-31.13083283
2.491946	-31.44994529
1.992351	-34.31873556
1.492756	-38.22117325
0.9931607	-41.1588693
0.4935656	-41.78807903
-0.006029591	-45.07032827
-0.5056247	-48.38702736
-1.00522	-48.74059574
-1.504815	-52.40184802
-2.021638	-55.06658967
-2.504005	-57.93269301
-3.003601	-59.5266383
-3.503196	-64.08370821
-4.002791	-65.0575076
-4.502386	-67.85732523
-5.019208	-71.65914894
-5.501576	-72.25118541
-6.001172	-73.15604863
-6.500767	-77.16182371
-7.000362	-77.23975684
-7.517184	-81.55835866
-8.016779	-84.15148936
-8.516374	-87.95057751
-9.015969	-88.68316109
-9.532792	-89.14273556
-10.01516	-92.07775076
-10.51475	-95.25665653
-11.01435	-96.16145897
-11.51394	-100.4429179
-12.01354	-101.1755015
-12.51313	-104.6300304
-13.01273	-105.2936778
-13.52955	-108.647538
-14.01192	-111.8237082
-14.51152	-112.7285714
-15.01111	-115.0804863
-15.51071	-116.4332523
-16.0103	-119.1297872
-16.5099	-119.621155
-17.00949	-124.5572036
-17.50909	-126.5646201
-18.00868	-128.1586018
-18.50828	-131.647538
-19.00787	-132.9313678
-19.50747	-134.628693
-20.00706	-136.1881459
-20.50666	-139.0569605
-21.00625	-139.2382371
-21.50585	-143.6919757
-22.02267	-144.2893617
-22.50504	-147.7067477
-23.00463	-147.8535562
-23.50423	-150.1365957
-24.00382	-152.1784802
-24.50342	-154.4959271
-25.00302	-157.6403647
-25.50261	-160.5779939
-26.0022	-163.6190881
-26.5018	-164.2482675
-27.0014	-166.2212158
-27.50099	-168.5042553
-28.00059	-170.7183587
-28.50018	-171.8643769
-29.017	-174.6669301
-29.53382	-176.2291185
-30.01619	-176.7177508
-30.51579	-179.9310638
-31.01538	-179.8711854
-31.53221	-181.8812158
-32.0318	-182.8549544
-32.51417	-185.1353191
-33.01376	-186.0745897
-32.49694	-149.8505775
-31.99734	-143.7085714
-31.49775	-141.149848
-30.99816	-137.7987234
-30.49856	-134.3097872
-29.99897	-130.0972644
-29.49937	-125.2645593
-28.99977	-122.6025532
-28.48295	-120.2134347
-27.98336	-117.5514286
-27.48376	-113.4422492
-26.98417	-112.4340426
-26.48457	-109.0139818
-25.98498	-106.3519757
-25.48538	-102.173921
-24.98579	-101.4413374
-24.48619	-95.50607903
-23.9866	-93.15410334
-23.487	-91.56018237
-22.98741	-87.86449848
-22.48781	-85.5125228
-21.98822	-82.29920973
-21.48862	-78.87914894
-20.98903	-78.21550152
-20.48943	-74.69209726
-19.98984	-70.75519757
-19.49024	-69.9537386
-18.99065	-66.36139818
-18.49105	-63.66486322
-17.99146	-61.27848024
-17.49186	-58.96097264
-16.99227	-57.57375684
-16.49267	-53.08559271
-15.99307	-52.35302128
-15.49348	-49.65651672
-14.99388	-46.8911003
-14.49429	-44.02231611
-13.99469	-41.8426383
-13.4951	-38.90493617
-12.9955	-37.72446201
-12.49591	-33.33964742
-11.99631	-32.02134347
-11.49672	-29.70384195
-10.99712	-26.93842553
-10.49753	-22.79479635
-9.997932	-20.8907538
-9.498337	-18.0219696
-8.998742	-15.84228571
-8.499146	-14.00715502
-7.999552	-9.656802432
-7.482729	-7.715617021
-6.983134	-5.08801459
-6.483539	-1.11666383
-5.983944	1.131930091
-5.484349	3.931806687
-4.984754	7.214054711
-4.485158	9.703835866
-3.985563	11.57342249
-3.485968	14.78675988
-2.986373	17.06981763
-2.486778	19.97305167
-1.987183	21.63591489
-1.487588	24.26351976
-0.9879924	27.40794529
-0.4883973	30.38009726
0.01119782	31.56058359
0.510793	36.11767173
1.010388	38.50408511
1.509983	40.30476596
2.009578	43.72483283
2.509173	45.80115502
3.008769	48.70440122
3.508364	50.53953191
4.007959	52.71921581
4.507554	56.44937994
5.007149	58.25005471
5.506744	60.98103343
6.00634	64.02206687
6.505935	66.02948328
7.00553	66.31416413
7.505125	69.49300912
8.004721	71.94832827
8.504315	74.12802432
9.003911	76.89343465
