Saatcioglu and Grira 1999 Column BG-7	
16.01547	165.2444985
16.51506	167.2953799
15.99824	119.8617021
15.49865	113.9863222
14.99905	105.8713678
14.49946	104.3717933
13.99986	96.94589666
13.48304	88.79112462
12.98344	87.73945289
12.48385	78.14291793
11.98425	72.81878419
11.48466	65.59963526
10.98506	60.93015198
10.48547	59.12050456
9.985873	51.35007295
9.486279	45.40577508
8.986683	39.08246809
8.487088	32.69024924
7.987493	29.15780547
7.487897	24.90179939
6.988302	19.37096049
6.488707	10.8425228
5.989112	4.450300912
5.489517	0.952311246
4.989922	-5.784461398
4.490326	-11.14302736
3.990731	-15.43348936
3.491136	-19.03484498
2.991541	-23.18748328
2.491946	-30.82009119
1.992351	-34.35254103
1.492756	-40.60693617
0.9931607	-44.55285106
0.4935656	-51.59972036
-0.006029591	-54.75316109
-0.5056247	-63.31604863
-1.00522	-63.9887538
-1.504815	-67.86571429
-2.021638	-73.57422492
-2.504005	-80.71908815
-3.003601	-85.35410334
-3.503196	-90.74711246
-4.002791	-93.65933131
-4.502386	-100.1549544
-5.001981	-101.3444377
-5.501576	-106.6341033
-6.001172	-109.7530699
-6.500767	-116.8344073
-7.017589	-118.2015198
-7.517184	-123.2844985
-8.016779	-127.4026748
-8.516374	-131.6931307
-9.015969	-137.1206079
-9.515564	-137.7932523
-10.01516	-142.324924
-10.53198	-145.4492401
-11.03158	-149.5330091
-11.51394	-150.3725228
-12.01354	-155.558845
-12.51313	-157.9542249
-13.01273	-160.0051064
-13.51233	-164.1578116
-14.01192	-166.3120365
-14.51152	-170.4990881
-15.01111	-174.3071733
-15.52793	-176.7768389
-16.0103	-181.1997568
-16.5099	-182.113617
-17.00949	-184.5778723
-16.49267	-150.2716717
-15.99307	-139.8137386
-15.49348	-134.1106383
-14.99388	-132.369848
-14.49429	-124.8062006
-13.99469	-121.5493617
-13.4951	-114.2268693
-12.9955	-109.7986018
-12.49591	-103.9232219
-11.99631	-100.6664438
-11.49672	-95.48012158
-10.99712	-89.91483283
-10.49753	-85.65884498
-9.997932	-81.02382979
-9.498337	-77.00899696
-8.998742	-71.58151976
-8.499146	-64.50024316
-7.999552	-58.28029787
-7.499957	-54.95457751
-6.983134	-50.58983587
-6.483539	-44.23207295
-5.983944	-39.04578723
-5.484349	-35.37551368
-4.984754	-30.53377508
-4.485158	-25.00293009
-3.985563	-20.16119149
-3.485968	-13.01095441
-2.986373	-7.928024316
-2.486778	-2.914009119
-1.987183	2.47901459
-1.487588	9.353610942
-0.9879924	13.19615198
-0.4883973	17.3832462
0.01119782	21.84598176
0.510793	25.72297872
1.010388	31.5983769
1.509983	36.26784195
2.009578	43.17689362
2.509173	48.08754407
3.025996	51.41863222
3.508364	57.8054772
4.025187	62.37696049
4.507554	67.24778116
5.024376	72.30164134
5.506744	78.30948328
6.00634	81.60072948
6.505935	85.58109422
7.00553	90.07829787
7.505125	96.05702128
8.004721	98.72808511
8.504315	102.226079
9.003911	107.5157447
9.503506	112.2885714
10.0031	115.7176292
10.51992	120.7370213
11.00229	125.9524012
11.50189	129.4848632
12.00148	133.9130699
12.50108	136.7220061
13.0179	139.2261398
13.50027	143.0977508
14.01709	147.8070517
14.51668	150.581459
15.01628	154.2862006
15.51587	159.1279027
16.01547	162.9704559
16.51506	167.4331915
17.03189	171.4533739
17.51426	172.4651672
18.01385	176.9623708
18.51344	180.6671125
19.01304	183.5448632
19.51264	186.4915502
20.01223	188.9558663
20.51183	190.6621884
21.01142	192.7474772
21.51101	193.0066869
22.01061	198.1584802
22.51021	199.7958663
23.0098	201.6744681
23.5094	202.8639514
24.00899	203.8122188
24.52581	206.8331915
25.00818	205.5364742
25.50778	207.1394529
26.00737	205.3657751
26.50697	202.3172644
27.00656	204.5403647
27.50616	205.4886322
28.00575	204.5074164
28.50535	206.6616413
29.00494	204.5434043
29.50454	206.7320365
30.00413	207.4046809
30.50373	205.1486322
31.00332	207.1994529
31.50292	204.8744681
32.01974	207.3786018
32.50211	207.9080243
33.01893	209.1717933
33.5013	196.5048632
32.98448	146.4871125
32.48488	141.4731307
31.98529	135.7356231
31.48569	134.5117325
30.9861	127.7405471
30.4865	121.1071733
29.98691	117.4714286
29.47008	113.692462
28.98771	108.5115502
28.48812	105.0480851
27.98853	99.24164134
27.48893	96.43276596
26.98933	92.34905775
26.48974	87.26620061
25.99014	84.83635258
25.49055	80.44255319
24.99095	74.63604863
24.49136	74.41136778
23.97454	68.35829787
23.49217	63.55641337
22.99257	62.09136778
22.49298	56.56051064
21.99338	54.6474772
21.49379	48.77210334
20.99419	47.8927234
20.4946	43.98128875
19.995	39.9320304
19.49541	35.538231
18.99581	35.31348936
18.47899	29.19155623
17.99662	29.0411003
17.49703	23.33799392
16.99743	19.35764742
16.49784	12.96543465
15.99824	11.29358055
15.49865	5.590469301
14.99905	0.473096717
14.49946	-2.473601216
13.99986	-6.832960486
13.48304	-8.85474772
12.98344	-13.6620304
12.48385	-14.71369605
11.98425	-17.83267477
11.48466	-20.12472948
10.98506	-24.48409726
10.48547	-31.35868085
9.985873	-32.03134954
9.486279	-38.14793313
8.986683	-39.37187842
8.487088	-42.00848632
7.970265	-43.68572644
7.487897	-50.45158663
6.988302	-52.95037082
6.488707	-57.55091793
5.989112	-61.18674772
5.489517	-66.16632219
4.972694	-67.63683891
4.490326	-71.99082067
3.990731	-75.2131307
3.473909	-80.16364742
2.991541	-81.52
2.491946	-87.36097264
1.992351	-89.92869301
1.492756	-93.84012158
0.9931607	-96.16662614
0.4935656	-101.3184802
-0.006029591	-105.4711246
-0.5056247	-107.9699088
-1.00522	-108.9182371
-1.504815	-114.8280851
-2.00441	-117.8437082
-2.521233	-121.8983587
-3.003601	-123.220304
-3.503196	-127.1662006
-4.020018	-132.1855927
-4.502386	-133.3352584
-5.019208	-140.5597568
-5.501576	-141.9506383
-6.001172	-142.7266261
-6.517994	-143.6114286
-7.000362	-149.5159271
-7.517184	-152.9159271
-8.016779	-156.8273556
-8.516374	-158.2235866
-9.015969	-162.1694833
-9.515564	-163.7035258
-10.01516	-166.3745897
-10.51475	-170.0448632
-11.01435	-170.6141641
-11.51394	-173.1474164
-12.01354	-177.1966565
-12.51313	-179.5920973
-13.01273	-183.3657143
-13.52955	-184.4916717
-14.01192	-185.9514286
-14.52874	-188.7312462
-15.01111	-191.6725228
-15.51071	-194.171307
-16.0103	-195.6364742
-16.5099	-198.307538
-17.00949	-200.3583587
-17.50909	-201.9268693
-18.00868	-204.1155623
-18.50828	-204.8570821
-19.00787	-206.0120973
-19.50747	-207.7184802
-20.00706	-208.0809726
-20.50666	-211.0621277
-21.00625	-209.4607903
-21.50585	-210.6158055
-22.00544	-214.1137386
-22.50504	-215.1309422
-23.00463	-213.0471733
-23.50423	-212.2382979
-24.00382	-213.1865653
-24.50342	-212.6877204
-25.02024	-211.2294833
-25.50261	-211.7589058
-26.0022	-208.6070517
-26.5018	-212.1739818
-27.0014	-212.6742857
-27.50099	-212.8990274
-28.00059	-214.3296657
-28.50018	-214.5544073
-29.017	-212.8550152
-29.5166	-214.0444377
-30.01619	-211.4093617
-30.51579	-212.5643769
-31.01538	-213.8916717
-31.51498	-215.4601216
-32.01458	-214.1343465
-32.51417	-209.1218845
-33.01376	-212.8265046
-33.51336	-212.4999392
-32.99654	-159.8636474
-32.49694	-154.8841337
-31.99734	-151.0761094
-31.49775	-147.1990881
-30.99816	-142.3574468
-30.49856	-138.3426748
-29.99897	-136.3951976
-29.49937	-131.3467477
-28.99977	-128.1933739
-28.48295	-123.8631003
-27.96613	-119.8429179
-27.48376	-115.9713678
-26.98417	-111.6809119
-26.46735	-107.5229179
-25.98498	-105.8220061
-25.48538	-101.0837082
-24.98579	-97.99914894
-24.48619	-94.01884498
-23.9866	-92.10583587
-23.487	-88.64231003
-22.98741	-85.45440729
-22.48781	-80.88838906
-21.98822	-77.94170213
-21.48862	-75.85635258
-20.98903	-72.46176292
-20.48943	-70.16972644
-19.98984	-66.39610942
-19.49024	-63.38048632
-18.99065	-60.36489362
-18.49105	-57.17702736
-17.99146	-55.02279635
-17.49186	-52.69629787
-16.99227	-49.64624316
-16.49267	-45.32133739
-15.99307	-42.9603769
-15.49348	-40.22040122
-14.99388	-37.58379939
-14.49429	-34.6371003
-13.99469	-31.51812158
-13.4951	-29.19161702
-12.9955	-25.79699696
-12.49591	-23.67721581
-11.99631	-20.73051672
-11.49672	-17.81826748
-10.99712	-14.18246201
-10.49753	-10.78784195
-9.997932	-7.599951368
-9.498337	-4.928888754
-8.998742	-2.91247234
-8.499146	0.516605714
-7.999552	4.634786626
-7.499957	7.822680851
-6.983134	11.39495441
-6.483539	14.27274772
-5.983944	16.63372036
-5.484349	18.68458967
-4.984754	20.94220061
-4.485158	23.3376231
-3.985563	26.59443161
-3.485968	29.23103951
-2.986373	32.79793921
-2.486778	36.26147112
-1.987183	38.6913617
-1.487588	41.53470517
-0.9879924	43.51666869
-0.4883973	46.80793313
0.01119782	48.61762918
0.510793	51.90888146
1.010388	54.54548936
1.509983	56.90646201
2.009578	59.92209119
2.509173	62.45531915
3.008769	65.91890578
3.508364	68.27981763
4.007959	70.12401216
4.507554	73.20851064
5.007149	74.12237082
5.523972	79.31404255
6.00634	81.2906383
6.505935	82.85914894
7.00553	85.9781155
7.505125	88.9937386
8.004721	90.80340426
8.504315	92.6131307
9.003911	94.35386018
9.503506	97.50729483
10.0031	100.3851064
10.5027	102.6082675
11.00229	104.6935562
11.50189	104.8838906
12.00148	106.8313678
12.50108	109.4335562
13.00067	113.3105167
13.50027	115.9471125
14.01709	118.0378116
14.51668	121.0879027
15.01628	123.5522188
15.51587	125.9131915
16.01547	128.4119757
16.51506	130.7384802
17.01466	132.8582371
17.51426	134.22
18.01385	137.993617
18.51344	138.287234
19.01304	138.4086322
19.51264	141.7687538
20.01223	145.8525228
20.51183	147.4554407
21.02865	149.9595745
21.52824	152.286079
22.02784	154.1302128
22.51021	156.2790274
23.0098	157.0894833
23.5094	158.5201824
24.00899	161.2945897
24.50859	163.9311246
25.00818	166.2576292
25.50778	167.584924
26.00737	169.3256535
26.50697	171.2042553
27.00656	173.6341033
27.50616	174.9958055
28.00575	177.632462
28.50535	178.0638906
29.00494	180.7004255
29.50454	180.5116717
30.00413	181.7355623
30.50373	183.4763526
31.00332	184.8380547
31.50292	186.5443769
32.00251	186.56231
32.50211	184.5818845
33.00171	186.6327052
32.48488	152.2920973
31.98529	142.90231
31.48569	140.6447416
30.9861	134.321459
30.4865	131.7537994
29.98691	126.8776292
29.48731	123.5864438
28.98771	119.123769
28.48812	114.9022492
27.98853	109.8882675
27.48893	107.2172036
26.98933	103.030152
26.48974	101.0826748
25.99014	97.03343465
25.49055	94.63805471
24.99095	89.58960486
24.45691	85.15057751
23.99176	80.00954407
23.49217	79.37136778
22.99257	74.59854103
22.49298	69.99799392
21.99338	64.94954407
21.49379	64.5181155
20.99419	60.39993313
20.4946	56.48850456
19.995	53.92081459
19.49541	50.73294225
18.99581	48.61317325
18.49622	44.7017386
17.99662	41.30712462
17.49703	39.04953191
16.99743	36.41293617
16.49784	32.57040729
15.99824	28.76232827
15.49865	26.12572644
14.99905	23.00675988
14.49946	19.09531307
13.99986	15.11496049
13.48304	11.09477204
12.98344	10.69775684
12.48385	6.579580547
11.98425	2.013483891
11.48466	1.237454711
10.96784	-4.126482675
10.48547	-5.3106
9.985873	-10.01451672
9.486279	-11.92756839
8.986683	-14.8053617
8.469861	-16.89606687
7.987493	-20.00967173
7.487897	-23.71438906
6.988302	-25.90308815
6.488707	-27.40267477
5.989112	-31.589769
5.489517	-35.05330091
4.989922	-39.34376292
4.490326	-40.60217629
3.990731	-45.2027234
3.491136	-47.90824924
2.991541	-49.85575684
2.491946	-52.28564742
1.992351	-55.7147234
1.492756	-58.6958845
0.9931607	-61.74595745
0.4935656	-62.65981763
-0.006029591	-65.02079027
-0.5056247	-70.6550152
-1.00522	-72.94705167
-1.504815	-75.92820669
-2.00441	-76.60091185
-2.504005	-80.0299696
-3.003601	-84.52717325
-3.520423	-85.06741641
-4.002791	-88.07762918
-4.502386	-90.2318541
-5.001981	-91.00790274
-5.501576	-94.57483283
-6.001172	-96.41896657
-6.500767	-99.33118541
-7.000362	-101.1064438
-7.517184	-103.8173252
-8.016779	-106.247234
-8.516374	-106.6442553
-9.015969	-111.0380547
-9.515564	-114.0881459
-10.01516	-115.8633435
-10.51475	-117.5007903
-11.01435	-121.7912462
-11.51394	-122.7395137
-12.01354	-126.099696
-12.51313	-127.0135562
-13.01273	-128.8921581
-13.51233	-131.6665653
-14.01192	-132.6493009
-14.51152	-135.8716717
-15.01111	-137.1644985
-15.51071	-139.9044985
-16.0103	-140.8528267
-16.5099	-144.1096049
-17.00949	-146.4361094
-17.50909	-148.2457751
-18.00868	-150.7100912
-18.50828	-152.0718541
-19.00787	-154.5017021
-19.50747	-155.6567173
-20.00706	-158.7068085
-20.50666	-160.8954407
-21.00625	-162.636231
-21.50585	-163.0677204
-22.00544	-164.0503951
-22.50504	-167.5483891
-23.00463	-168.5311854
-23.52146	-171.6899088
-24.00382	-174.2866869
-24.50342	-176.6131915
-25.00302	-179.8699696
-25.50261	-180.1980547
-26.0022	-180.3883283
-26.5018	-181.2677204
-27.0014	-184.2832827
-27.50099	-185.5416413
-28.00059	-187.7647416
-28.50018	-188.5751976
-29.017	-190.8725836
-29.5166	-193.2335562
-30.01619	-193.7683891
-30.51579	-195.1300912
-31.01538	-196.5607295
-31.51498	-196.3719757
-32.01458	-197.4925228
-32.51417	-199.4399392
-33.01376	-199.4579331
-32.49694	-160.7070517
-31.99734	-158.8284498
-31.49775	-153.538845
-30.99816	-149.0761702
-30.49856	-146.5085106
-29.99897	-142.5970821
-29.49937	-139.8916109
-28.99977	-135.2911246
-28.48295	-130.7541033
-27.98336	-126.6359878
-27.48376	-124.8607903
-26.98417	-119.950152
-26.48457	-115.7286322
-25.98498	-114.2979939
-25.48538	-109.6629787
-24.98579	-105.7860182
-24.48619	-103.3561702
-23.9866	-99.06577508
-23.487	-95.67112462
-22.98741	-91.69082067
-22.48781	-88.70966565
-21.98822	-85.556231
-21.48862	-81.78267477
-20.98903	-79.90407295
-20.48943	-76.44054711
-19.98984	-73.49386018
-19.49024	-69.96145897
-18.99065	-67.87610942
-18.49105	-65.68741641
-17.99146	-61.94826748
-17.49186	-59.03603647
-16.99227	-54.74559271
-16.49267	-53.14264438
-15.99307	-50.02367173
-15.49348	-49.00646201
-14.99388	-45.0261155
-14.49429	-42.21722796
-13.99469	-39.61508207
-13.4951	-37.11629787
-12.9955	-34.65196353
-12.49591	-29.87914894
-11.99631	-28.31064438
-11.49672	-25.57068085
-10.99712	-22.79624924
-10.49753	-19.57390274
-9.997932	-15.59354407
-9.498337	-11.71655319
-8.998742	-10.66487538
-8.499146	-7.649258359
-7.999552	-3.910088146
-7.482729	-1.543744073
-6.983134	1.334052888
-6.483539	4.900952584
-5.983944	8.364486322
-5.484349	11.20782979
-4.967526	13.57417629
-4.467931	16.3486079
-3.985563	19.08320973
-3.485968	21.09962918
-2.986373	23.18496049
-2.486778	25.95939818
-1.969955	29.29048632
-1.487588	32.71419453
-0.9879924	36.72900912
-0.4883973	39.71017021
0.01119782	43.34598784
0.510793	45.12121581
1.010388	47.10318541
1.509983	49.91206687
2.009578	51.51503343
2.509173	55.73658359
3.008769	58.54546505
3.508364	60.5618845
4.007959	63.61197568
4.507554	65.76620061
5.007149	68.09270517
5.506744	70.763769
6.00634	73.7793921
6.505935	75.86474164
7.00553	77.9156231
7.505125	81.13793313
8.004721	83.36109422
8.504315	86.9624924
9.003911	87.94522796
9.503506	91.23647416
10.0031	93.90753799
10.5027	95.5449848
11.00229	98.97404255
11.50189	100.7148328
12.00148	102.66231
12.50108	105.5401216
13.00067	107.5909422
13.50027	109.9519757
14.01709	111.3535562
14.51668	114.9893617
15.01628	117.9360486
15.51587	119.8835258
16.01547	121.4520365
