"Pujol 2002, No. 10-3-1.5S"	
-1.810757808	-41.92523618
-1.779859957	-41.92523618
-1.719408612	-41.92523618
-1.759712967	-41.92523618
-1.791013183	-41.90295214
-2.736130801	-49.01237074
-2.70268485	-48.96779842
-2.699993903	-48.96779842
-2.7578598	-48.9900867
-2.753292851	-48.94551014
-3.650201177	-53.71484165
-3.599885254	-53.69255336
-3.680627394	-53.64798105
-3.691781258	-53.62569277
-3.61140621	-53.60340874
-4.563458843	-57.97157664
-4.538946006	-57.97157664
-4.546735707	-57.94929261
-4.58156448	-57.92700433
-4.565349848	-57.90472029
-5.417442252	-62.02773832
-5.400483859	-62.02773832
-5.38684015	-61.98316176
-5.433694552	-61.98316176
-5.416404179	-61.98316176
-6.173923996	-65.41529824
-6.150544996	-65.37072592
-6.232357451	-65.41529824
-6.249591004	-65.32614936
-6.148761246	-65.34843764
-6.187048668	-64.14496381
-6.191816401	-64.12267553
-6.211123548	-64.12267553
-6.172508616	-64.12267553
-6.189467009	-64.12267553
-6.236239693	-61.93914518
-6.250887	-61.98372172
-6.264460482	-61.93914518
-6.222064817	-61.96143344
-6.301930724	-61.98372172
-7.474137308	-71.61152516
-7.511988688	-71.58923687
-7.515503199	-71.58923687
-7.492645789	-71.54466881
-7.459671312	-71.56694859
-8.366029555	-75.62311027
-8.377371116	-75.64539855
-8.392290391	-75.60082199
-8.340608883	-75.64539855
-8.302686	-75.57853371
-9.267874158	-79.23354026
-9.290367667	-79.23354026
-9.311330241	-79.18896372
-9.26911078	-79.21125198
-9.277846303	-79.21125198
-9.320464777	-76.425429
-9.377623304	-76.40314072
-9.364015985	-76.40314072
-9.370909662	-76.40314072
-9.381388076	-76.38085244
-9.808370843	-80.92731387
-9.783677333	-80.92731387
-9.874425136	-80.90503406
-9.845381422	-80.90503406
-9.756783184	-80.88274578
-10.50420828	-83.95829098
-10.49114043	-83.89143463
-10.49850845	-83.84685807
-10.48449956	-83.86914635
-10.52025884	-83.86914635
-11.23726889	-86.83325861
-11.26305729	-86.85554689
-11.30309016	-86.83325861
-11.25251695	-86.78869054
-11.21392564	-86.83325861
-11.34654879	-84.04743563
-11.28760715	-84.04743563
-11.27703362	-84.04743563
-11.31397397	-84.04743563
-11.3347929	-84.04743563
-11.37263598	-83.42341466
-11.32569028	-83.40112638
-11.28751011	-83.42341466
-11.31571431	-83.42341466
-11.35554543	-83.35655831
-11.86509016	-89.21792649
-11.89511513	-89.17334995
-11.92284816	-89.21792649
-11.9123806	-89.12878186
-11.87831825	-89.17334995
-12.22599246	-90.30996741
-12.16661158	-90.28767912
-12.19643864	-90.30996741
-12.24604528	-90.28767912
-12.20419164	-90.24311106
-12.77752618	-92.44948118
-12.81077262	-92.44948118
-12.80496937	-92.4271929
-12.74101995	-92.47176946
-12.72477212	-92.40490462
-12.8407529	-90.42028888
-12.79416855	-90.44257717
-12.80222799	-90.44257717
-12.85945738	-90.3980006
-12.85109022	-90.44257717
-12.90044404	-89.35052777
-12.84670682	-89.35052777
-12.81826514	-89.37281605
-12.86524914	-89.32824796
-12.88002604	-89.32824796
-12.89602872	-88.43678461
-12.88734874	-88.41449633
-12.89444671	-88.45906442
-12.85035093	-88.43678461
-12.83849033	-88.41449633
-13.36007952	-93.69641164
-13.38113339	-93.67413186
-13.43292343	-93.65184358
-13.36125805	-93.58497873
-13.32099024	-93.6295553
-13.89018781	-96.2593688
-13.81199904	-96.23708899
-13.87914567	-96.19251243
-13.89539223	-96.2593688
-13.84663086	-96.17022417
-13.9685579	-93.69641164
-13.997947	-93.69641164
-13.92799131	-93.67413186
-13.91425503	-93.71869992
-13.96544112	-93.67413186
-14.32313727	-96.83882168
-14.35789039	-96.83882168
-14.40205512	-96.83882168
-14.35090222	-96.8165334
-14.32905033	-96.77196531
-14.5580228	-97.9085828
-14.61223373	-97.86400623
-14.5959808	-97.9085828
-14.50761813	-97.86400623
-14.56035048	-97.86400623
-15.10624949	-100.360107
-15.17543652	-100.360107
-15.18567936	-100.360107
-15.1299975	-100.3378188
-15.11469326	-100.2932422
-15.42987563	-101.0732726
-15.43884928	-101.0509844
-15.49476991	-101.0509844
-15.44001504	-101.0509844
-15.38446981	-101.0955609
-15.47042306	-98.68861324
-15.46945905	-98.73318131
-15.45097419	-98.73318131
-15.47856039	-98.66632496
-15.49555389	-98.71089303
-15.53120463	-97.48513091
-15.53082924	-97.55199576
-15.51847323	-97.52970748
-15.51108414	-97.52970748
-15.54409309	-97.55199576
-15.91488454	-101.9201679
-15.89748883	-101.8978796
-15.93863382	-101.8978796
-15.96674863	-101.8755913
-15.87797866	-101.8533031
-16.54891255	-104.5276932
-16.54760378	-104.5722697
-16.60459823	-104.5499814
-16.56183292	-104.5276932
-16.52674655	-104.5276932
-16.6431755	-101.8755913
-16.65338641	-101.8310148
-16.65911816	-101.8755913
-16.64341299	-101.8533031
-16.59491593	-101.8978796
-17.16902679	-105.5974543
-17.21695693	-105.575166
-17.24423031	-105.5528777
-17.15576167	-105.5974543
-17.17397201	-105.575166
-17.57770984	-106.7563515
-17.63171776	-106.7786398
-17.58560584	-106.7563515
-17.58809696	-106.7117835
-17.62755014	-106.7117835
-17.68988946	-104.5054049
-17.65758532	-104.5276932
-17.61469616	-104.5499814
-17.65127133	-104.5054049
-17.69150594	-104.5276932
-18.05854092	-107.7592478
-18.10015452	-107.7146797
-18.13675395	-107.7146797
-18.12732191	-107.6701032
-18.12782882	-107.6701032
-18.15946261	-106.3329082
-18.15351507	-106.3551964
-18.15395303	-106.3774847
-18.0894418	-106.3329082
-18.12487293	-106.3329082
-18.21493634	-104.9979445
-18.16264323	-105.0202243
-18.19663024	-104.9979445
-18.23131952	-105.0202243
-18.18715606	-105.0202243
-18.58922123	-109.2101072
-18.59096923	-109.1878189
-18.59358804	-109.2101072
-18.64399781	-109.1432423
-18.61935473	-109.1878189
-19.26677172	-111.1490349
-19.23124483	-111.1267551
-19.1942317	-111.1490349
-19.22855452	-111.1267551
-19.28642361	-111.1490349
-19.31790674	-107.9397685
-19.32583083	-107.984345
-19.32754307	-107.9174802
-19.37267565	-107.984345
-19.34877698	-107.8952004
-19.34804152	-106.9814488
-19.38599696	-106.9814488
-19.370302	-107.003737
-19.39966557	-106.9591605
-19.33484917	-106.9591605
-19.85460992	-110.8147361
-19.88728945	-110.7255915
-19.89917431	-110.7924563
-19.85213285	-110.7478798
-19.79983462	-110.770168
-20.16621203	-111.0153222
-20.1906291	-110.9930339
-20.13514771	-111.0153222
-20.13034422	-110.9930339
-20.20020032	-110.9930339
-20.2636939	-106.6454786
-20.2371611	-106.6454786
-20.28743808	-106.6231903
-20.28343517	-106.6677669
-20.30097645	-106.6454786
-20.23861032	-106.556334
-20.31034465	-106.600902
-20.25630609	-106.5340457
-20.28397911	-106.600902
-20.29906629	-106.556334
-20.29799119	-106.4671808
-20.26967847	-106.444901
-20.30279595	-106.4894691
-20.31753583	-106.444901
-20.34978123	-106.444901
-20.25071224	-104.1493778
-20.23822599	-104.1716661
-20.21786672	-104.1270895
-20.28641277	-104.1716661
-20.26885107	-104.1493778
-20.03175022	-99.80349391
-20.0235963	-99.78120563
-20.00161544	-99.82578219
-20.07289266	-99.80349391
-20.04139166	-99.78120563
-19.78035638	-94.43242549
-19.77105458	-94.45471377
-19.76350205	-94.45471377
-19.77598958	-94.43242549
-19.79953329	-94.47700205
-19.53410567	-90.28712766
-19.45114789	-90.28712766
-19.49370762	-90.26483937
-19.55106598	-90.28712766
-19.49376508	-90.24255109
-19.4664317	-91.71346733
-19.50676973	-91.64660249
-19.45547511	-91.66889077
-19.51122974	-91.66889077
-19.53453979	-91.6243227
-19.42227974	-92.09233418
-19.45126152	-92.11462246
-19.51026956	-92.09233418
-19.43486686	-92.09233418
-19.47476949	-92.11462246
-18.98525843	-82.13023623
-18.93323856	-82.1748043
-18.98160283	-82.1748043
-18.96191773	-82.13023623
-18.9873716	-82.15252451
-18.50753519	-76.22429147
-18.51113716	-76.20200319
-18.50675248	-76.20200319
-18.57386464	-76.22429147
-18.53450084	-76.24657975
-18.51837814	-77.56148652
-18.53147983	-77.56148652
-18.46893622	-77.5837748
-18.53390072	-77.53919823
-18.57127648	-77.56148652
-18.11040757	-71.03151656
-18.13082812	-71.05380484
-18.14402047	-71.07608887
-18.10935928	-71.09837715
-18.07927302	-71.05380484
-17.78188602	-67.75538955
-17.81731714	-67.75538955
-17.83568325	-67.73310127
-17.82876915	-67.79996189
-17.84429045	-67.77767361
-17.80173454	-68.29026587
-17.80875463	-68.35712649
-17.87723556	-68.31255415
-17.85174083	-68.35712649
-17.79616495	-68.35712649
-17.15790038	-59.79907994
-17.22215369	-59.82136397
-17.27303206	-59.82136397
-17.20179314	-59.88822457
-17.18887149	-59.88822457
-17.13956746	-61.78258421
-17.14417176	-61.76029593
-17.20160034	-61.76029593
-17.18638548	-61.73801188
-17.16466126	-61.76029593
-16.84800542	-56.5898093
-16.87444118	-56.56752525
-16.90332465	-56.56752525
-16.89257108	-56.56752525
-16.86027077	-56.5898093
-16.43996334	-51.61990021
-16.38548299	-51.64218849
-16.45466747	-51.64218849
-16.46152922	-51.59761618
-16.41694697	-51.61990021
-16.04711443	-48.03176275
-16.06826533	-48.03176275
-16.09574172	-48.05404678
-16.07162726	-48.03176275
-16.0423352	-48.05404678
-16.05292662	-49.74782887
-16.06630155	-49.77011715
-16.0282746	-49.79240118
-16.11425595	-49.79240118
-16.08937921	-49.74782887
-15.74289248	-45.37965672
-15.72818835	-45.35737266
-15.75757617	-45.35737266
-15.76009028	-45.35737266
-15.7612688	-45.35737266
-15.69246994	-45.66938313
-15.71507262	-45.69167142
-15.76595099	-45.69167142
-15.70764777	-45.6470991
-15.72984952	-45.69167142
-15.69666437	-46.6909449
-15.68883732	-46.66865661
-15.74079462	-46.64637258
-15.72720007	-46.64637258
-15.72820367	-46.64637258
-15.2287626	-39.13579464
-15.14436965	-39.11350635
-15.11004555	-39.13579464
-15.15481423	-39.15807867
-15.17042874	-39.15807867
-14.53506899	-32.82869052
-14.54686191	-32.87326284
-14.55608966	-32.87326284
-14.59565009	-32.89554901
-14.57557812	-32.87326284
-13.95906074	-27.83649529
-14.00386389	-27.79192086
-14.00423034	-27.83649529
-13.96259376	-27.83649529
-13.91422566	-27.83649529
-13.46645334	-24.04777601
-13.46389326	-24.1146345
-13.54399475	-24.1146345
-13.51410002	-24.1146345
-13.49049502	-24.09234833
-13.42245332	-25.4741178
-13.46927771	-25.42954338
-13.50967576	-25.45182952
-13.49902688	-25.4741178
-13.46963906	-25.4741178
-13.46371068	-25.76384213
-13.44114758	-25.7861283
-13.47799728	-25.76384213
-13.44020271	-25.76384213
-13.48359879	-25.74155596
-12.7911169	-18.60984909
-12.7525026	-18.60984909
-12.75286778	-18.65442143
-12.77986918	-18.60984909
-12.79397575	-18.60984909
-12.13692881	-14.19710569
-12.19402796	-14.19710569
-12.23086106	-14.28625139
-12.13736294	-14.21939183
-12.16927763	-14.21939183
-11.56288562	-10.16323336
-11.55498962	-10.16323336
-11.46122081	-10.18552057
-11.47650462	-10.18552057
-11.53040784	-10.18552057
-10.88000687	-6.731100058
-10.90777693	-6.708813356
-10.89538645	-6.753386204
-10.89887989	-6.708813356
-10.93558275	-6.731100058
-10.87880664	-7.890002108
-10.84441231	-7.93457549
-10.81977051	-7.867715405
-10.85382137	-7.93457549
-10.87823972	-7.912288788
-10.32485777	-4.680734118
-10.31722544	-4.636160735
-10.31722544	-4.636160735
-10.32867425	-4.703020798
-10.31722544	-4.636160735
-9.469978653	0.311460719
-9.51851338	0.222314399
-9.506834733	0.289174172
-9.471826883	0.266887581
-9.416242066	0.311460719
-8.120772866	3.074997153
-8.10558673	3.097283855
-8.063191704	3.074997153
-8.09836299	3.097283855
-8.136061787	3.119570268
-8.078836226	2.762985099
-8.124684475	2.718411717
-8.050117468	2.718411717
-8.096816733	2.673838601
-8.174301965	2.740698397
-8.091160955	2.087980058
-8.044141203	2.087980058
-8.052192976	2.132553173
-8.140946351	2.110266627
-8.127347331	2.065693511
-8.082274126	1.954260578
-8.125102641	1.909687329
-8.101588296	1.865114213
-8.100410408	1.909687329
-8.027452861	1.931974031
-8.094376685	1.865114213
-8.087401929	1.887400782
-8.063228094	1.842827666
-8.091269487	1.842827666
-8.110155914	1.865114213
-8.138801892	1.619961822
-8.194133256	1.642248391
-8.175742883	1.619961822
-8.099504488	1.664534937
-8.09279723	1.619961822
-8.251397122	1.37480943
-8.166338294	1.397095977
-8.17003284	1.397095977
-8.203621478	1.397095977
-8.179768131	1.397095977
-7.923920027	3.02401653
-7.892939979	3.046303232
-7.853814948	3.046303232
-7.889670622	3.02401653
-7.878164349	3.046303232
-7.889843634	3.113163028
-7.828640068	3.135449463
-7.787077543	3.068589645
-7.857270086	3.113163028
-7.874488317	3.090876348
-7.557623704	1.953981919
-7.568541352	1.953981919
-7.583489356	1.909408803
-7.588767188	1.931695372
-7.601787797	1.953981919
-7.55161871	2.511146653
-7.562451448	2.488859973
-7.497546314	2.46657327
-7.541795955	2.488859973
-7.503426815	2.46657327
-7.562213317	2.109988101
-7.577834856	2.154561217
-7.595631497	2.154561217
-7.567261317	2.154561217
-7.592609847	2.154561217
-6.580072512	5.5198355
-6.57368638	5.5198355
-6.591154234	5.5198355
-6.588462649	5.5198355
-6.584439316	5.5198355
-5.278528729	9.19712186
-5.304053784	9.152548477
-5.288438948	9.152548477
-5.333183366	9.174835691
-5.247461218	9.152548477
-4.225390332	13.0081273
-4.209010668	13.03041451
-4.278195462	13.03041451
-4.203218268	13.05270066
-4.213292562	13.0081273
-3.170164616	17.53230468
-3.19962522	17.55459085
-3.169914674	17.51001746
-3.213981088	17.4877313
-3.141115474	17.4877313
-2.234734408	21.72218226
-2.17832044	21.72218226
-2.26899674	21.72218226
-2.19721373	21.69989611
-2.291999072	21.72218226
-2.178682585	20.58556691
-2.154076219	20.60785305
-2.19102535	20.56327863
-2.25181075	20.60785305
-2.2279665	20.56327863
-1.174845579	26.89266889
-1.148821918	26.89266889
-1.196510737	26.84809657
-1.200547476	26.84809657
-1.093655506	26.87038274
0.031339023	31.95172472
-0.071092722	31.95172472
0.050402779	31.92943644
-0.018867778	31.95172472
-0.012660299	31.95172472
0.068884332	30.41395
0.029337057	30.39166385
0.054865765	30.39166385
0.013219908	30.3470894
0.06778901	30.39166385
1.076357792	36.6096212
1.006085686	36.63190523
1.066706134	36.58733292
0.969478989	36.58733292
1.054608602	36.58733292
1.730623445	39.70745468
1.712152471	39.70745468
1.772087334	39.66288236
1.747159683	39.68517065
1.794938359	39.66288236
2.690324369	43.60760688
2.713821477	43.60760688
2.746738496	43.60760688
2.74514308	43.62989514
2.738348359	43.60760688
2.750364411	42.06983427
2.733315681	42.00297368
2.826348715	42.04754599
2.723658915	42.02526196
2.813748187	42.00297368
2.807367482	41.1337986
2.808697633	41.04464972
2.757825325	41.08922204
2.824734465	41.06693801
2.823989108	41.08922204
2.78608857	40.84407216
2.749316442	40.79949985
2.827396684	40.84407216
2.835636153	40.84407216
2.835542624	40.82178388
4.153693349	49.5358399
4.210958811	49.5358399
4.130858604	49.49126759
4.176272407	49.51355162
4.175942024	49.51355162
5.504371656	54.84004775
5.468853069	54.77318713
5.533763949	54.79547119
5.49882058	54.75089885
5.50386858	54.79547119
5.508172818	53.21312626
5.550479743	53.25769858
5.495317561	53.2354103
5.549974113	53.21312626
5.451486724	53.19083798
6.923225412	60.45626605
6.889823193	60.50083836
6.906098475	60.50083836
6.86437826	60.47855008
6.913653557	60.45626605
6.99228731	58.33904058
6.984985043	58.3167523
6.893963357	58.3167523
6.979022824	58.33904058
6.942152698	58.3167523
8.390759456	66.25077788
8.337430182	66.18391728
8.390499618	66.2284896
8.285462023	66.20620556
8.345748816	66.20620556
8.450300572	62.46038721
8.373467806	62.43809893
8.46020696	62.41581487
8.416959002	62.43809893
8.449367838	62.43809893
9.526543447	70.8178562
9.473719165	70.79556791
9.462056479	70.8178562
9.524432825	70.79556791
9.502526026	70.8178562
10.44437349	74.96315826
10.45653478	74.89630191
10.35661733	74.89630191
10.4334386	74.87401363
10.40841822	74.87401363
11.65160069	79.42047506
11.56546484	79.46505162
11.69527256	79.42047506
11.55857755	79.42047506
11.67326361	79.37590697
12.74703005	83.87779184
12.75172883	83.87779184
12.7336947	83.90008013
12.7694361	83.8109355
12.74551188	83.83322378
12.87208791	80.86910302
12.75975252	80.91367958
12.90265554	80.86910302
12.80567419	80.8913913
12.83069521	80.8913913
13.87199535	88.24596402
13.95621593	88.2682523
13.89298027	88.24596402
13.92287755	88.24596402
13.84176353	88.20138746
13.98001757	86.12873853
13.9373544	86.08416196
13.9452504	86.08416196
13.96733468	86.06188218
13.94733932	86.06188218
13.9591731	85.03669761
13.93816647	84.99212104
14.00366853	85.03669761
13.9799001	85.01440933
13.9919203	85.0812657
14.33878626	89.38258148
14.40880068	89.33800494
14.41300916	89.38258148
14.39957038	89.38258148
14.39302145	89.33800494
15.01010575	91.87867379
14.91136619	91.87867379
15.03092596	91.87867379
14.98617643	91.81181744
14.98339547	91.87867379
15.60970751	94.06276413
15.52481403	94.04047585
15.57813628	94.06276413
15.45588748	94.06276413
15.60332712	94.01818757
15.61426201	91.63352816
15.54917237	91.56666332
15.60308708	91.61123988
15.58133605	91.5889516
15.57453814	91.61123988
15.86806014	94.12962048
15.91800642	94.1073322
15.88972817	94.12962048
15.95444242	94.1073322
15.87939085	94.1073322
16.49401467	96.53657663
16.51845217	96.51428835
16.54422908	96.49200007
16.49568989	96.44742351
16.54204441	96.49200007
16.56026751	94.04047585
16.56052544	94.06276413
16.49562477	94.08505241
16.65934416	94.04047585
16.55272265	94.08505241
17.10308422	97.51718464
17.04144589	97.47260808
17.12641981	97.47260808
17.02742743	97.53947292
17.09208549	97.49489636
17.5545096	99.45611236
17.50245142	99.45611236
17.54325678	99.41154427
17.5296584	99.41154427
17.53484621	99.41154427
17.54568534	97.65090584
17.63081758	97.60632927
17.52805596	97.60632927
17.60763777	97.60632927
17.53946711	97.60632927
17.59385169	96.51428835
17.60173492	96.51428835
17.5368432	96.53657663
17.58393573	96.51428835
17.61476256	96.53657663
17.58267165	96.40285544
17.60541734	96.38056716
17.54993212	96.40285544
17.64119193	96.38056716
17.5708251	96.38056716
18.16239552	100.4367288
18.04300174	100.4367288
18.11460711	100.4144406
18.07145874	100.4144406
18.1024273	100.3921523
18.51529073	101.5064815
18.41604554	101.5064815
18.51537628	101.4841932
18.39002347	101.5064815
18.54501181	101.4619049
19.05955538	103.2671199
18.87532733	103.1779753
19.01445089	103.2002636
18.92662323	103.155687
19.00327086	103.0888306
19.0101275	96.69257764
19.14312477	96.69257764
19.05412497	96.7371542
19.10383503	96.7371542
19.03095792	96.7371542
19.03943106	96.33878195
19.09189527	96.31649366
19.11382505	96.33878195
19.03538602	96.29420538
19.06697001	96.29420538
18.89551039	91.97060977
18.98460468	91.99289805
18.83204745	92.01518633
19.00928479	91.99289805
18.95051935	91.99289805
18.73716268	88.11503415
18.67334605	88.11503415
18.78426159	88.13731394
18.75538451	88.09274587
18.72540423	88.15960222
18.81496584	88.64991047
18.64108022	88.67219875
18.74233261	88.62762219
18.71286435	88.64991047
18.79287773	88.67219875
18.71849906	88.71676682
18.76324348	88.69447854
18.6661919	88.69447854
18.80707495	88.69447854
18.69792273	88.7390551
18.19345601	79.04439107
18.20613889	79.06667935
18.19613355	79.04439107
18.15063707	79.04439107
18.20679902	79.06667935
17.69533647	72.26927125
17.7462008	72.26927125
17.78501045	72.26927125
17.75158269	72.26927125
17.70825685	72.26927125
17.40518406	66.697621
17.34774143	66.697621
17.38863489	66.71990928
17.34925066	66.697621
17.32138101	66.74219756
17.37169757	67.8119502
17.32493701	67.83423848
17.34542652	67.83423848
17.32635942	67.85652676
17.3946284	67.83423848
17.39782944	67.92338313
17.31024821	67.9010991
17.37884406	67.87881082
17.26482962	67.92338313
17.33048617	67.92338313
16.87324222	61.0814027
16.92840696	61.10369098
16.81388944	61.10369098
16.96913315	61.12597502
16.86762028	61.1482633
16.40461266	55.46518438
16.48555175	55.46518438
16.37430551	55.4428961
16.44440931	55.46518438
16.47641083	55.4428961
16.16006781	52.63478906
16.20700074	52.6570731
16.09541741	52.63478906
16.26083117	52.67936138
16.182576	52.72393371
15.74994703	46.72884432
15.63004379	46.72884432
15.71618858	46.72884432
15.72669189	46.75112836
15.71820088	46.77341664
15.68773923	47.75402462
15.71460529	47.70945231
15.67741851	47.73174059
15.67782965	47.70945231
15.74173949	47.73174059
15.62537438	48.352143
15.69396129	48.32985472
15.6770993	48.39671531
15.70823384	48.37442703
15.5980078	48.352143
14.95952233	38.59061837
14.90714622	38.59061837
14.9641445	38.65747897
14.9132674	38.61290665
14.97103307	38.65747897
14.48181186	33.44241789
14.34546287	33.44241789
14.46140152	33.46470405
14.38559789	33.4869902
14.4327798	33.53156465
13.95905691	29.29711369
13.98743603	29.34168601
13.99558101	29.31939986
13.99473063	29.31939986
13.98979691	29.34168601
13.3686165	24.34949079
13.47439913	24.34949079
13.41773666	24.37177907
13.4750018	24.37177907
13.36694128	24.39406522
13.40372458	25.35238706
13.39366689	25.44153382
13.41104217	25.37467534
13.37409543	25.41924765
13.43732343	25.39696151
13.41826782	25.50839442
13.38503159	25.50839442
13.45815513	25.53068059
13.36411052	25.53068059
13.41340688	25.50839442
13.39444576	25.68668581
13.45036383	25.68668581
13.35062067	25.73126026
13.40989429	25.68668581
13.38722138	25.68668581
13.42837659	25.82040703
13.40595523	25.79811875
13.37389497	25.84269318
13.38160582	25.79811875
13.4146135	25.86497934
12.38581748	16.32632161
12.51351585	16.30403439
12.45819023	16.28174822
12.44291153	16.37089499
12.44426243	16.32632161
11.83783211	11.66842515
11.85663107	11.66842515
11.86537362	11.71299851
11.89039336	11.71299851
11.80944788	11.66842515
11.17017843	7.634553863
11.23902072	7.634553863
11.24986495	7.656840031
11.24204173	7.634553863
11.14490588	7.656840031
10.17049891	2.419493048
10.14933651	2.419493048
10.22826585	2.374919932
10.10316714	2.419493048
10.17620895	2.464066164
10.14567261	3.534936618
10.10009314	3.557223031
10.12569384	3.534936618
10.15366309	3.557223031
10.16095706	3.534936618
10.10473382	3.802375578
10.15763918	3.846948671
10.07803631	3.802375578
10.16728318	3.824661991
10.14956953	3.802375578
9.519079022	-0.008630328
9.497870655	0.035942854
9.516605776	0.013656263
9.552868125	0.058229423
9.512516686	-0.03091692
7.151974434	-5.245977378
7.151974434	-5.245977378
7.151974434	-5.245977378
7.162061496	-5.22369121
7.151974434	-5.245977378
5.618629974	-8.633538342
5.603001413	-8.633538342
5.560727687	-8.58896496
5.583293337	-8.611251662
5.588497112	-8.611251662
5.615823473	-7.608355372
5.586599723	-7.608355372
5.53178995	-7.586068692
5.598956374	-7.586068692
5.593316557	-7.608355372
4.188493712	-12.15481892
4.128006774	-12.19939126
4.139525497	-12.17710509
4.104259724	-12.17710509
4.200849405	-12.13253171
2.616950092	-17.63731816
2.712430356	-17.61503199
2.736176767	-17.63731816
2.720584277	-17.59274478
2.633106469	-17.59274478
1.649955681	-22.47350604
1.606736133	-22.45121987
1.630740626	-22.45121987
1.598037479	-22.40664755
1.683982436	-22.45121987
1.604207824	-20.91344517
1.614888777	-20.891159
1.533512524	-20.91344517
1.639709173	-20.93573345
1.586245352	-20.91344517
1.56554118	-20.62372084
1.601279384	-20.66829315
1.548309222	-20.64600701
1.573094186	-20.62372084
1.616999878	-20.64600701
0.48214878	-27.53256187
0.576790596	-27.5102757
0.506767714	-27.5102757
0.535212031	-27.53256187
0.511879716	-27.53256187
-0.534671607	-32.7699091
-0.44587079	-32.81448143
-0.49587652	-32.7699091
-0.532487926	-32.7699091
-0.498332808	-32.79219527
-1.618795598	-38.4529859
-1.54309635	-38.38612953
-1.649823847	-38.40841359
-1.531813205	-38.34155297
-1.586845948	-38.40841359
-2.649399787	-43.73490969
-2.649907811	-43.73490969
-2.638080731	-43.75719373
-2.661920512	-43.75719373
-2.672143078	-43.71262141
-2.654861963	-42.77658574
-2.689783306	-42.77658574
-2.667383486	-42.79886977
-2.732838461	-42.75429746
-2.632081802	-42.75429746
-2.723095828	-41.81826176
-2.710503599	-41.81826176
-2.750028601	-41.79597348
-2.691796569	-41.84055005
-2.674222577	-41.81826176
-2.706788943	-41.43939069
-2.721307289	-41.41710241
-2.770332644	-41.41710241
-2.668502	-41.43939069
-2.717978878	-41.46167473
-3.740847791	-49.59627789
-3.776019396	-49.57399384
-3.731984583	-49.64085445
-3.823973159	-49.59627789
-3.756038714	-49.57399384
-4.948089677	-55.36850569
-4.943286192	-55.3462174
-4.936027658	-55.30164507
-4.934622811	-55.32393335
-4.957697922	-55.30164507
-5.038454108	-53.38499716
-4.944825746	-53.36271313
-5.01394159	-53.38499716
-4.954656162	-53.38499716
-5.003059694	-53.31814079
-5.932755759	-60.09326063
-5.954682988	-60.11554891
-5.910485697	-60.07097235
-5.980341791	-60.07097235
-5.895614942	-60.04868831
-7.274414764	-66.19978295
-7.297346869	-66.22207123
-7.231254908	-66.19978295
-7.315120527	-66.1774989
-7.280020744	-66.1774989
-7.367989498	-63.10027806
-7.319457963	-63.10027806
-7.416649356	-63.16713865
-7.275563923	-63.12256634
-7.343569871	-63.12256634
-7.357345094	-63.01113343
-7.32349598	-62.98884515
-7.336361452	-63.01113343
-7.331922507	-63.03341746
-7.392208661	-63.03341746
-8.50070332	-72.14863286
-8.458226576	-72.14863286
-8.490127866	-72.14863286
-8.457116361	-72.12634458
-8.549743677	-72.14863286
-9.836555881	-78.56716564
-9.771951443	-78.50030929
-9.824743166	-78.47802101
-9.846139228	-78.45573272
-9.848050662	-78.43344444
-9.897319574	-74.95674412
-9.970363308	-74.95674412
-9.834108172	-74.97902393
-9.912024978	-74.97902393
-9.919014418	-75.00131221
-10.8850006	-82.15530737
-10.94024578	-82.15530737
-10.91704426	-82.1107308
-10.95229918	-82.1107308
-10.85172224	-82.1107308
-12.38721945	-87.97210748
-12.32734317	-87.94981919
-12.35296941	-87.97210748
-12.35169257	-87.94981919
-12.43680438	-87.90524263
-12.43929934	-85.49829495
-12.42233903	-85.49829495
-12.43970154	-85.47600667
-12.36440227	-85.49829495
-12.43080322	-85.47600667
-12.48620034	-84.38396575
-12.40485904	-84.40625403
-12.45812511	-84.45082212
-12.47730202	-84.38396575
-12.41459625	-84.40625403
-12.9278285	-89.39844715
-12.94573495	-89.42073543
-12.99248274	-89.39844715
-12.93606925	-89.39844715
-12.9593078	-89.37615887
-13.50731487	-91.62710555
-13.45221015	-91.58252899
-13.46655165	-91.56024918
-13.51467715	-91.58252899
-13.47688898	-91.58252899
-14.07340844	-94.16777443
-13.98569569	-94.19006271
-14.01891021	-94.14548615
-14.01505031	-94.14548615
-14.03761341	-94.12320634
-14.06220031	-91.35966315
-14.09291988	-91.35966315
-14.10645825	-91.38195143
-14.11643167	-91.35966315
-14.08083711	-91.35966315
-14.56997277	-95.23753554
-14.51201048	-95.19295898
-14.55990614	-95.23753554
-14.527459	-95.19295898
-14.62015655	-95.19295898
-15.027527	-97.42161738
-15.05789544	-97.37704082
-15.05238331	-97.42161738
-15.13101387	-97.35476101
-15.00808834	-97.35476101
-15.12182443	-94.81408366
-15.08621455	-94.81408366
-15.11046946	-94.79180385
-15.16783164	-94.81408366
-15.10030323	-94.76951557
-15.55068671	-97.82277249
-15.53241763	-97.86734905
-15.58846467	-97.82277249
-15.49469458	-97.84506077
-15.55612989	-97.8004927
-16.12344667	-100.3188733
-16.1531652	-100.3188733
-16.09833755	-100.296585
-16.12146628	-100.2520169
-16.10863529	-100.2742967
-16.23733726	-98.11250318
-16.10511375	-98.13479146
-16.21500782	-98.11250318
-16.13641812	-98.11250318
-16.18353108	-98.13479146
