"Pujol 2002, No. 10-1-2.25S"	
32189	
-4.917361401	-57.95628792
-4.898261686	-57.93400389
-4.947725567	-57.97857621
-4.957301931	-57.97857621
-4.752268364	-55.34875845
-4.740992737	-55.28189785
-4.818004432	-55.32647442
-4.801657837	-55.34875845
-4.791626399	-55.32647442
-4.832729045	-56.30847383
-4.780991069	-56.30847383
-4.713718606	-56.26390152
-4.781587296	-56.26390152
-4.766371841	-56.30847383
-4.703182275	-53.72323264
-4.608644624	-53.70094436
-4.599794463	-53.67866032
-4.714435867	-53.72323264
-4.676690873	-53.70094436
-4.465237722	-49.48878168
-4.380111011	-49.4664934
-4.346579208	-49.51106571
-4.430286725	-49.48878168
-4.448702391	-49.44420936
-4.396886494	-50.87054904
-4.399820686	-50.91512135
-4.362975621	-50.93740964
-4.362685331	-50.91512135
-4.349412805	-50.91512135
-4.07071753	-44.58573321
-4.065841686	-44.58573321
-4.049877674	-44.58573321
-4.118712399	-44.60801724
-4.07009799	-44.56344492
-4.049562794	-44.9646043
-4.045919643	-44.94231602
-4.115921595	-44.9646043
-4.062327234	-44.9646043
-4.024697205	-44.9646043
-3.757859415	-40.19527702
-3.866381106	-40.19527702
-3.820254437	-40.23984933
-3.77621185	-40.17298874
-3.797189347	-40.26213337
-3.562574981	-35.89396546
-3.592407748	-35.84939315
-3.53002518	-35.87167718
-3.535980748	-35.9162495
-3.636946286	-35.9162495
-3.50042011	-37.36487745
-3.533464904	-37.38716574
-3.530123221	-37.45402633
-3.477635729	-37.40945402
-3.508838828	-37.43173805
-3.391398956	-35.22536793
-3.408657615	-35.2476541
-3.473884957	-35.22536793
-3.389617938	-35.26994027
-3.349347838	-35.2476541
-3.164529159	-30.9240564
-3.170573506	-30.9240564
-3.178638384	-30.9240564
-3.204508011	-30.9240564
-3.16363881	-30.94634254
-2.812159083	-26.55588636
-2.860697806	-26.55588636
-2.869510922	-26.60045867
-2.892866621	-26.60045867
-2.886124174	-26.53360019
-2.530447383	-21.92027604
-2.549434048	-21.92027604
-2.513099305	-21.94256219
-2.512426434	-21.94256219
-2.583317776	-21.94256219
-2.47939122	-22.45515448
-2.589449306	-22.52201507
-2.556912119	-22.49972679
-2.479848051	-22.47744064
-2.490781175	-22.54430124
-2.156097369	-17.93097707
-2.258409449	-17.93097707
-2.188646691	-17.95326536
-2.163832198	-17.93097707
-2.240843733	-17.97555152
-2.161019838	-19.53561239
-2.195525181	-19.58018471
-2.165173151	-19.55789856
-2.146910773	-19.53561239
-2.210233189	-19.53561239
-1.738936503	-13.49594751
-1.732268624	-13.47366134
-1.767446999	-13.51823472
-1.761036037	-13.45137412
-1.784122684	-13.49594751
-1.417068233	-8.882624941
-1.343153759	-8.882624941
-1.296545989	-8.838051558
-1.359486142	-8.860338261
-1.361289674	-8.882624941
-1.199328987	-6.475674076
-1.107102316	-6.475674076
-1.060568954	-6.475674076
-1.129783707	-6.475674076
-1.107102316	-6.475674076
-1.093220069	-6.988265294
-1.084317375	-6.988265294
-1.09243279	-6.965978614
-1.150242578	-7.032838677
-1.082971792	-6.988265294
-0.786571006	0.366307447
-0.780135854	0.344020856
-0.759731193	0.388593994
-0.751420974	0.344020856
-0.853167963	0.232587922
-0.46394352	3.642435188
-0.500772818	3.575575392
-0.436387483	3.553288979
-0.375539714	3.709295006
-0.477507853	3.709295006
-0.373262106	2.822010442
-0.471831358	2.79972374
-0.43475644	2.822010442
-0.418913222	2.710577509
-0.431686644	2.79972374
-0.355309977	3.668900683
-0.356205196	3.780333595
-0.434606066	3.758046914
-0.381472808	3.735760212
-0.350894198	3.646613981
-0.389142769	3.958626057
-0.379156039	3.914052941
-0.334733485	4.047772555
-0.424508283	3.914052941
-0.382969723	3.891766506
-0.356087077	3.80262003
-0.374696709	3.780333595
-0.429634018	3.869479826
-0.329082678	3.82490671
-0.316861393	3.847193146
-0.360576786	3.691187097
-0.411266893	3.668900683
-0.358675133	3.668900683
-0.348638545	3.691187097
-0.3415902	3.691187097
-0.31999528	3.646613981
-0.342374884	3.490607954
-0.386474036	3.53518107
-0.37466665	3.512894367
-0.403855406	3.490607954
-0.418261428	3.468321252
-0.371220099	3.468321252
-0.347864839	3.468321252
-0.303257241	3.423748136
-0.333249903	3.379175021
-0.34406844	3.245455429
-0.324546523	3.401461456
-0.354667164	3.423748136
-0.443145579	3.223168994
-0.369773282	3.245455429
-0.3362899	3.134022496
-0.396848657	3.178595611
-0.361210297	3.334601927
-0.3823812	3.334601927
-0.356316929	3.0671627
-0.330989021	3.08944938
-0.345478772	3.022589585
-0.384418058	3.08944938
-0.360224582	3.08944938
-0.395293579	3.0671627
-0.420426544	2.777437327
-0.330299383	2.822010442
-0.320723479	2.822010442
-0.395135581	2.732863944
-0.397542446	2.844296856
-0.290898676	2.777437327
-0.329050823	2.621431011
-0.367670239	2.777437327
-0.385145498	2.777437327
-0.318575846	2.755150624
-0.360141271	2.621431011
-0.306381447	2.621431011
-0.3612285	2.576857895
-0.395671251	2.576857895
-0.381133817	2.621431011
-0.40372579	2.487711664
-0.32212429	2.5099981
-0.319431546	2.5099981
-0.408461838	2.420851869
-0.357607225	2.443138549
-0.375392334	2.264845842
-0.365143737	2.264845842
-0.327644343	2.242559139
-0.322767242	2.242559139
-0.357658002	2.220272593
-0.324325692	2.264845842
-0.27891413	2.242559139
-0.401050351	2.242559139
-0.345402686	2.220272593
-0.333736633	2.264845842
-0.284269678	1.975120179
-0.378055158	1.997406748
-0.374406978	2.019693428
-0.324884895	2.041979997
-0.299853424	2.041979997
-0.324988924	2.175699477
-0.325271589	2.153412908
-0.315695963	2.153412908
-0.376893521	2.175699477
-0.315163985	2.220272593
-0.274757104	2.264845842
-0.30836134	2.264845842
-0.429317063	2.264845842
-0.34213106	2.264845842
-0.2772373	2.242559139
-0.358223013	2.331705637
-0.347381781	2.376278753
-0.30740261	2.376278753
-0.310556137	2.353992073
-0.384092999	2.331705637
-0.338868975	2.398565188
-0.340969862	2.443138549
-0.308250685	2.465424984
-0.356459639	2.465424984
-0.322703112	2.465424984
-0.40221119	2.576857895
-0.356233579	2.599144598
-0.307893372	2.621431011
-0.309899372	2.621431011
-0.341945478	2.599144598
-0.348720579	2.710577509
-0.325082334	2.732863944
-0.401181125	2.732863944
-0.322140836	2.777437327
-0.294039069	2.755150624
-0.352352073	2.933443354
-0.396700837	2.933443354
-0.357902544	2.933443354
-0.292547383	2.933443354
-0.305641213	2.933443354
-0.344684587	3.134022496
-0.297774512	3.111736083
-0.375007038	3.08944938
-0.329181617	3.111736083
-0.338461403	3.134022496
-0.328834463	3.356888341
-0.357383839	3.356888341
-0.349319201	3.356888341
-0.38141241	3.356888341
-0.352769105	3.312315225
-0.34584834	3.379175021
-0.356296531	3.401461456
-0.354276798	3.401461456
-0.383384679	3.334601927
-0.364327118	3.379175021
-0.338834006	3.401461456
-0.365293034	3.446034839
-0.338029841	3.423748136
-0.352139585	3.423748136
-0.330308405	3.423748136
-0.351340929	3.185281778
-0.368116052	3.341287827
-0.420482031	3.319001125
-0.374669364	3.341287827
-0.298631708	3.207568213
-0.430932817	3.252141596
-0.364574814	3.252141596
-0.311535844	3.274428009
-0.366806635	3.274428009
-0.378613902	3.296714711
-0.420057974	3.274428009
-0.379701211	3.252141596
-0.28536998	3.296714711
-0.377102935	3.296714711
-0.367183429	3.296714711
-0.378566838	3.274428009
-0.331868791	3.274428009
-0.322623335	3.274428009
-0.398179989	3.252141596
-0.375628015	3.229854893
-0.301203119	3.319001125
-0.33140745	3.296714711
-0.373773826	3.229854893
-0.384706311	3.319001125
-0.33996766	3.296714711
-0.331790231	3.65329988
-0.249744794	3.452720738
-0.318344317	3.564153649
-0.329798262	3.497293854
-0.298354253	3.564153649
-0.344515331	2.271531741
-0.310119704	2.293818421
-0.236831776	2.271531741
-0.286636863	2.226958626
-0.270941105	2.360678239
-0.336532327	1.803513505
-0.308808112	1.803513505
-0.262240959	1.781226936
-0.275381853	1.803513505
-0.300625374	1.825800052
-0.300777804	3.430434058
-0.31026956	3.475007418
-0.250111867	3.385860942
-0.301818268	3.363574507
-0.32952911	3.363574507
-0.27617039	5.079641424
-0.302642172	5.124214273
-0.244561475	5.146500953
-0.242743573	5.079641424
-0.293692534	5.101928104
-0.122536208	7.286013124
-0.086666539	7.241439742
-0.091069265	7.263726444
-0.121439129	7.241439742
-0.086370771	7.263726444
0.011645095	9.224946153
-0.025891245	9.180372771
0.010477064	9.224946153
0.069985575	9.202658917
0.026686738	9.180372771
0.198988261	11.45360453
0.170132947	11.52046408
0.254851268	11.49817792
0.201256967	11.49817792
0.136457705	11.4758907
0.402219094	13.97198831
0.422195347	13.97198831
0.497327904	14.03884786
0.473016428	14.01656169
0.446638515	14.01656169
0.434388189	12.81308575
0.413146311	12.76851237
0.476104507	12.79079958
0.512756006	12.85765913
0.494960439	12.76851237
0.778309728	16.13378718
0.73795037	16.06692763
0.701501459	16.06692763
0.761894633	16.02235425
0.744079186	16.11149995
0.849632034	18.25101158
0.914229138	18.20643927
0.983646678	18.27329987
0.922293696	18.20643927
0.918550589	18.22872544
1.143618051	20.4128115
1.120202074	20.27909242
1.114218004	20.4128115
1.118337067	20.36823708
1.103096782	20.43509767
1.326898738	22.57460931
1.27629246	22.59689548
1.271593936	22.59689548
1.319046627	22.55232314
1.356511552	22.55232314
1.349553224	21.9060118
1.308937347	21.97287239
1.276019575	21.97287239
1.284992845	22.01744471
1.362272954	22.01744471
1.505452958	24.58040187
1.488404431	24.62497632
1.434975653	24.62497632
1.497341135	24.60268804
1.567323447	24.5581157
1.664652061	26.36332858
1.648226747	26.34104243
1.614767436	26.36332858
1.544073931	26.34104243
1.649196455	26.36332858
1.746171868	24.89241448
1.68174881	24.84784214
1.697915611	24.91470062
1.696992688	24.87012831
1.711479545	24.84784214
1.844988816	27.29936639
1.833699296	27.23250579
1.851932294	27.27707811
1.816685099	27.25479194
1.83394839	27.27707811
1.909514385	29.55031094
1.905489131	29.55031094
1.97078673	29.66174387
1.973640926	29.5725971
1.99015965	29.55031094
2.099990358	31.82354165
2.127277582	31.8681161
2.156937421	31.82354165
2.122827752	31.91268842
2.054507501	31.80125551
2.273283997	34.02991389
2.288113357	34.00762774
2.303734867	34.00762774
2.274677004	34.00762774
2.195001287	34.02991389
2.387401986	36.34771905
2.396977551	36.34771905
2.457277475	36.34771905
2.482783361	36.37000734
2.426708605	36.34771905
2.570642435	38.71009865
2.609063176	38.73238268
2.617245255	38.75467096
2.587609687	38.71009865
2.5709249	38.73238268
2.659394093	37.57348117
2.671207987	37.3729036
2.609209757	37.46204825
2.634770093	37.28375472
2.615938313	37.3729036
2.697518956	38.66552209
2.718902027	38.64323805
2.662450278	38.64323805
2.642591147	38.66552209
2.643510238	38.62094977
2.802198221	40.67131464
2.839815795	40.67131464
2.797614264	40.6044583
2.799340353	40.67131464
2.790932812	40.67131464
2.95436363	42.61025085
2.897746936	42.61025085
2.899011564	42.65482317
2.895692873	42.63253489
2.932980558	42.63253489
2.922041845	42.38738501
2.974500276	42.36509673
2.979000883	42.38738501
2.900752344	42.36509673
2.941027553	42.38738501
3.087551954	44.9726262
3.099135116	44.9726262
3.094351884	44.92805388
3.065543594	44.9726262
3.052140453	44.95034217
3.085908576	44.43774988
3.125855174	44.46003391
3.083559434	44.43774988
3.005016772	44.4823222
3.04694494	44.43774988
3.251082089	47.11213995
3.246698684	47.11213995
3.253723437	47.04527935
3.216886995	47.15671229
3.229567765	47.11213995
3.340699507	49.4968036
3.311180343	49.47451532
3.354762426	49.51909188
3.427932335	49.47451532
3.403480305	49.51909188
3.334635041	47.71387689
3.395456304	47.71387689
3.415267851	47.71387689
3.446476061	47.73616517
3.39796097	47.80302152
3.644940268	51.90375551
3.665518895	51.8591832
3.646211922	51.77003432
3.607400296	51.77003432
3.674110702	51.68088967
3.773159817	53.88725979
3.79186258	53.86497575
3.767703394	53.84268747
3.78979766	53.88725979
3.772157376	53.88725979
3.884343614	56.33878403
3.910294036	56.29421172
3.934877639	56.27192344
3.813744477	56.27192344
3.852343096	56.29421172
3.93748801	54.37254956
3.91955105	54.35026552
3.910188012	54.32797724
3.944169461	54.30568896
3.906953311	54.35026552
3.938726132	56.37834211
3.943755583	56.37834211
3.92099164	56.42291445
3.907980022	56.37834211
3.939682586	56.4006304
3.970235488	58.42870701
4.078898332	58.36185064
4.04575422	58.38413467
3.976291332	58.33956236
4.062426552	58.36185064
4.174585645	60.65736539
4.1607814	60.59050904
4.143767043	60.61279307
4.156070022	60.59050904
4.13578328	60.56822076
4.212159149	62.529441
4.283300223	62.57401332
4.312357926	62.57401332
4.220224026	62.529441
4.329254123	62.529441
4.375634356	64.86953232
4.408304232	64.82496
4.443621205	64.89181635
4.377144884	64.86953232
4.381336678	64.86953232
4.594433526	67.00904184
4.486564588	67.18733535
4.548931188	67.16505131
4.58484822	67.09819072
4.475228922	67.14276303
4.643843756	65.80556799
4.508186214	65.76099567
4.57953838	65.78327971
4.648385559	65.71642336
4.480591775	65.78327971
4.579981319	65.56041386
4.597315984	65.62727448
4.540675977	65.56041386
4.559271438	65.58270214
4.606764288	65.69413508
4.503375199	65.56041386
4.610221577	65.56041386
4.622984739	65.56041386
4.509136921	65.53812983
4.604010209	65.56041386
4.671558271	67.65535532
4.74660628	67.67763935
4.641945537	67.67763935
4.635345201	67.69992763
4.759830585	67.69992763
4.751316381	69.86172542
4.819856345	69.77258079
4.778022386	69.77258079
4.734265618	69.8171531
4.780832671	69.79486482
4.89440457	71.88980203
4.850940966	71.86752222
4.965262381	71.91209031
4.877271735	71.88980203
4.843502973	71.88980203
5.010814219	74.16303697
5.029824197	74.22989334
5.029753301	74.18532525
5.01072991	74.11846041
5.016987264	74.09618062
5.170360137	76.19111781
5.206574485	76.14654125
5.120980245	76.10197318
5.185106786	76.12425297
5.196373152	76.12425297
5.343495697	78.57577722
5.319962119	78.57577722
5.319971061	78.48663259
5.308592283	78.55349741
5.350211319	78.48663259
5.283753839	77.26087045
5.361448625	77.30544701
5.359131418	77.28315873
5.287863561	77.30544701
5.393079654	77.28315873
5.372985481	76.90428341
5.316970763	76.85971535
5.360136733	76.85971535
5.370551392	76.85971535
5.338556622	76.90428341
5.530551746	80.69300268
5.550165616	80.71529097
5.539407974	80.71529097
5.52983193	80.71529097
5.549021064	80.78215581
5.663474371	82.76566009
5.691554222	82.67651546
5.680456153	82.76566009
5.682212581	82.72108352
5.638749615	82.69879524
5.820341896	85.30632896
5.793668464	85.28404068
5.826883472	85.30632896
5.800019707	85.21718433
5.771447417	85.30632896
5.954163812	87.51269908
5.938888638	87.51269908
5.94795436	87.51269908
5.996673197	87.51269908
5.974252875	87.55727565
6.087380239	89.36249064
6.115117108	89.51849164
6.032513905	89.49620336
6.063943105	89.40705873
6.10035545	89.34020236
6.097121707	87.91386268
6.082006208	87.82470956
6.10404778	87.80242977
6.13046701	87.95843077
6.109094157	87.8915744
6.134825505	87.53498737
6.095505154	87.53498737
6.104125702	87.51269908
6.090048731	87.4904108
6.150398314	87.55727565
6.311359274	91.50199592
6.322978523	91.56886076
6.257467598	91.47971613
6.286076933	91.45742785
6.270657413	91.43513957
6.450055117	94.13181792
6.394870071	94.17638599
6.382138205	94.1541062
6.468618962	94.17638599
6.474545469	94.1541062
6.511379357	96.22675511
6.560639812	96.20446683
6.600585451	96.22675511
6.479122401	96.22675511
6.566852457	96.29361148
6.734077158	99.52516615
6.761256442	99.4583098
6.753144939	99.48059808
6.744961262	99.4583098
6.788766572	99.48059808
6.776048757	98.85656864
6.816203252	98.76742398
6.724270543	98.78971227
6.781101521	98.76742398
6.803283608	98.67827936
6.82680505	98.67827936
6.804156073	98.65599107
6.713109881	98.65599107
6.763883419	98.72285592
6.767023912	98.7451357
6.789063568	98.47770179
6.75675807	98.49999007
6.717616556	98.49999007
6.827530614	98.47770179
6.798920641	98.49999007
6.793403541	97.29650775
6.799204224	97.34108431
6.767925119	97.27422796
6.821542792	97.34108431
6.806673833	97.29650775
6.816541763	95.31217201
6.741443297	95.22302738
6.767268534	95.33446029
6.767065427	95.26759545
6.804401334	95.24530716
6.878810003	93.1280817
6.841297176	93.15036998
6.854027126	93.17265826
6.824706279	93.1280817
6.871916503	93.21723482
6.752504322	89.47308362
6.824953456	89.45079534
6.79849335	89.40622727
6.900087689	89.51766018
6.834863541	89.45079534
6.798534865	89.56222825
6.775984249	89.58451653
6.728104665	89.58451653
6.725410624	89.58451653
6.839575238	89.53994846
6.671224507	85.08263166
6.67778205	85.17177631
6.645816342	85.10491146
6.608859184	85.10491146
6.62331235	85.10491146
6.611559612	86.46439479
6.631336989	86.48668307
6.661412143	86.48668307
6.606767439	86.50897133
6.543181558	86.46439479
6.627863095	86.37525014
6.58837732	86.37525014
6.619883803	86.4198267
6.55734667	86.35296186
6.537147111	86.37525014
6.349560621	79.68927495
6.332809409	79.7561313
6.27736058	79.7561313
6.304826001	79.80070787
6.389792398	79.82299615
6.149011055	75.7222664
6.195887239	75.7222664
6.194494871	75.74454619
6.154005697	75.74454619
6.182912667	75.74454619
5.956694345	71.84439401
6.032049569	71.79982592
6.000534145	71.84439401
5.966010438	71.88897057
5.944306739	71.8221142
5.783378991	67.03049441
5.747423317	67.03049441
5.751628524	67.03049441
5.685436105	67.03049441
5.7310483	67.07506673
5.688891478	68.85799344
5.697619966	68.94714232
5.698975289	68.85799344
5.637152224	68.85799344
5.64207597	68.83570941
5.710467437	68.99171465
5.675115335	68.94714232
5.601945108	68.99171465
5.625926415	69.01399869
5.644405952	69.01399869
5.613029125	67.14192732
5.594782714	66.94134976
5.531637538	67.09735501
5.577346815	67.09735501
5.577159676	67.18649964
5.315155894	62.28345117
5.347956705	62.26116713
5.398387899	62.32802348
5.388599167	62.35031176
5.348205479	62.30573945
5.164438101	58.51702018
5.168476288	58.51702018
5.098799755	58.4947319
5.115130382	58.56159249
5.157673299	58.53930421
5.016944471	55.33003782
4.991960403	55.30774954
4.927905716	55.33003782
4.917834679	55.33003782
4.937480164	55.33003782
4.937677523	56.20060857
5.021309035	56.13374797
4.957926261	56.15603626
4.929659909	56.17832029
4.980727568	56.17832029
4.961485103	56.82463377
4.949094942	56.71320086
4.920960801	56.75777317
4.925281294	56.7800572
4.98736463	56.73548489
4.903413129	57.22578889
4.930109874	57.22578889
4.924110555	57.20350484
4.923391058	57.22578889
4.969889451	57.24807718
4.862097795	55.53201104
4.887672342	55.50972278
4.869207176	55.50972278
4.909257243	55.55429509
4.80115965	55.50972278
4.806930953	53.63765141
4.724938667	53.63765141
4.837203784	53.61536313
4.736854593	53.72679604
4.823389639	53.63765141
4.56121756	49.0689017
4.534554986	49.04661341
4.573862244	49.04661341
4.494232513	49.04661341
4.490371565	49.04661341
4.326033792	44.87902305
4.288013517	44.90131133
4.291802611	44.85673477
4.283692705	44.87902305
4.234691563	44.85673477
4.284032175	45.30246646
4.29053958	45.32475474
4.251194958	45.25789414
4.269084016	45.30246646
4.309110451	45.28018243
4.011441604	40.48856686
4.033027144	40.53313918
3.950077446	40.5108509
4.068825378	40.44399455
4.021478152	40.5108509
3.723962274	35.65237899
3.657938153	35.74152364
3.723490594	35.71923536
3.706112178	35.7638119
3.730339385	35.74152364
3.689063012	36.74441991
3.706222034	36.90042516
3.673550241	36.85585282
3.712653115	36.78899222
3.61336736	36.8781411
3.742977681	37.34615682
3.634231487	37.36844511
3.698793622	37.34615682
3.596656067	37.25701219
3.747558126	37.32387279
3.645323808	35.94210118
3.58500169	36.03125006
3.648345822	35.94210118
3.561703154	35.91981715
3.66195175	36.03125006
3.351662171	32.50996895
3.434441975	32.44310835
3.427006537	32.55454126
3.421500296	32.44310835
3.382832059	32.46539663
3.052312583	26.89375065
2.99611328	27.02746973
3.063187426	26.9160368
3.063365624	26.9160368
3.05793411	26.93832297
2.742013424	22.72615817
2.733202224	22.59243909
2.712542162	22.68158584
2.78695147	22.68158584
2.736807052	22.72615817
2.718124089	24.10792765
2.663372243	24.01878088
2.724089557	24.15249996
2.724335138	24.10792765
2.702042236	24.08563937
2.705967374	24.30850521
2.646210027	24.28621904
2.734493358	24.24164673
2.686660719	24.21936056
2.732816768	24.24164673
2.613067991	22.12442124
2.621274181	22.05756064
2.615181612	22.07984681
2.511773362	22.12442124
2.632728485	22.12442124
2.365422527	18.04597552
2.33487729	18.11283612
2.307717487	18.00140321
2.29414014	18.06826169
2.352315744	18.04597552
2.011936002	14.05667764
1.939061652	14.12353717
2.025160147	14.07896379
2.041632885	14.07896379
2.009280602	14.12353717
1.609729203	9.086769622
1.521644987	9.10905579
1.595488884	9.064482408
1.508632092	9.064482408
1.615100838	9.086769622
1.368414065	6.880397388
1.339817823	6.902684068
1.339723934	6.947256917
1.279330441	6.991830299
1.369713981	6.902684068
1.099492991	4.540306074
1.138812464	4.540306074
1.069254011	4.540306074
1.143049687	4.518019372
1.104864547	4.540306074
1.095117969	5.743781507
1.066165732	5.766068187
1.079992092	5.743781507
1.051891004	5.766068187
1.09326382	5.743781507
0.813920104	2.55679993
0.765545368	2.55679993
0.81484183	2.601373312
0.842152526	2.55679993
0.843532519	2.534513517
0.782350949	2.645946428
0.775501759	2.623659748
0.788701873	2.579086632
0.747635313	2.534513517
0.794709974	2.512226814
0.587076854	0.016129474
0.550073072	0.038416065
0.56322664	0.016129474
0.475320143	0.038416065
0.606690045	0.038416065
0.426160922	-3.995455641
0.428155705	-3.950882526
0.428155705	-3.950882526
0.427158293	-3.973168961
0.429153116	-3.928595846
0.436134877	-3.772589819
0.437132288	-3.750303117
0.437132288	-3.750303117
0.440124483	-3.683443588
0.437132288	-3.750303117
0.291512108	-7.004144222
0.275572027	-6.937284671
0.252610785	-6.959571374
0.307514842	-7.026430902
0.278749105	-7.004144222
0.29390097	-6.558412533
0.257833363	-6.580699235
0.287375581	-6.647559298
0.241464135	-6.625272618
0.316441647	-6.491553004
0.255136748	-6.424693453
0.228936653	-6.424693453
0.296777839	-6.33554671
0.295408603	-6.402406773
0.262974368	-6.469266302
0.296868594	-5.912101701
0.252731978	-5.77838211
0.223194691	-5.867528852
0.256328883	-5.889815021
0.273234421	-5.934388403
0.127285579	-7.31615681
0.239743394	-7.271583449
0.159366014	-7.31615681
0.141508812	-7.293870129
0.174388272	-7.271583449
0.008169483	-9.054510162
-0.005992108	-9.032223994
0.014939078	-9.076796309
0.006836504	-9.054510162
0.029670497	-9.054510162
-0.218375272	-11.28316856
-0.194181777	-11.28316856
-0.160360671	-11.30545471
-0.178434543	-11.2608824
-0.186243481	-11.30545471
-0.413418916	-13.24438774
-0.356534527	-13.28896112
-0.374174411	-13.28896112
-0.373146701	-13.22210157
-0.415146563	-13.22210157
-0.673857441	-15.56219289
-0.577146889	-15.53990567
-0.555416404	-15.56219289
-0.633078177	-15.53990567
-0.588907132	-15.53990567
-0.826502514	-17.70170452
-0.832674682	-17.72399174
-0.817383381	-17.72399174
-0.810641572	-17.65713114
-0.870281717	-17.65713114
-1.039319691	-19.90807571
-1.071284761	-19.88578954
-0.978549205	-19.88578954
-1.026862466	-19.84121723
-1.056605655	-19.84121723
-1.285551469	-22.04758946
-1.190174405	-22.02530118
-1.244847692	-22.06987563
-1.255529328	-22.02530118
-1.207928457	-22.04758946
-1.252266124	-21.51271103
-1.200869614	-21.51271103
-1.233458136	-21.51271103
-1.243033382	-21.51271103
-1.207587471	-21.51271103
-1.251190232	-20.46524031
-1.25449056	-20.48752859
-1.233662041	-20.48752859
-1.259037074	-20.48752859
-1.323084735	-20.46524031
-1.346444187	-22.13673409
-1.366471775	-22.11444794
-1.335305161	-22.15902237
-1.378867365	-22.13673409
-1.424675322	-22.15902237
-1.590775909	-24.61054662
-1.477997596	-24.63283279
-1.511551594	-24.65511893
-1.582734823	-24.6774051
-1.498496386	-24.63283279
-1.675790049	-26.88377734
-1.689505994	-26.90606351
-1.712810278	-26.92834965
-1.700148829	-26.88377734
-1.715719242	-26.90606351
-1.882180217	-29.11243574
-1.843471741	-29.0678634
-1.857491069	-29.11243574
-1.92859973	-29.09014957
-1.83901249	-29.11243574
-2.043652298	-31.2965218
-2.0171981	-31.25194738
-2.06693279	-31.25194738
-2.028972713	-31.25194738
-2.098085113	-31.2965218
-2.267215539	-33.43603344
-2.191954204	-33.43603344
-2.22224444	-33.4137473
-2.212999562	-33.4137473
-2.197708262	-33.4137473
-2.450310204	-35.79841092
-2.354602772	-35.77612264
-2.371848498	-35.79841092
-2.409314221	-35.79841092
-2.380930029	-35.79841092
-2.580105589	-38.02706933
-2.525343842	-38.02706933
-2.550591853	-38.00478105
-2.550083447	-38.00478105
-2.521356432	-38.00478105
-2.588476085	-36.1104214
-2.630132006	-36.1104214
-2.534778095	-36.15499796
-2.583382445	-36.13270968
-2.619312251	-36.06584908
-2.70560044	-38.22764689
-2.708788197	-38.22764689
-2.682969666	-38.20536283
-2.719277584	-38.27222345
-2.680225806	-38.22764689
-2.777231079	-40.47859355
-2.850216722	-40.52316589
-2.795430226	-40.45630527
-2.864975506	-40.45630527
-2.820462196	-40.45630527
-2.97303318	-42.57353076
-2.940775585	-42.57353076
-2.947733913	-42.61810732
-2.961729449	-42.59581904
-2.924405358	-42.52895845
-3.08480522	-44.44560635
-3.0315548	-44.44560635
-3.068510999	-44.44560635
-3.082291293	-44.44560635
-3.073770383	-44.42331807
-3.10901614	-43.82158116
-3.068857494	-43.82158116
-3.018361472	-43.86615347
-3.114628406	-43.86615347
-3.106831144	-43.82158116
-3.245617044	-46.62969244
-3.186166753	-46.69654879
-3.227416939	-46.65197647
-3.216457149	-46.67426475
-3.240981033	-46.67426475
-3.329922705	-49.30408251
-3.327522466	-49.32636654
-3.44512425	-49.32636654
-3.334343155	-49.28179423
-3.35894017	-49.32636654
-3.563776697	-51.35444738
-3.465667749	-51.35444738
-3.48728203	-51.37673141
-3.555927381	-51.3321591
-3.485493348	-51.35444738
-3.651722953	-53.67225041
-3.640635423	-53.67225041
-3.650046363	-53.67225041
-3.653958726	-53.64996638
-3.656877909	-53.6945387
-3.766883941	-55.61118238
-3.731769756	-55.61118238
-3.788005465	-55.63347066
-3.775241983	-55.63347066
-3.749029054	-55.63347066
-3.787858883	-54.65620549
-3.790767846	-54.63391721
-3.796813152	-54.63391721
-3.791150748	-54.61162892
-3.796699463	-54.61162892
-3.858808347	-53.00699572
-3.768714458	-53.029284
-3.823766654	-53.05156803
-3.852928146	-53.00699572
-3.785680593	-53.029284
-3.955983514	-55.94882395
-4.006887027	-55.94882395
-3.982805444	-55.97111223
-3.930114206	-55.94882395
-3.982309493	-55.97111223
-4.02666185	-58.17748235
-4.090859605	-58.24434295
-4.11527012	-58.22205891
-4.033963799	-58.22205891
-4.050805068	-58.19977063
-4.230856163	-60.42842903
-4.187904797	-60.40614075
-4.168245899	-60.40614075
-4.191423401	-60.40614075
-4.157270141	-60.42842903
-4.337596516	-62.45650987
-4.288802952	-62.41193331
-4.25397714	-62.43422159
-4.323651118	-62.45650987
-4.314417737	-62.45650987
-4.460492493	-64.7743129
-4.480647023	-64.7743129
-4.365406517	-64.7743129
-4.442904902	-64.75202462
-4.490275121	-64.75202462
-4.535407971	-66.75781718
-4.604277825	-66.75781718
-4.540067614	-66.78010546
-4.547675502	-66.75781718
-4.575310179	-66.71324487
-4.569976706	-64.8411735
-4.578549351	-64.8411735
-4.618743126	-64.81888522
-4.591045217	-64.88574584
-4.575503066	-64.7743129
-4.674767424	-67.0698319
-4.706615932	-67.18126481
-4.722264426	-67.09211594
-4.69065639	-67.02525959
-4.673370905	-67.09211594
-4.828350111	-69.34306262
-4.786133889	-69.3653509
-4.801514449	-69.32077434
-4.81076252	-69.32077434
-4.851415521	-69.32077434
-4.92459501	-71.48257215
-4.872803063	-71.50486043
-4.881198149	-71.50486043
-4.948229822	-71.50486043
