"Pujol 2002, No. 10-2-2.25S"	
0.249371138	20.22127822
0.303510588	20.19898994
0.248099162	20.19898994
0.294538071	20.22127822
0.290019083	20.10984531
0.271070849	20.15441762
0.313051939	20.15441762
0.263713399	20.19898994
0.269126237	20.13213148
0.292159931	22.65051419
0.333272807	22.60594187
0.257567374	22.65051419
0.316716719	22.5836557
0.286013686	22.62822802
0.256386733	22.65051419
0.296948173	22.67280247
0.251824412	22.60594187
0.307835276	22.62822802
0.275977359	22.56136956
0.325884174	22.60594187
0.362825543	22.60594187
0.285970074	22.69508861
0.34932137	22.62822802
0.282080949	22.65051419
0.334127733	22.65051419
0.318439839	22.67280247
0.325467783	22.62822802
0.281975968	22.62822802
0.334965223	22.65051419
0.372488095	22.62822802
0.350293447	22.5836557
0.359895108	22.62822802
0.332855778	22.62822802
0.338807404	22.60594187
0.388429762	24.36658242
0.36364803	24.34429627
0.366430152	24.36658242
0.317929201	24.41115475
0.336399836	24.41115475
0.309122095	24.4334409
0.375211841	24.45572918
0.310467329	24.4334409
0.371756663	24.4334409
0.330717943	24.45572918
0.381254142	24.45572918
0.439926287	24.4334409
0.393773191	24.47801535
0.422727008	24.45572918
0.406079806	24.41115475
0.433719312	26.90725343
0.366987015	26.92953957
0.422636672	26.90725343
0.370681042	26.92953957
0.44571282	26.88496515
0.523653806	26.86267898
0.500412187	26.88496515
0.544381282	26.84039281
0.516655907	26.95182574
0.522382031	26.84039281
0.504032476	26.90725343
0.534497118	26.88496515
0.528576117	26.95182574
0.487671885	26.92953957
0.51017924	26.92953957
0.534350521	29.5147829
0.529505858	29.55935522
0.509329421	29.5147829
0.502180056	29.49249673
0.478700345	29.53706905
0.51408243	29.4479223
0.585737676	29.5147829
0.560790712	29.49249673
0.572350373	29.4479223
0.566429771	29.5147829
0.470534693	29.5147829
0.518827459	29.53706905
0.447337484	29.47021059
0.503707719	29.53706905
0.442927108	29.53706905
0.482589251	29.47021059
0.493823197	29.5816435
0.434162536	29.49249673
0.496558474	29.5147829
0.501403097	29.47021059
0.568404728	29.47021059
0.553554323	29.49249673
0.53162853	29.47021059
0.509389831	29.49249673
0.493866849	29.5147829
0.519799455	29.49249673
0.455145939	29.49249673
0.48389187	29.53706905
0.436706088	29.53706905
0.509750579	29.53706905
0.52885	29.60392967
0.555694472	29.55935522
0.558117043	29.53706905
0.530434682	29.5816435
0.557039706	29.55935522
0.522861645	31.16399053
0.546372479	31.16399053
0.488942224	31.16399053
0.510268778	31.16399053
0.451419552	31.1862767
0.587016394	33.8383806
0.662200476	33.90523909
0.635711924	33.8383806
0.63412812	33.86066677
0.628758276	33.86066677
0.67498866	33.8383806
0.702627528	33.86066677
0.686865776	33.90523909
0.672132202	33.8383806
0.64610874	33.8383806
0.695019298	35.82188701
0.689619209	35.7773147
0.715673355	35.82188701
0.713172657	35.71045408
0.661099438	35.82188701
0.756295644	38.29569529
0.726938703	38.34027184
0.779927778	38.36255589
0.721824467	38.36255589
0.787554762	38.34027184
0.825125156	38.29569529
0.767651569	38.36255589
0.830690038	38.34027184
0.791161684	38.36255589
0.844029539	38.31798358
0.866855666	40.2123432
0.812042939	40.23463148
0.832771293	40.2123432
0.794917918	40.23463148
0.832532363	40.23463148
0.922553803	40.2792038
0.918260816	40.25691552
0.902811013	40.25691552
0.91960613	40.25691552
0.866469181	40.2792038
0.865618724	40.2792038
0.799289191	40.2792038
0.8651107	40.2792038
0.824115253	40.23463148
0.891043226	40.25691552
0.890944271	42.28499635
0.951634466	42.26270807
0.926375474	42.28499635
0.953431783	42.32956869
0.939640758	42.28499635
0.943621237	42.24042404
0.966311141	42.28499635
0.949142228	42.35185695
0.999557905	42.28499635
1.003356194	42.30728041
1.034810988	44.75880464
0.995925046	44.7365206
1.075011919	44.7365206
1.021037281	44.75880464
1.084388657	44.69194829
1.110090235	44.78109292
1.15576595	44.78109292
1.094684961	44.71423232
1.193618208	44.75880464
1.147270314	44.75880464
1.232790163	44.7365206
1.214588762	44.75880464
1.246924418	44.78109292
1.209548663	44.75880464
1.222814186	44.75880464
1.222142008	44.75880464
1.257572094	44.75880464
1.223817067	44.75880464
1.254520598	44.71423232
1.226239398	44.7365206
1.208563738	44.8033812
1.2396271	44.8033812
1.209162418	44.82566523
1.200546279	44.7365206
1.172699126	44.78109292
1.18898614	44.78109292
1.153794584	44.75880464
1.212973875	44.7365206
1.160180317	44.75880464
1.228019397	44.75880464
1.242782818	44.87023755
1.280444187	44.95938645
1.23404905	44.87023755
1.281563819	44.87023755
1.255540557	44.87023755
1.266383909	44.89252583
1.237981807	44.84795351
1.271228571	44.84795351
1.224716523	44.84795351
1.266861448	44.84795351
1.219137995	44.8033812
1.185486951	44.82566523
1.224941487	44.82566523
1.175168621	44.84795351
1.236457336	44.84795351
1.283283168	44.8033812
1.268311543	44.75880464
1.27248307	44.71423232
1.279228632	44.75880464
1.270807692	44.71423232
1.199391295	44.62508767
1.225654045	44.60279939
1.197685432	44.58051535
1.24194074	44.60279939
1.192168751	44.62508767
1.313344049	47.74520943
1.256751483	47.74520943
1.295710684	47.74520943
1.244158856	47.74520943
1.289191361	47.78978176
1.308356539	47.41091067
1.288852599	47.36633836
1.272805233	47.34405007
1.317567846	47.36633836
1.274749626	47.36633836
1.401981869	49.79557432
1.368570392	49.79557432
1.391811174	49.77328604
1.376080146	49.86243492
1.402776384	49.86243492
1.4385987	51.73450626
1.458071837	51.73450626
1.421595777	51.80136688
1.447228086	51.71222223
1.414250736	51.73450626
1.498795156	51.02133643
1.456453917	50.97676412
1.496012117	50.99904815
1.470917838	51.02133643
1.492049274	50.97676412
1.512308627	50.73160999
1.538406345	50.70932596
1.529103425	50.73160999
1.512547237	50.70932596
1.526680934	50.75389827
1.607686104	53.82944772
1.594090756	53.82944772
1.590727232	53.82944772
1.594090756	53.82944772
1.592671864	53.85173175
1.637778906	53.18313422
1.609571044	53.18313422
1.648573977	53.11627362
1.637613554	53.18313422
1.634757096	53.18313422
1.639523712	53.00484071
1.617046642	53.04941727
1.640526672	53.00484071
1.62820306	53.02712899
1.638611727	53.02712899
1.627196588	52.18023795
1.650915388	52.11337735
1.647299368	52.24709855
1.630651886	52.20252623
1.648883452	52.22481027
1.699189001	56.08039015
1.692503928	56.12496247
1.753285498	56.12496247
1.717421046	56.10267841
1.750741387	56.08039015
1.756919394	55.45636494
1.702853541	55.45636494
1.728877043	55.45636494
1.678939544	55.47865322
1.700835011	55.45636494
1.763704219	55.27807568
1.778914455	55.30035971
1.70932554	55.32264799
1.722995424	55.30035971
1.682195654	55.30035971
1.776766007	58.33133682
1.810685667	58.33133682
1.747482564	58.35362087
1.802459604	58.33133682
1.768136302	58.35362087
1.949170011	60.33712937
1.982222216	60.29255706
1.962241055	60.29255706
1.973830961	60.29255706
1.956241807	60.22569646
1.954516951	58.01932209
1.969892698	58.04161038
1.940847387	58.04161038
1.995182653	58.06389866
1.987360233	58.04161038
1.959587934	57.37301286
1.966346745	57.30615227
1.941925362	57.32844055
1.981483721	57.35072458
1.978818311	57.23929167
2.224809026	62.38749425
2.172180101	62.40978253
2.213292858	62.36520596
2.140414156	62.36520596
2.209090447	62.36520596
2.171321424	61.40688626
2.202745813	61.45145858
2.21497861	61.40688626
2.189792398	61.40688626
2.218941453	61.42917029
2.216220819	60.8051451
2.238263443	60.73828875
2.164021392	60.69371219
2.193934797	60.73828875
2.150082733	60.69371219
2.229948001	60.02511465
2.192259738	60.04740293
2.200321088	60.04740293
2.14232176	60.06969121
2.179905322	60.02511465
2.206398064	63.18981297
2.30326466	63.14523641
2.267326151	63.14523641
2.329483518	63.18981297
2.291957255	63.05609178
2.375811382	65.24017785
2.417670772	65.17331725
2.393010141	65.21788956
2.423669861	65.24017785
2.432568501	65.24017785
2.487712647	66.88938337
2.49927175	66.84481105
2.451847557	66.86709933
2.46901663	66.80023874
2.430521082	66.86709933
2.547049788	65.86420304
2.512292359	65.86420304
2.545178574	65.8196265
2.563366089	65.90877538
2.577349118	65.84191478
2.544988963	65.35161078
2.494152247	65.28475018
2.560602202	65.35161078
2.52632327	65.30703846
2.565568803	65.37389481
2.486812473	64.79444618
2.544841806	64.81673021
2.539875525	64.79444618
2.586193013	64.74987386
2.54440752	64.79444618
2.587560672	64.37099852
2.54867473	64.34871449
2.603921503	64.34871449
2.578258231	64.3932868
2.603921503	64.34871449
2.605563843	63.2563936
2.55790088	63.30096591
2.564017279	63.27867763
2.511388832	63.30096591
2.589637777	63.30096591
2.655088124	67.51312859
2.691428519	67.49084456
2.653802342	67.60227747
2.691264125	67.49084456
2.645424495	67.49084456
2.742470647	69.69721466
2.775088246	69.63035406
2.72121791	69.67492638
2.791136889	69.65264234
2.789027544	69.63035406
2.923040543	71.61385834
2.97999254	71.6584349
2.9432169	71.6584349
2.942256395	71.59157855
2.936380043	71.59157855
3.104664791	73.08477458
3.146762952	72.99562995
3.103032347	73.01791823
3.170634175	73.04020651
3.153435415	73.06248629
3.22714183	70.63325035
3.269018778	70.6109663
3.249232815	70.65553863
3.229490584	70.63325035
3.232946998	70.65553863
3.281452039	70.18751866
3.294717483	70.18751866
3.251898863	70.18751866
3.280644116	70.23209098
3.227220995	70.18751866
3.274380562	69.71950294
3.234822362	69.69721466
3.309737628	69.74178699
3.297651668	69.74178699
3.346110104	69.76407528
3.249017028	69.14005006
3.276386802	69.14005006
3.229274797	69.11776178
3.286197108	69.11776178
3.26211744	69.14005006
3.327952755	71.97044537
3.296889393	71.97044537
3.333799739	71.92587731
3.270284449	71.99273366
3.333157806	71.97044537
3.46222176	74.66712375
3.492013386	74.64483547
3.497021485	74.60026738
3.477475249	74.62254718
3.475126496	74.62254718
3.48254719	76.33861755
3.552809639	76.31632927
3.488381406	76.4054739
3.500106019	76.36090581
3.471538885	76.31632927
3.629705289	78.25526546
3.677966453	78.23297717
3.648817398	78.21068889
3.704376679	78.16612083
3.681018108	78.27755374
3.840295366	80.39477921
3.806015636	80.35020266
3.836479839	80.32791438
3.757753834	80.37249092
3.843194758	80.32791438
4.031069793	83.00230445
4.0429422	82.9131598
4.009980811	82.98001617
4.017638998	83.00230445
3.970019129	82.98001617
4.022180729	81.46453184
4.00994889	81.50910841
4.019996689	81.46453184
3.998505821	81.46453184
4.01172849	81.53138821
4.220138038	84.87437582
4.189075314	84.87437582
4.196029322	84.85209601
4.179503459	84.87437582
4.164054294	84.87437582
4.374514771	87.1030342
4.3675298	87.08075441
4.335554772	87.1030342
4.345963598	87.1030342
4.308423768	87.08075441
4.508670456	89.35398088
4.511617411	89.37626916
4.501520773	89.3316926
4.50235902	89.3316926
4.502597471	89.30941282
4.572692335	87.16989904
4.52141016	87.19218732
4.546399578	87.14761076
4.48785025	87.23675541
4.535513213	87.19218732
4.560477733	86.67959081
4.53286919	86.70187909
4.557023234	86.65730253
4.492040212	86.65730253
4.514607458	86.63502272
4.637084497	84.87437582
4.602057176	84.85209601
4.653175595	84.82980773
4.622307271	84.87437582
4.69038568	84.85209601
4.549125	84.65150997
4.60362482	84.67379825
4.575582789	84.67379825
4.614394993	84.71837482
4.565099267	84.69608654
4.640131365	84.65150997
4.629886613	84.65150997
4.627702572	84.65150997
4.620389133	84.62923017
4.608754857	84.69608654
4.854524199	88.72884
4.812541274	88.72884
4.801146406	88.77341657
4.799440224	88.72884
4.841856318	88.75112829
4.909274919	91.55923955
4.930602032	91.55923955
4.902797812	91.53695127
4.927550057	91.51466299
4.892479642	91.55923955
4.998372721	93.98847551
5.067124027	93.96618723
4.991822196	93.98847551
5.04008336	93.96618723
5.035625262	93.94390742
5.185678284	96.21713392
5.211416571	96.15027755
5.15747154	96.21713392
5.205300492	96.17256583
5.143336885	96.17256583
5.160204623	93.34216628
5.235822792	93.43131091
5.201947183	93.36445454
5.225024209	93.34216628
5.215647392	93.38674282
5.301119917	96.21713392
5.323719085	96.2394222
5.285235987	96.19484563
5.288526412	96.21713392
5.271493323	96.2394222
5.331438241	94.38963911
5.374380075	94.45649546
5.342674142	94.50107203
5.337677855	94.43420718
5.359241822	94.4119189
5.541215606	98.04463719
5.551460997	98.04463719
5.517974506	98.06692547
5.506145191	98.08920526
5.473137517	98.06692547
5.634312163	100.5853061
5.579064433	100.5853061
5.635657956	100.5853061
5.59549932	100.5407295
5.653497371	100.5184497
5.725382369	98.13378182
5.756207919	98.1560701
5.744928924	98.11149354
5.727132283	98.11149354
5.712159381	98.06692547
5.868087478	101.0310377
5.880771639	101.053326
5.898838971	101.0756143
5.860882252	101.0756143
5.857459035	101.0978941
5.892442625	102.858541
5.920722149	102.8362528
5.87663339	102.8139645
5.924850184	102.858541
5.868646736	102.7916762
6.015470941	103.9728702
6.005538377	103.9282937
6.032906874	103.9282937
6.021422307	103.9505819
6.057330332	103.9060054
6.175724984	105.7335087
6.148759331	105.7112204
6.12047853	105.7335087
6.09378293	105.7335087
6.132711327	105.6889321
6.170254349	106.9146942
6.246080962	106.9369825
6.186945244	106.8924059
6.217305384	106.8478379
6.205145367	106.8701261
6.210052914	104.9534782
6.172514361	104.9311899
6.243538767	104.9311899
6.22204758	104.9311899
6.284173665	104.9311899
6.449853015	108.2518893
6.463924466	108.2073212
6.389804353	108.229601
6.404073715	108.229601
6.391554906	108.2073212
6.543001283	109.410795
6.494305036	109.410795
6.532685028	109.4330833
6.51651317	109.3439302
6.563119864	109.3662185
6.80987876	109.7896618
6.795579392	109.7450938
6.84010547	109.7896618
6.834103669	109.7228055
6.89582691	109.7450938
6.899470382	107.3827142
6.892796322	107.3158578
6.94132658	107.3158578
6.894503462	107.3604259
6.901023023	107.3158578
7.023107114	102.4590488
6.998325502	102.4367605
6.992209422	102.4590488
6.984297463	102.4144807
6.993822714	102.4813371
7.375784626	109.3010335
7.360574869	109.2787452
7.32439807	109.3010335
7.296506067	109.2564569
7.329481183	109.2341687
7.455483267	106.6266434
7.44102174	106.5820669
7.44917183	106.6043551
7.429191149	106.6043551
7.409303038	106.6266434
7.922846201	111.2845378
7.921978586	111.2399612
7.966952198	111.1953931
7.920842196	111.1731049
7.926240689	111.2176814
7.985985462	107.7409726
7.950554977	107.7409726
8.005729289	107.7632609
7.97804605	107.807829
8.023017108	107.7632609
8.444304516	111.0393837
8.416738747	110.9948156
8.457208932	110.9948156
8.462010501	111.0170954
8.470354672	110.9279507
8.897346376	112.9783198
8.9461901	112.9337433
8.931143779	112.911455
8.985283209	112.8891752
8.948148777	112.8445987
8.974757552	109.0113028
9.008513457	109.0113028
8.980978971	109.0113028
8.997265107	109.0113028
8.937725267	108.989023
9.425059307	112.2428575
9.455572031	112.3097223
9.418001556	112.2428575
9.484495084	112.2428575
9.449945621	112.1760011
9.921042684	113.6692057
9.902645288	113.6469174
9.907252138	113.6246291
9.856009865	113.5800525
9.900702571	113.6246291
9.982846366	110.7050849
9.984628201	110.7273732
9.970328833	110.6827966
9.954475547	110.7050849
9.95531188	110.7050849
10.02378324	109.5016111
10.05662811	109.5238993
9.980966214	109.5016111
10.01504899	109.5016111
9.967699813	109.5016111
10.16309194	111.8639907
10.20864588	111.7971258
10.12098931	111.7971258
10.20535609	111.774846
10.15709461	111.7971258
10.29668933	109.7690535
10.30172903	109.7690535
10.32917286	109.7467652
10.311901	109.7913333
10.31197378	109.7690535
10.32077059	109.1673123
10.30165753	109.2118889
10.31516206	109.1896006
10.2449759	109.1896006
10.29787296	109.1896006
10.7433374	113.3571867
10.6505492	113.3349069
10.69313001	113.3571867
10.6571741	113.3126186
10.71131162	113.2903303
10.88332921	113.8252067
10.8985096	113.8029184
10.85005085	113.7806386
10.8751638	113.8029184
10.85018492	113.736062
10.99106031	110.7273732
11.00576444	110.7496615
11.00674761	110.7050849
11.01255214	110.7273732
10.98383593	110.7273732
11.42123391	113.7806386
11.39350343	113.736062
11.40744145	113.736062
11.34286255	113.7137737
11.39625502	113.7137737
11.66302333	114.4938042
11.64980034	114.4269478
11.6369387	114.4046595
11.64996761	114.4269478
11.67109809	114.3823713
11.69046652	111.0839602
11.69840849	111.0170954
11.68137284	111.0393837
11.66818305	111.0170954
11.65591642	111.0170954
12.24414789	114.8949678
12.19585513	114.8726795
12.18433928	114.8503912
12.17722215	114.8726795
12.24903948	114.7835349
12.49378351	115.1401134
12.55218505	115.0955453
12.53616833	115.1178336
12.5760301	115.0955453
12.56394094	115.0955453
12.61869709	111.8639907
12.65305183	111.886279
12.63465252	111.8639907
12.62551799	111.886279
12.62813807	111.9085587
13.14184786	115.4075558
13.11773978	115.3852675
13.17624474	115.3629793
13.1619441	115.3184112
13.19610604	115.2961229
13.56609691	115.8087109
13.58245838	115.7864311
13.58178676	115.7864311
13.50811162	115.7195663
13.54421564	115.7195663
13.60444689	111.8194141
13.60547858	111.8639907
13.62486106	111.8417024
13.59789541	111.8194141
13.60226221	111.8194141
13.78979857	113.9589279
13.75679217	113.9366396
13.82832731	113.9366396
13.79035144	113.8920715
13.82896701	113.8920715
13.90529798	112.4880116
13.89056704	112.4211552
13.89445758	112.4657233
13.86312257	112.4434435
13.8446492	112.4434435
13.85891664	112.2874341
13.82475981	112.3097223
13.91440315	112.2651458
13.86654578	112.2651458
13.92020512	112.2874341
13.78326624	111.9977119
13.88445351	112.0199916
13.86555112	111.9977119
13.90947581	112.0199916
13.9358107	111.9754236
13.89912955	111.418259
13.90611005	111.4405473
13.9623601	111.4405473
13.93472283	111.418259
13.95044077	111.4405473
14.01428676	107.1372801
14.01296778	107.1818566
13.93392608	107.1150003
13.95863683	107.1595683
13.88189599	107.1595683
13.96539388	106.9367025
13.93219085	107.0258472
13.98942662	106.9812791
14.00420098	106.9812791
13.97841768	106.9589908
13.92030344	102.2788082
13.97134908	102.2788082
13.96470822	102.2565199
13.92570321	102.3233847
13.91565445	102.3679528
13.74071543	97.68777016
13.67858807	97.68777016
13.76263883	97.71005844
13.7820992	97.66548188
13.80124291	97.66548188
13.54016933	94.18878158
13.63542439	94.27792621
13.60527684	94.25563793
13.59875728	94.30021449
13.58981044	94.21106136
13.37063263	89.24115654
13.4026099	89.21886826
13.4210041	89.24115654
13.38497797	89.21886826
13.31217109	89.19657998
13.39947269	90.57835157
13.35147615	90.62292813
13.33754069	90.62292813
13.3162838	90.60063985
13.39402568	90.60063985
13.33038909	90.75664085
13.41912586	90.73436106
13.38329126	90.75664085
13.34860964	90.73436106
13.36802021	90.75664085
13.1250229	85.25185971
13.13992366	85.31871606
13.08682741	85.27414799
13.13672516	85.31871606
13.16937277	85.29642778
12.7886462	79.81393492
12.88361525	79.83621471
12.89850963	79.74707008
12.90930917	79.83621471
12.89981073	79.81393492
12.71252464	76.58238023
12.76114428	76.60466004
12.7335402	76.62694832
12.62160702	76.60466004
12.69686926	76.6492366
12.46392581	71.47874572
12.53521708	71.501034
12.50472478	71.47874572
12.44974647	71.501034
12.4190103	71.501034
12.23569519	67.40030423
12.16447287	67.35573192
12.24325793	67.40030423
12.23241753	67.37801595
12.32439621	67.44487657
12.15830317	68.9826534
12.16878605	68.96036512
12.24675393	69.04950975
12.23523808	69.02722572
12.13824524	69.00493744
12.22278503	69.25009156
12.14421958	69.29466388
12.22311318	69.25009156
12.19742054	69.25009156
12.19230678	69.2723756
12.18346336	69.60751006
12.14917374	69.67437066
12.18699639	69.60751006
12.14663026	69.62979834
12.20872571	69.58522603
12.11902108	67.75772698
12.11282967	67.80229932
12.07970197	67.71315042
12.08577336	67.75772698
12.06502849	67.7354387
11.8637316	61.85178224
11.8418797	61.80720568
11.8676962	61.87406627
11.80791695	61.87406627
11.82218695	61.87406627
11.59559962	57.86248116
11.56823049	57.86248116
11.63405303	57.86248116
11.60415703	57.86248116
11.65321334	57.90705347
11.42858214	53.18229853
11.38380836	53.27144741
11.39667127	53.29373144
11.36131293	53.27144741
11.40698689	53.27144741
11.20532355	50.44104784
11.17490148	50.39647553
11.12865805	50.41876381
11.19220526	50.39647553
11.11868462	50.44104784
11.15178423	51.91196408
11.12381498	51.8896758
11.19454188	51.93425236
11.17301941	51.8896758
11.21432784	51.8896758
10.84225572	44.6019637
10.81219372	44.6019637
10.80060382	44.6019637
10.73931534	44.6019637
10.75857908	44.6688243
10.7468385	45.24827718
10.72416304	45.24827718
10.79462181	45.27056121
10.76002829	45.27056121
10.82007695	45.29284949
10.52579395	40.34522871
10.53644091	40.32294042
10.51670027	40.30065214
10.52956192	40.32294042
10.54239164	40.30065214
10.27059895	35.8879119
10.19529648	35.91019593
10.25260376	35.84333534
10.22519121	35.91019593
10.24752065	35.91019593
10.20671721	37.60397802
10.18215904	37.67083861
10.22108872	37.62626205
10.19885058	37.64855033
10.21577833	37.60397802
9.870982767	31.34144622
9.800001136	31.27458776
9.838170449	31.3637345
9.814763359	31.38602067
9.863699653	31.3637345
9.55098925	27.0401368
9.609182019	27.06242294
9.554131561	27.10699528
9.598024963	27.08470911
9.580870574	27.0401368
9.302348287	22.27080741
9.243768634	22.31537972
9.284164124	22.337668
9.265022967	22.337668
9.232537521	22.35995417
9.216036875	23.54114183
9.149110498	23.51885569
9.170601685	23.51885569
9.141690762	23.47428335
9.198613711	23.47428335
9.167171446	23.96458735
9.133446185	24.0091618
9.200689219	23.98687352
9.180631927	24.0091618
9.24684008	23.94230121
8.856283098	17.8134906
8.809726201	17.8803512
8.886941381	17.83577677
8.843766842	17.94720968
8.910139069	17.8803512
8.455132785	13.42303335
8.497206047	13.44531952
8.453984264	13.46760673
8.52928418	13.44531952
8.517364848	13.44531952
8.182100285	9.255441937
8.11291198	9.255441937
8.164826511	9.30001532
8.094533098	9.277729151
8.165198711	9.233155769
8.116607164	10.52577743
8.085109357	10.50349126
8.138263703	10.52577743
8.082251143	10.50349126
8.137903633	10.48120405
7.888389948	6.558765699
7.873643047	6.603338548
7.922745331	6.581051868
7.871865042	6.581051868
7.914369239	6.625625228
7.685591488	4.508399759
7.659255319	4.552973142
7.661678768	4.530686462
7.645150032	4.552973142
7.684350397	4.530686462
7.65618515	3.527790172
7.667912317	3.483216789
7.616597263	3.460930376
7.618109684	3.460930376
7.625331509	3.460930376
7.537281037	4.486113079
7.564410764	4.508399759
7.547451094	4.508399759
7.591809905	4.552973142
7.581475136	4.530686462
7.580320231	5.509903022
7.597922154	5.465330173
7.582547046	5.443043493
7.593317219	5.487616342
7.559800083	5.465330173
7.474774453	3.125238593
7.464334982	3.080665477
7.434977164	3.125238593
7.460162259	3.125238593
7.416867058	3.169811708
7.451931727	4.819018808
7.444903982	4.86359219
7.418102404	4.84130551
7.39680785	4.885878892
7.422425795	4.908165573
7.450458888	5.755055547
7.429369268	5.732768867
7.429638682	5.755055547
7.428396314	5.777342249
7.445521336	5.777342249
7.409890386	3.57097026
7.456971427	3.548683847
7.433296838	3.548683847
7.437993068	3.548683847
7.45462459	3.548683847
7.443976355	3.57097026
7.48437376	3.593256962
7.47823789	3.57097026
7.489320251	3.57097026
7.497380963	3.57097026
7.445963762	3.526397144
7.452409905	3.504110464
7.448984773	3.526397144
7.442598003	3.526397144
7.445124237	3.526397144
7.428312681	3.481824051
7.454845483	3.481824051
7.466436028	3.481824051
7.490275968	3.481824051
7.472642763	3.481824051
7.465688436	3.504110464
7.508580155	3.481824051
7.466959534	3.526397144
7.50497818	3.504110464
7.445963762	3.526397144
6.996273614	3.094315935
6.98492567	3.0720295
7.033379318	3.094315935
7.068886413	3.0720295
7.076274867	3.0720295
7.081233487	1.511968498
7.028002531	1.511968498
7.03814705	1.489681951
7.082247939	1.511968498
7.003583542	1.534255178
7.021497014	2.247425694
6.995936528	2.202852712
6.979994501	2.202852712
6.973772444	2.202852712
6.968569308	2.202852712
6.873660911	0.642791755
6.951311495	0.620505208
6.883232766	0.642791755
6.868860619	0.620505208
6.955349511	0.620505208
6.897207177	-0.270958171
6.897207177	-0.270958171
6.898660863	-0.248671602
6.897207177	-0.270958171
6.897207177	-0.270958171
6.462593995	-6.934646587
6.435945638	-6.867787058
6.33483689	-6.956933289
6.40932601	-6.91236044
