Saatcioglu and Grira 1999 Column BG-5	
15.01628	155.4920973
15.51587	157.4741033
16.01547	159.6972036
16.51506	164.3666869
15.99824	117.8977508
15.49865	111.3677204
14.99905	110.7295441
14.49946	110.2635866
13.99986	100.7015198
13.48304	95.61325228
12.98344	90.80595745
12.48385	84.65489362
11.98425	83.39653495
11.48466	77.45221884
10.98506	70.57762918
10.48547	65.80480243
9.985873	59.89494833
9.486279	53.02035866
8.986683	49.14336778
8.487088	44.0948997
7.987493	38.18505167
7.487897	32.65421277
6.988302	27.53683283
6.488707	21.11015198
5.989112	14.82129483
5.47229	8.079148936
4.989922	1.07211003
4.490326	-3.493989666
3.990731	-10.26521581
3.491136	-14.24558055
2.991541	-21.87818845
2.491946	-26.71992705
1.992351	-33.49115502
1.492756	-41.57167781
0.9931607	-42.48554407
0.4763381	-48.71085714
-0.006029591	-55.44225532
-0.5056247	-60.9731307
-1.00522	-67.46869301
-1.504815	-69.07167173
-2.00441	-74.67142857
-2.504005	-79.85768997
-3.003601	-85.52638298
-3.503196	-91.05720365
-4.002791	-93.00474164
-4.502386	-100.7062006
-5.001981	-102.240304
-5.501576	-107.8400608
-6.001172	-115.0592097
-6.500767	-118.4882675
-7.000362	-120.02231
-7.517184	-125.799696
-8.016779	-126.7480243
-8.516374	-132.1755015
-9.015969	-136.8105167
-9.515564	-138.8613982
-10.01516	-142.0493009
-10.51475	-146.3052888
-11.01435	-150.1477812
-11.51394	-153.8180547
-12.01354	-154.215076
-12.51313	-154.5432219
-13.01273	-163.1750152
-13.52955	-166.9195137
-14.01192	-170.1709422
-14.51152	-173.358845
-15.01111	-176.9946505
-15.52793	-179.8778116
-16.0103	-183.3704559
-16.5099	-187.3507599
-15.99307	-148.7031611
-15.49348	-141.3117933
-14.99388	-135.9876596
-14.49429	-130.3190274
-13.99469	-125.615076
-13.47787	-120.6990881
-12.9955	-116.517386
-12.49591	-111.2277204
-11.99631	-106.9717325
-11.49672	-102.0955623
-10.99712	-98.66644377
-10.49753	-93.1356231
-9.997932	-86.70893617
-9.498337	-83.00419453
-8.998742	-74.6824924
-8.499146	-71.56352584
-7.999552	-65.48139818
-7.499957	-59.67493617
-6.983134	-55.13791489
-6.483539	-48.47005471
-5.983944	-44.07622492
-5.484349	-36.06461398
-4.984754	-31.42960486
-4.485158	-24.83065046
-3.985563	-20.05782371
-3.485968	-15.11271733
-2.986373	-10.09869909
-2.486778	-4.016573252
-1.987183	2.30673921
-1.487588	7.837580547
-0.9879924	13.40288146
-0.4883973	19.79510638
0.01119782	21.46697872
0.510793	28.30711854
1.010388	33.04548936
1.509983	38.12841945
2.009578	44.27945289
2.509173	48.8111003
3.008769	53.9973921
3.508364	59.18367781
4.007959	63.8531307
4.507554	67.52340426
5.007149	74.50139818
5.506744	78.68844985
6.00634	83.08231003
6.505935	88.40638298
7.022757	92.84006079
7.505125	97.36632219
8.004721	102.0358055
8.504315	105.6716109
9.003911	108.1359271
9.503506	112.3919149
10.0031	116.8546505
10.51992	120.8404255
11.01952	121.8576292
11.50189	126.5906383
12.00148	129.4339818
12.50108	133.3454103
13.00067	135.8097264
13.50027	141.3405471
14.01709	144.2926444
14.51668	148.8931915
15.01628	150.9095441
15.51587	156.0958663
16.01547	159.9039514
16.51506	163.1951976
17.01466	165.5217021
17.51426	169.7432219
18.01385	173.1034043
18.51344	175.7055319
19.01304	178.0665046
19.51264	180.9442553
20.02946	184.5854711
20.51183	186.7342857
21.01142	188.1305167
21.51101	190.594772
22.01061	191.8187234
22.51021	194.0074164
23.0098	195.3691793
23.5094	197.4889362
24.00899	200.64231
24.50859	199.7300304
25.00818	200.8161094
25.50778	201.9711854
26.00737	201.403465
26.50697	200.8012158
27.00656	201.4393921
27.50616	201.7330091
28.00575	199.3046809
28.50535	199.5638906
29.00494	200.6155015
29.50454	201.9427964
30.00413	203.2355623
30.50373	204.4595137
31.00332	204.2363526
31.50292	202.9794529
32.00251	201.8259574
32.50211	202.2918541
33.00171	200.5525836
32.48488	151.9130699
31.98529	144.9351368
31.48569	143.4356231
30.96887	138.1406079
30.4865	133.6832827
29.98691	132.2871125
29.48731	125.9294225
28.98771	122.3280851
28.48812	117.8309422
27.98853	114.4018845
27.48893	111.7652888
26.98933	107.8194529
26.48974	102.4953191
25.99014	96.93009119
25.49055	94.25902736
24.99095	91.48462006
24.47413	85.32826748
23.99176	82.00796353
23.49217	78.5099696
22.99257	74.4262614
22.49298	71.376231
21.99338	68.11945289
21.49379	63.34662614
20.99419	59.6763769
20.4946	56.48850456
19.995	53.61071733
19.46095	48.34479027
18.99581	47.37279027
18.49622	41.56631611
17.99662	37.86161094
17.49703	36.84440729
16.99743	29.86646201
16.49784	29.29717325
15.99824	25.90255319
15.49865	20.0616231
14.99905	18.21748936
14.49946	11.72191489
13.99986	9.223130699
13.48304	6.822334347
12.98344	2.394065653
12.48385	-3.343500912
11.98425	-8.08187234
11.48466	-8.237708207
10.96784	-12.22344073
10.48547	-16.99089362
9.985873	-21.59144681
9.486279	-24.74488146
8.986683	-28.96642553
8.487088	-33.6703465
7.987493	-38.82217629
7.487897	-42.07897872
6.988302	-46.36944073
6.47148	-47.5298541
5.954657	-53.72071125
5.489517	-56.55330699
4.989922	-61.60176292
4.490326	-63.23920973
3.990731	-69.8381155
3.491136	-74.61094225
2.991541	-76.52401216
2.491946	-81.60699088
1.992351	-86.51762918
1.492756	-88.12054711
0.9931607	-93.78924012
0.4935656	-94.56528875
-0.023257	-100.3771429
-0.5056247	-101.7335562
-1.00522	-109.8140426
-1.504815	-111.5893009
-2.00441	-113.1233435
-2.521233	-121.6571429
-3.003601	-122.9446201
-3.503196	-123.8584802
-4.002791	-127.9077812
-4.519613	-132.4792705
-5.001981	-134.3869301
-5.501576	-137.7471125
-6.001172	-142.5544073
-6.500767	-144.8119757
-7.000362	-147.379696
-7.517184	-152.9503343
-8.016779	-155.3457751
-8.516374	-159.0849848
-9.015969	-162.0661398
-9.515564	-163.221155
-10.01516	-169.131003
-10.51475	-171.8020669
-11.01435	-174.3008511
-11.53117	-175.6334954
-12.01354	-180.0908815
-12.51313	-183.3476596
-13.01273	-186.8801216
-13.51233	-187.9317933
-14.02915	-190.160304
-14.51152	-192.5848024
-15.01111	-197.8744681
-15.51071	-199.5807903
-16.0103	-200.9769605
-16.52712	-204.2046809
-17.00949	-208.0074164
-17.50909	-209.3347112
-18.00868	-211.9024316
-18.50828	-215.2970213
-19.00787	-216.6243161
-19.50747	-218.3650456
-20.00706	-220.0369605
-20.50666	-223.1558663
-21.00625	-224.5865653
-21.50585	-227.0164134
-22.00544	-227.5857143
-22.50504	-229.7743465
-23.00463	-230.6192705
-23.50423	-232.118845
-24.00382	-229.8972644
-24.50342	-233.3952584
-25.00302	-233.8266869
-25.50261	-235.3951976
-26.0022	-235.8955623
-26.51903	-236.6424316
-27.0014	-237.3441945
-27.50099	-227.8525228
-28.00059	-228.2840122
-28.50018	-226.0968389
-29.017	-218.7124012
-29.5166	-221.3489362
-30.01619	-221.1601824
-30.51579	-221.5571429
-31.01538	-220.6448632
-31.54943	-220.880304
-32.01458	-220.0606079
-32.51417	-217.9768389
-33.01376	-218.2359878
-33.51336	-219.2875988
-32.99654	-172.5431003
-32.49694	-161.2582979
-31.99734	-158.5528267
-31.49775	-154.4691185
-30.99816	-150.1787234
-30.49856	-146.0606079
-29.99897	-142.9416413
-29.49937	-140.6151976
-28.99977	-137.2894833
-28.48295	-131.8221884
-27.98336	-128.1175076
-27.48376	-126.5490578
-26.96694	-121.5641945
-26.48457	-117.8303951
-25.98498	-114.332462
-25.48538	-110.8344681
-24.98579	-107.9911854
-24.48619	-104.1142249
-23.9866	-100.6506991
-23.46977	-97.97428571
-22.97018	-94.54522796
-22.48781	-88.8474772
-21.98822	-87.9681459
-21.48862	-84.98699088
-20.98903	-80.79987842
-20.48943	-77.33641337
-19.98984	-73.7006079
-19.49024	-70.58164134
-18.99065	-66.98030395
-18.49105	-63.93021277
-17.99146	-61.01799392
-17.49186	-58.72593921
-16.99227	-55.81370821
-16.49267	-53.41828571
-15.99307	-50.85059574
-15.49348	-47.62825532
-14.99388	-44.19918541
-14.49429	-41.97604255
-13.99469	-38.0301459
-13.4951	-35.91037082
-12.9955	-32.51574468
-12.49591	-29.19004255
-11.99631	-26.93244377
-11.49672	-22.53862006
-10.97989	-19.89664438
-10.49753	-17.40322796
-9.997932	-12.52703951
-9.498337	-8.856772036
-8.998742	-6.289075988
-8.499146	-3.411280243
-7.999552	-1.429317933
-7.499957	3.653608511
-6.983134	5.91658541
-6.483539	9.13893617
-5.983944	11.46544681
-5.484349	12.75831003
-4.984754	17.32440729
-4.485158	21.33922796
-3.985563	23.70019453
-3.468741	27.13465046
-2.986373	27.76749544
-2.469551	30.85739818
-1.987183	34.66010942
-1.487588	36.7109848
-0.9879924	40.65688754
-0.4883973	43.67251064
0.01119782	47.30832827
0.510793	50.39285106
1.010388	52.58155623
1.509983	55.59716717
2.009578	58.16487538
2.509173	60.80145897
3.008769	64.88522796
3.508364	65.55787234
4.007959	70.64085106
4.524781	71.42224924
5.007149	74.08790274
5.506744	76.51781155
6.00634	80.49817629
6.505935	82.85914894
7.00553	85.15118541
7.505125	88.78699088
8.004721	89.04620061
8.504315	93.75015198
9.003911	96.04218845
9.503506	97.19720365
10.0031	100.3506383
10.5027	102.3326444
11.00229	104.9692401
11.50189	108.2604863
12.00148	108.5541641
12.50108	111.8798176
13.00067	115.4467477
13.50027	117.2564134
14.01709	118.0033435
14.51668	121.5358055
15.01628	124.2068693
15.51587	125.9131915
16.01547	127.7573252
16.51506	129.9804255
17.01466	132.6170821
17.51426	135.0813374
18.01385	137.7179939
18.51344	139.4587234
19.01304	142.5087538
19.51264	143.3536778
20.01223	145.1978116
20.51183	146.3872948
21.01142	150.0920365
21.51101	152.2807295
22.01061	153.8836474
22.51021	156.210152
23.0098	157.847538
23.5094	160.9665046
24.00899	161.3979331
24.52581	164.5911854
25.00818	166.0508815
25.50778	166.3445593
26.00737	167.9819453
26.50697	169.5503951
27.00656	172.4281459
27.50616	174.9269301
28.00575	176.5643161
28.50535	177.5470517
29.00494	180.0457751
29.50454	181.2352584
30.00413	183.527234
30.50373	182.8561702
31.00332	185.2170821
31.50292	185.1661398
32.00251	185.8387842
32.50211	186.9248632
33.00171	187.8731307
33.5013	189.2003647
32.98448	155.61769
32.48488	146.5380547
31.98529	145.796535
31.48569	140.5413982
30.9861	136.3198784
30.4865	135.7506383
29.98691	131.1845593
29.48731	126.6184802
28.98771	123.6718541
28.48812	119.863769
27.98853	115.1254103
27.48893	111.868693
26.98933	108.2673556
26.48974	104.3903951
25.99014	99.78984802
25.49055	97.67009119
24.99095	93.31075988
24.49136	88.05556231
23.99176	86.62492401
23.49217	81.23191489
22.99257	78.4575076
22.49298	75.75203647
21.99338	72.66753799
21.49379	68.96279635
20.99419	65.46486322
20.47737	61.10012158
19.995	57.40078419
19.49541	54.31627356
18.99581	52.81669909
18.49622	45.35638298
17.99662	44.7526383
17.49703	44.32117325
16.99743	39.68617629
16.49784	35.43018845
15.99824	33.17258967
15.49865	28.33085714
14.99905	27.79601824
14.49946	23.85012158
13.99986	19.69748936
13.48304	15.02266261
12.96622	10.10664438
12.46662	9.675167173
11.98425	8.835598784
11.48466	3.201397568
10.98506	-0.710050456
10.48547	-1.279350152
9.985873	-6.775732523
9.486279	-11.27291793
8.969456	-11.95096049
8.487088	-16.1671307
7.987493	-19.83739818
7.487897	-21.78490578
6.988302	-25.04170821
6.488707	-31.02046809
5.989112	-32.72679027
5.489517	-35.3978541
4.989922	-39.20594529
4.490326	-42.49720973
3.990731	-48.09696049
3.473909	-48.70609119
2.991541	-53.47354407
2.491946	-54.28403647
1.992351	-58.60895441
1.492756	-61.14218845
0.9931607	-64.05446809
0.4935656	-68.3793921
-0.023257	-69.0918541
-0.5056247	-72.68784195
-1.00522	-73.18826748
-1.504815	-77.78881459
-2.00441	-78.56486322
-2.504005	-83.78559271
-3.003601	-84.1137386
-3.503196	-87.64613982
-4.002791	-90.93738602
-4.502386	-91.50668693
-5.001981	-93.45422492
-5.518804	-96.6474772
-6.001172	-99.51987842
-6.500767	-102.1220669
-7.000362	-104.5519757
-7.517184	-107.1594529
-8.016779	-110.0372644
-8.516374	-113.2940426
-9.015969	-115.896231
-9.515564	-117.1201824
-10.01516	-119.7567781
-10.51475	-121.8421277
-11.01435	-124.4097872
-11.51394	-127.0119757
-12.01354	-128.201459
-12.51313	-128.3228571
-13.01273	-131.8207903
-13.51233	-134.6297264
-14.01192	-137.2318541
-14.51152	-139.5583587
-15.01111	-140.6100304
-15.51071	-143.7979331
-16.0103	-144.7806687
-16.5099	-148.4509422
-17.00949	-150.2261398
-17.50909	-153.0350152
-18.00868	-154.6379939
-18.50828	-156.1031003
-19.00787	-159.6010334
-19.5247	-160.5202432
-20.00706	-162.9792097
-20.50666	-165.2023708
-21.00625	-167.2187234
-21.50585	-170.2343465
-22.00544	-173.0432219
-22.50504	-173.4747112
-23.00463	-174.2162918
-23.50423	-177.7142249
-24.02105	-178.4266869
-24.50342	-180.8856535
-25.00302	-183.2465653
-25.50261	-185.5386018
-26.0022	-186.3490578
-26.5018	-188.3654103
-27.0014	-190.0028571
-27.50099	-191.9847416
-28.00059	-193.2431003
-28.50018	-194.4670517
-29.017	-197.1778723
-29.5166	-197.5748936
-30.01619	-198.6609726
-30.51579	-199.7470517
-31.01538	-201.970152
-31.51498	-203.0562918
-32.01458	-204.5213982
-32.51417	-204.4704559
-33.01376	-206.3834043
-32.49694	-170.871307
-31.99734	-162.7908207
-31.49775	-158.0179939
-30.99816	-155.7949544
-30.49856	-150.9532523
-29.99897	-147.1451672
-29.49937	-143.8884498
-28.99977	-139.7358055
-28.48295	-135.7156839
-27.96613	-131.9711854
-27.48376	-129.9945897
-26.98417	-125.2906991
-26.48457	-121.000304
-25.98498	-119.4662614
-25.48538	-115.3480851
-24.98579	-112.5736778
-24.48619	-109.0757447
-23.9866	-105.8534347
-23.487	-101.9420061
-22.98741	-98.37513678
-22.48781	-96.42759878
-21.98822	-91.75817629
-21.48862	-88.81148936
-20.98903	-85.00340426
-20.48943	-82.33240122
-19.98984	-78.52431611
-19.49024	-76.6112462
-18.99065	-72.38972644
-18.49105	-68.85732523
-17.99146	-65.94504559
-17.49186	-62.86054711
-16.99227	-60.74078419
-16.49267	-57.10499088
-15.99307	-55.74322188
-15.49348	-52.65871125
-14.99388	-50.22883283
-14.49429	-46.62748936
-13.99469	-44.23207295
-13.4951	-41.80220061
-12.9955	-39.16559271
-12.49591	-36.04662006
-11.99631	-32.68644985
-11.49672	-30.1187538
-10.99712	-26.62076596
-10.49753	-22.95050456
-9.997932	-20.34835258
-9.498337	-16.67809119
-8.998742	-12.93891793
-8.499146	-9.785477204
-7.999552	-5.839575076
-7.499957	-2.720592097
-6.965907	-0.279964742
-6.483539	3.763933739
-5.983944	6.538364742
-5.467122	9.731629179
-4.984754	11.7771307
-4.485158	13.27672948
-3.985563	17.08481459
-3.485968	20.13488754
-2.986373	22.32358055
-2.486778	25.30474772
-1.987183	29.35401824
-1.487588	31.85280851
-0.9879924	34.55833435
-0.4883973	38.12523404
0.01119782	40.7273921
0.510793	42.8127234
1.010388	46.10398784
1.509983	48.25822492
2.009578	51.721769
2.509173	54.73738602
3.008769	57.75299696
3.508364	60.42406079
4.007959	62.16486322
4.507554	65.55945289
5.007149	69.05744681
5.506744	71.86632219
6.00634	73.71051672
6.505935	76.17483283
7.00553	79.12151976
7.505125	81.86151976
8.004721	83.80905775
8.504315	84.75732523
9.003911	88.94443769
9.503506	91.64990881
10.0031	93.66638298
10.5027	96.78534954
11.00229	98.8706383
11.50189	102.058541
12.00148	104.212766
12.50108	105.8846809
13.00067	108.590152
13.50027	110.1931307
14.01709	113.0073556
14.51668	115.4372644
15.01628	117.7981763
15.51587	119.5734347
16.01547	122.933617
16.51506	125.4668085
