"Bayrak and Sheikh 1996, AS2-HT"	
-1.260311104	-52.11134454
-1.295482636	-54.16134454
-1.43443175	-56.52142857
-1.520683115	-58.76953782
-1.649707495	-61.05210084
-1.727994774	-63.60168067
-1.870613668	-66.1512605
-1.956266666	-68.15819328
-2.077052739	-70.57857143
-2.1875148	-72.65441176
-2.353980114	-74.84222689
-2.431586002	-77.26260504
-2.593237772	-79.41596639
-2.702165339	-81.48319328
-2.873886339	-83.89495798
-3.032601442	-86.13445378
-3.158422418	-88.46008403
-3.379939397	-90.52731092
-3.461462265	-92.76680672
-3.600956488	-95.09243697
-3.797092811	-96.81512605
-3.936067283	-98.71008403
-4.085937983	-100.5189076
-4.286100253	-102.5
-4.399139795	-104.394958
-4.580548107	-106.0315126
-4.836134813	-107.6680672
-5.045304454	-109.4768908
-5.013704188	-107.8403361
-5.047042467	-106.289916
-4.952273878	-103.9642857
-4.77281181	-101.1218487
-4.63905294	-98.27941176
-4.435385726	-95.69537815
-4.233230043	-92.93907563
-4.036287795	-90.18277311
-3.903367772	-87.51260504
-3.769706061	-85.01470588
-3.585720188	-82.34453782
-3.379888281	-79.58823529
-3.248890199	-76.83193277
-3.142896653	-74.33403361
-2.979863941	-71.89642857
-2.82251958	-69.25210084
-2.629780282	-66.625
-2.506518613	-64.04957983
-2.302108177	-61.36218487
-2.162246584	-58.73508403
-2.052147669	-56.21995798
-1.9266229	-54.02352941
-1.819187652	-51.84432773
-1.640833143	-49.40672269
-1.538243266	-46.92605042
-1.31604603	-44.49705882
-1.212668053	-42.025
-1.148516475	-39.63907563
-1.030826001	-37.09810924
-0.897023344	-34.76386555
-0.812798045	-32.31764706
-0.706902134	-30.21596639
-0.614081336	-27.77836134
-0.547231009	-25.3407563
-0.513883182	-23.07542017
-0.431938037	-21.0512605
-0.439627545	-18.94096639
-0.42168689	-17.19243697
-0.449632511	-15.12521008
-0.325673552	-12.95462185
-0.3745546	-11.04071429
-0.394066276	-9.170735294
-0.470097791	-8.233592437
-0.448033751	-6.798592437
-0.502320508	-5.628886555
-0.538806712	-4.414390756
-0.630395293	-3.204201681
-0.573259334	-1.950084034
-0.646194968	-0.827752101
-0.701874108	0.473739496
-0.662881548	1.541806723
-0.764274193	2.971638655
-0.788500251	4.255042017
-0.80271976	5.581512605
-0.8710469	6.701260504
-0.856610571	8.492857143
-0.880000928	10.01743697
-0.826394693	11.43004202
-0.822341349	13.39390756
-0.82078547	15.40945378
-0.745722991	17.24411765
-0.707911605	18.7342437
-0.659859748	20.81869748
-0.581974613	22.91176471
-0.510911745	24.66890756
-0.406932873	26.67584034
-0.308909675	28.57941176
-0.194532302	30.54327731
-0.172318335	32.50714286
-0.007642436	34.4710084
0.123836001	36.39180672
0.204891677	38.32983193
0.240489617	40.49180672
0.391371525	42.30063025
0.463533039	44.21281513
0.585664572	46.2197479
0.693319102	48.22668067
0.781771537	50.44894958
0.931416273	52.33529412
1.064884383	54.19579832
1.138781764	56.2802521
1.238401796	58.18382353
1.350648396	60.0012605
1.495180955	62.05987395
1.567311031	64.17016807
1.691881177	66.49579832
1.864219383	68.47689076
1.913361684	70.54411765
2.016825401	72.61134454
2.125591402	74.50630252
2.25690866	76.74579832
2.388100367	78.29621849
2.481137341	80.19117647
2.582710693	82.08613445
2.657731961	84.32563025
2.901963279	86.22058824
3.036667461	88.20168067
3.082937282	90.26890756
3.301514659	92.25
3.38836245	94.40336134
3.535522179	96.21218487
3.703146723	98.19327731
3.904966613	100.3466387
3.984258581	102.4138655
4.328338631	104.4810924
4.376590295	106.289916
4.565399491	108.0987395
4.675784006	109.0462185
4.769976374	109.9936975
4.990323405	111.8886555
5.129280205	113.4390756
5.235212768	113.2668067
5.22492705	111.7163866
5.22481008	110.5966387
5.228530808	108.7878151
5.02457511	106.8928571
4.887134112	104.8256303
4.765081746	103.1029412
4.709928266	101.0357143
4.558825432	99.22689076
4.450801422	97.33193277
4.330577637	95.26470588
4.209702018	93.54201681
3.975028508	91.73319328
4.067188851	89.57983193
3.836781886	87.51260504
3.666608882	85.70378151
3.558869369	83.72268908
3.40953379	81.82773109
3.304183868	80.01890756
3.206936503	78.29621849
3.12240716	76.4012605
2.995352481	74.59243697
2.815562517	72.61134454
2.752987389	70.45798319
2.597284726	68.56302521
2.492995366	66.66806723
2.373698356	64.68697479
2.148180813	62.79201681
2.083036892	60.98319328
2.035467255	59.12268908
1.899826248	57.27941176
1.729304535	55.24663866
1.676145854	53.3
1.548889481	51.54285714
1.445452594	49.55315126
1.324174255	47.7012605
1.259943326	45.80630252
1.090956956	43.78214286
1.03974191	41.71491597
0.863084947	39.65630252
0.802748367	37.67521008
0.694126934	35.77163866
0.57975926	33.7302521
0.363894184	31.52521008
0.30539307	29.46659664
0.160300417	27.42521008
0.083276053	25.2460084
0.007736206	23.0237395
-0.163662636	21.15462185
-0.351708868	19.1907563
-0.371527067	16.94264706
-0.469279054	14.73760504
-0.561825463	12.62731092
-0.719937927	10.22415966
-0.760816516	8.148319328
-0.844712604	5.710714286
-0.917673014	3.669327731
-0.928976643	1.49012605
-0.978795738	-0.585714286
-0.965488595	-2.621071429
-0.984264761	-4.540147059
-0.93808326	-6.19737395
-0.924273311	-7.158634454
-0.866152377	-7.898529412
-0.820193833	-9.245672269
-0.671999982	-10.15955882
-0.645464072	-11.62901261
-0.643277059	-13.62647059
-0.614285045	-15.7539916
-0.601266202	-18.24327731
-0.625426903	-20.74978992
-0.616601396	-23.18739496
-0.655311917	-25.22016807
-0.723659552	-27.74390756
-0.771221131	-30.57773109
-0.755029603	-33.69579832
-1.015905259	-37.32205882
-1.070534474	-39.71659664
-1.144337246	-42.92941176
-1.330994645	-46.39201681
-1.439503932	-49.4842437
-1.532333458	-52.74012605
-1.625133003	-55.4447479
-1.771882882	-57.96848739
-1.848408287	-60.67310924
-2.038902854	-63.46386555
-2.099555039	-66.04789916
-2.296234056	-68.54579832
-2.400856692	-71.17289916
-2.594491129	-73.85168067
-2.734908513	-76.4012605
-2.875374936	-78.6407563
-2.94286898	-80.70798319
-3.097209978	-82.86134454
-3.234991758	-85.10084034
-3.375326247	-87.34033613
-3.521340553	-89.57983193
-3.682099859	-91.99159664
-3.894817986	-94.66176471
-4.035965365	-96.81512605
-4.179903886	-99.05462185
-4.342287138	-101.2941176
-4.495865004	-103.6197479
-4.658992468	-105.4285714
-4.840956107	-107.4957983
-5.012986253	-109.4768908
-5.176693606	-111.3718487
-5.34931146	-113.0945378
-5.519053016	-115.0756303
-5.714144209	-117.1428571
-5.932074982	-118.8655462
-6.100145834	-120.8466387
-6.410839512	-122.5693277
-6.617633808	-124.3781513
-6.843605414	-126.1008403
-7.108786635	-127.9096639
-7.138297473	-126.3592437
-7.101821965	-124.4642857
-6.936255248	-122.8277311
-6.867618283	-121.0189076
-6.713123283	-119.210084
-6.584627657	-117.8319328
-6.470786879	-115.9369748
-6.351719022	-114.2142857
-6.125037499	-112.4054622
-6.002651058	-110.5105042
-5.923366224	-108.3571429
-5.648571629	-106.4621849
-5.469392731	-104.4810924
-5.336120956	-102.2415966
-5.116728218	-99.82983193
-4.911202419	-97.41806723
-4.753759636	-95.26470588
-4.496450192	-92.16386555
-4.306218807	-89.57983193
-3.996914438	-86.73739496
-3.894127988	-83.89495798
-3.621021367	-80.8802521
-3.398972028	-78.03781513
-3.174361865	-75.02310924
-3.037239697	-71.87920168
-2.807776772	-69.10567227
-2.604251652	-66.11680672
-2.474372841	-63.32605042
-2.21718834	-60.35441176
-2.043419718	-57.44306723
-1.907455469	-54.22163866
-1.679474377	-51.41365546
-1.558083535	-47.99411765
-1.342140363	-44.97079832
-1.237606285	-41.99054622
-1.082615689	-39.29453782
-0.923021254	-36.24537815
-0.818385074	-33.23067227
-0.725913571	-30.48298319
-0.639775501	-27.70084034
-0.622163145	-25.02205882
-0.511446047	-22.55
-0.497887053	-20.36218487
-0.508209471	-18.26911765
-0.540824087	-16.17605042
-0.514571888	-13.91071429
-0.518180585	-11.78319328
-0.569217506	-9.628109244
-0.611197946	-8.159516807
-0.613323104	-6.439411765
-0.70029477	-4.748592437
-0.815127014	-3.312731092
-0.988938917	-1.79762605
-1.094960084	-0.50302521
-1.279266464	0.813109244
-1.37907274	2.377310924
-1.450633988	4.031092437
-1.482336558	5.68487395
-1.52967122	7.795168067
-1.519492372	10.0605042
-1.502637293	12.0157563
-1.462570285	14.07436975
-1.443552431	15.99516807
-1.478914123	18.21743697
-1.40281604	20.11239496
-1.379234136	22.0762605
-1.366304975	23.97983193
-1.280040223	26.07289916
-1.221788928	28.24348739
-1.183955243	30.38823529
-1.104835519	32.25735294
-0.983477573	34.36764706
-0.903601505	36.14201681
-0.808964026	38.02836134
-0.755653315	39.98361345
-0.640950113	42.12836134
-0.543983622	44.1697479
-0.410228086	45.98718487
-0.312896936	47.88214286
-0.233867553	49.77710084
-0.112463645	51.8012605
0.006567473	53.75651261
0.115115523	55.81512605
0.259298656	57.97710084
0.362267933	60.02710084
0.4824866	61.96512605
0.627781873	64.08403361
0.79257857	66.32352941
0.77971705	67.52941176
1.004885507	69.16596639
0.976536435	71.14705882
1.204528005	73.12815126
1.296725492	75.1092437
1.392335913	77.17647059
1.580641105	79.24369748
1.725805639	81.56932773
1.927556993	83.72268908
2.015400563	85.96218487
2.24853426	88.02941176
2.361031941	90.0105042
2.509239675	92.07773109
2.648576603	93.97268908
2.723128343	95.69537815
2.900327224	97.8487395
3.12665824	99.91596639
3.25503006	101.7247899
3.400758652	103.7058824
3.540168152	105.7731092
3.670112622	107.5819328
3.906195225	109.5630252
4.053658385	111.6302521
4.26514339	113.2668067
4.404908373	115.1617647
4.548872444	117.0567227
4.75899683	118.5210084
4.954424748	120.0714286
5.111260796	121.6218487
5.315946988	123.3445378
5.472103257	123.1722689
5.339268567	121.2773109
5.128674844	119.4684874
4.99073359	117.6596639
4.846011074	115.8508403
4.780015143	113.9558824
4.61748573	112.2331933
4.526505977	110.4243697
4.364601358	108.3571429
4.30696339	106.289916
4.071763099	104.4810924
3.951081165	102.3277311
3.774739372	100.605042
3.644723523	98.27941176
3.434976511	96.29831933
3.36210829	94.40336134
3.198735672	92.33613445
3.020618486	90.44117647
2.953828681	88.37394958
2.694197327	86.22058824
2.603961715	84.15336134
2.374054764	81.82773109
2.260119277	79.84663866
2.135087135	77.69327731
1.998431364	75.88445378
1.887156066	73.9894958
1.748518598	71.83613445
1.46674384	69.68277311
1.43233181	67.44327731
1.276918561	65.11764706
1.129497664	62.70588235
0.986819285	60.55252101
0.918426325	58.43361345
0.69079874	56.38361345
0.560821516	54.00630252
0.331837638	51.75819328
0.31473441	49.47563025
0.170532755	47.40840336
0.056394827	45.06554622
-0.082902841	42.88634454
-0.298023	40.86218487
-0.352814323	38.90693277
-0.401120464	36.90861345
-0.552489381	34.48823529
-0.735545049	32.27457983
-0.858486403	30.03508403
-0.976914421	27.91617647
-1.071694288	25.90063025
-1.17568529	23.70420168
-1.290793447	21.57668067
-1.431104415	19.59558824
-1.484655921	17.46806723
-1.639705643	15.2802521
-1.679947456	12.87710084
-1.730153153	10.66344538
-1.818176643	8.260294118
-1.877297209	5.771008403
-1.908186625	3.264495798
-2.007793593	0.861344538
-2.063434125	-1.929411765
-2.082026273	-4.056071429
-2.150962536	-6.636659664
-2.157280947	-8.072521008
-2.153358793	-10.0294958
-2.081552109	-11.6617437
-2.12623568	-14.59978992
-2.003152451	-17.63172269
-2.003034789	-21.11155462
-2.015671835	-24.19516807
-2.056386223	-26.65861345
-2.146133374	-30.06953782
-2.173377034	-33.86806723
-2.351545293	-38.08004202
-2.449437672	-42.36092437
-2.604763147	-46.87436975
-2.850452952	-51.38781513
-3.009795556	-55.49642857
-3.183188489	-59.72563025
-3.415802578	-64.15294118
-3.635834221	-68.79558824
-3.90133907	-73.06785714
-4.149837612	-77.43487395
-4.420220194	-81.48319328
-4.729561576	-85.61764706
-5.033580087	-89.49369748
-5.279591558	-92.85294118
-5.38742939	-95.00630252
-5.587865784	-96.98739496
-5.751067193	-99.22689076
-5.939370445	-101.4663866
-6.122703502	-103.3613445
-6.317637139	-105.2563025
-6.435397041	-107.4096639
-6.603387524	-109.2184874
-6.773108921	-111.0273109
-6.952723316	-112.9222689
-7.146458964	-114.5588235
-7.313105643	-116.7121849
-7.497738905	-118.3487395
-7.652437404	-120.2436975
-7.781055602	-119.3823529
-7.627838926	-117.4012605
-7.488074684	-115.4201681
-7.308156821	-113.5252101
-7.159474175	-111.6302521
-6.958579632	-109.6491597
-6.796722631	-107.6680672
-6.663497656	-105.4285714
-6.409686319	-103.3613445
-6.261566377	-101.2079832
-5.932675306	-96.81512605
-5.519934913	-92.07773109
-5.181094204	-87.7710084
-4.789753961	-83.03361345
-4.407665768	-78.21008403
-4.072872624	-73.38655462
-3.787126745	-69.28655462
-3.430123623	-64.6697479
-3.105841827	-59.7342437
-2.805595087	-55.09159664
-2.534832295	-50.39726891
-2.222290518	-45.53928571
-2.050713733	-40.87941176
-1.685465024	-36.12478992
-1.53135078	-32.06785714
-1.312601962	-27.58886555
-1.229589218	-23.46302521
-1.116194541	-19.65588235
-1.061703427	-16.47752101
-1.113171105	-12.96323529
-1.131293915	-9.771953782
-1.102107807	-8.286134454
-1.155717415	-7.083697479
-1.216579342	-6.24302521
-1.205874882	-6.952773109
-1.195838121	-4.428172269
-1.234563914	-1.887205882
-1.475959763	0.528865546
-1.6299016	3.41092437
-1.628392159	6.425630252
-1.612920395	9.156092437
-1.601790737	11.8262605
-1.592552082	14.54810924
-1.560997117	17.13214286
-1.559524464	19.61281513
-1.526172114	21.9987395
-1.465821321	24.22962185
-1.308886058	26.54663866
-1.284197373	28.59663866
-1.185740287	30.74138655
-1.086563806	32.83445378
-1.006212206	35.14285714
-0.864886781	37.33067227
-0.766017759	39.48403361
-0.59581516	41.77521008
-0.548471795	44.04054622
-0.393666973	46.05609244
-0.267890547	48.35588235
-0.135299986	50.65567227
0.01652832	52.90378151
0.144404089	55.32415966
0.307064533	57.76176471
0.464244482	60.06155462
0.604842503	62.54222689
0.79084634	64.94537815
0.935588916	67.52941176
1.173786851	69.76890756
1.302477299	72.09453782
1.48272101	74.16176471
1.552800025	76.83193277
1.784103848	79.07142857
1.938638939	81.48319328
2.095599935	83.46428571
2.24834825	85.96218487
2.450083924	88.37394958
2.642571837	90.61344538
2.832909326	92.93907563
2.967407021	95.52310924
3.20543227	97.76260504
3.414452148	100.2605042
3.637787173	102.5
3.83036893	104.8256303
4.015883299	107.1512605
4.252126965	109.3046218
4.428566712	111.5441176
4.609260638	114.0420168
4.808273179	116.2815126
4.985350812	118.5210084
5.174894319	120.5882353
5.440765968	122.9138655
5.663365851	125.1533613
5.943453206	127.3928571
6.129374484	129.2878151
6.352196001	131.355042
6.638310059	133.25
6.896747557	134.8865546
7.090239536	136.7815126
7.443012757	138.5903361
7.655484344	140.1407563
7.988825205	141.9495798
8.20758593	143.4138655
8.572901106	144.6197479
8.860448058	145.7394958
9.143460369	146.8592437
9.520681999	148.0651261
9.865913575	148.8403361
10.26710054	147.4621849
10.76998444	145.394958
11.28976109	143.9306723
11.83804158	143.7584034
12.1429019	144.1890756
12.42792345	144.2752101
12.84133456	143.9306723
13.15030206	143.6722689
13.47128067	143.5
13.8170175	144.0168067
14.16740401	143.8445378
14.56670822	144.3613445
14.88723752	144.5336134
15.1646014	145.0504202
15.47964663	145.1365546
15.85234019	145.8256303
16.11625806	146.1701681
16.46040597	146.342437
16.82326295	146.4285714
17.0005218	146.4285714
17.32315836	146.6869748
17.53088996	145.0504202
17.51078816	143.2415966
17.56765305	141.7773109
17.5706838	141.0882353
17.81315381	140.1407563
17.92859578	138.6764706
17.88600604	138.762605
17.89503249	136.7815126
17.70365439	134.8004202
17.42897724	132.9915966
17.23613188	130.9243697
16.97887736	128.9432773
16.70783935	126.7037815
16.30275983	123.2584034
15.86058489	119.7268908
15.37260304	116.2815126
14.93658158	112.9222689
14.49762135	109.5630252
14.04917642	106.2037815
13.61438275	102.7584034
13.1840085	99.1407563
12.74263797	95.86764706
12.32363869	92.42226891
11.85898162	88.97689076
11.44637798	85.61764706
11.10055667	82.43067227
10.6932692	79.24369748
10.2746665	75.79831933
9.912977829	72.35294118
9.481158279	68.99369748
9.014654332	65.63445378
8.691708765	62.18907563
8.365616392	59.18298319
7.983973036	56.17689076
7.566440213	53.00714286
7.279722994	49.65651261
6.860386413	46.28865546
6.503214124	43.19642857
6.14895518	39.89747899
5.841454939	36.62436975
5.49969111	33.65273109
5.193413588	30.71554622
4.837276912	27.39936975
4.521851494	24.35882353
4.18336901	20.69810924
3.850594601	17.28718487
3.553394357	13.30777311
3.223543548	9.405882353
2.976919259	5.159453782
2.685799472	0.999159664
2.464696502	-2.954411765
2.261704135	-6.724516807
2.180802034	-9.009663866
2.118369031	-11.62815126
2.095636742	-15.69369748
2.00913923	-20.39663866
1.847851667	-24.92731092
1.703142886	-29.38046218
1.396029279	-34.61743697
1.000672494	-40.9052521
0.600241258	-47.28781513
0.21299644	-53.95462185
-0.224978268	-60.20798319
-0.61950404	-66.88340336
-1.104418121	-73.1539916
-1.638147236	-79.15756303
-2.221942077	-85.70378151
-2.620844319	-90.69957983
-3.071110655	-95.69537815
-3.599024289	-101.1218487
-4.103279311	-106.1176471
-4.577128602	-110.855042
-5.06865576	-115.0756303
-5.313996072	-117.1428571
-5.55542181	-118.9516807
-5.787138479	-120.9327731
-5.990942334	-122.6554622
-6.239021644	-124.8088235
-6.513527012	-126.789916
-6.794046287	-128.8571429
-7.001691723	-130.6659664
-7.399981405	-133.5084034
-7.758196666	-136.4369748
-8.06649894	-139.0210084
-8.451772176	-141.1743697
-8.809416372	-143.4138655
-9.192925462	-145.5672269
-9.650683623	-147.6344538
-9.995019411	-149.2710084
-10.86556073	-131.7857143
-11.43475281	-129.9768908
-11.71083782	-130.6659664
-12.15480283	-131.5273109
-12.47573942	-132.4747899
-12.84939405	-133.4222689
-13.21450314	-134.1113445
-13.60833697	-134.7142857
-13.95269159	-134.8004202
-14.33502881	-135.4894958
-14.66068236	-136.1785714
-14.97771013	-135.8340336
-15.21864813	-135.5756303
-15.60370624	-134.4558824
-15.99400758	-133.0777311
-16.39605486	-132.7331933
-16.76254498	-132.3886555
-17.01030049	-132.8193277
-17.36528611	-133.3361345
-17.69691389	-133.5945378
-18.0878109	-134.1113445
-18.42836422	-134.2836134
-18.70449807	-134.197479
-19.22297433	-134.0252101
-19.1319584	-133.9390756
-19.50781023	-134.0252101
-19.86926103	-134.0252101
-19.90030198	-132.3886555
-20.01666881	-130.6659664
-20.00026365	-129.0294118
-20.01207754	-127.4789916
-20.08107223	-126.8760504
-20.07475944	-124.894958
-19.76296492	-122.4831933
-19.41123485	-119.8991597
-18.98940105	-117.1428571
-18.67100465	-115.2478992
-18.37438165	-113.4390756
-18.07102927	-111.6302521
-17.81729371	-109.7352941
-17.51807977	-107.9264706
-17.28714392	-105.9453782
-16.89120445	-103.8781513
-16.68050324	-102.0693277
-16.34485299	-100.0021008
-16.04582982	-98.10714286
-15.79085647	-96.29831933
-15.43871648	-94.4894958
-15.20605577	-92.33613445
-14.93527111	-90.61344538
-14.57326209	-88.71848739
-14.22458046	-86.6512605
-13.93188024	-84.92857143
-13.71914399	-82.77521008
-13.40320611	-81.05252101
-13.10289087	-78.81302521
-12.7663156	-77.00420168
-12.51753504	-74.85084034
-12.11367736	-72.72331933
-11.82358723	-70.6302521
-11.45714705	-68.82142857
-11.23233597	-66.64222689
-10.89633302	-64.50609244
-10.57406842	-62.55945378
-10.29036333	-60.36302521
-9.978958877	-58.51113445
-9.683555275	-56.42668067
-9.421964426	-54.42836134
-9.111583381	-52.35252101
-8.854705674	-50.34558824
-8.560205112	-48.69180672
-8.320754187	-46.92605042
-8.062155066	-44.9105042
-7.804824855	-43.07584034
-7.526927212	-41.19810924
-7.274692443	-39.1394958
-6.967751683	-36.96029412
-6.722491481	-35.10840336
-6.485647252	-33.09285714
-6.321219252	-31.24096639
-6.04889907	-29.23403361
-5.889301463	-27.49411765
-5.757919899	-25.71113445
-5.588707034	-23.92815126
-5.395199824	-21.68004202
-5.20875995	-19.31134454
-5.026183472	-17.20966387
-4.882584872	-15.05630252
-4.79507007	-12.90294118
-4.741925177	-10.93046218
-4.575526497	-8.912331933
-4.464668076	-7.862352941
-4.389688521	-6.236134454
-4.391596226	-4.522058824
-4.313516293	-2.962163866
-4.357626643	-1.396239496
-4.460106464	-0.046512605
-4.496718783	1.800210084
-4.460177127	3.350630252
-4.407063399	5.57289916
-4.198936546	7.579831933
-4.107249425	9.069957983
-4.023117235	11.07689076
-3.888224197	13.16995798
-3.709373917	15.44390756
-3.578223355	17.44222689
-3.45298649	19.37163866
-3.322323817	21.36134454
-3.004500862	23.59222689
-2.933895072	25.20294118
-2.67938353	26.85672269
-2.569397281	28.26932773
-2.323813518	30.18151261
-2.13685495	32.03340336
-1.936039311	33.78193277
-1.703778376	35.71995798
-1.457190168	37.76995798
-1.235216432	39.86302521
-0.934440982	41.68907563
-0.746191557	43.71323529
-0.473069353	45.8407563
-0.161617726	48.0802521
0.121636626	49.8460084
0.377185025	51.77542017
0.598565135	53.86848739
0.961641608	55.78067227
1.145816567	57.27941176
1.407721789	58.85567227
1.652539413	60.67310924
1.859438266	62.53361345
2.157678006	63.99789916
2.355096662	65.80672269
2.536788794	67.18487395
2.69946515	68.04621849
2.998677238	69.94117647
3.253236858	71.92226891
3.529490176	73.21428571
3.797757086	75.19537815
4.024218559	76.65966387
4.292844925	78.72689076
4.500571726	79.41596639
4.7343692	81.48319328
4.963504466	82.77521008
5.298890791	84.58403361
5.569686974	86.4789916
5.90022576	88.28781513
6.173839121	90.18277311
6.433410455	91.64705882
6.765434755	93.3697479
7.078900552	95.09243697
7.354465378	96.47058824
7.622196215	98.62394958
7.970811867	100.1743697
8.252112007	101.8109244
8.567868095	103.0168067
8.878782964	104.7394958
9.096637501	105.7731092
9.355181262	107.3235294
9.66690283	108.7016807
10.02717226	110.4243697
10.32030738	111.7163866
10.52256431	112.6638655
10.86566106	114.2142857
11.05084729	115.3340336
11.35428726	116.4537815
11.65641003	117.7457983
11.92151483	118.6932773
12.78688553	122.3970588
13.0321509	123.5168067
13.27991147	124.3781513
13.46070262	125.2394958
13.77795989	126.3592437
14.10823053	127.5651261
14.44261514	128.7710084
14.74228153	129.8046218
14.99813748	130.407563
15.35294635	131.6134454
15.59713508	132.302521
15.96838265	133.25
16.30718726	134.2836134
16.59183878	135.3172269
16.91947384	135.4894958
17.22018741	136.1785714
17.54533763	136.2647059
17.57755693	136.4369748
17.88322843	136.4369748
18.14066614	137.1260504
18.54500691	137.8151261
18.81952843	138.1596639
19.16419647	138.762605
19.48010017	138.9348739
19.67158049	137.039916
19.44999667	135.3172269
19.17417853	133.3361345
19.02245347	131.6995798
18.727803	129.7184874
18.51485375	127.6512605
18.23947696	125.7563025
17.82861382	123.947479
17.62907263	121.6218487
17.28348011	119.7268908
17.08820279	117.7457983
16.81783167	116.1092437
16.51185414	114.0420168
16.19066034	112.2331933
15.95289824	110.5105042
15.64944382	108.5294118
15.33444527	106.289916
14.98054393	104.1365546
14.81823631	102.6722689
14.48700443	100.605042
14.14576864	98.71008403
13.88000206	96.47058824
13.50668706	94.57563025
13.29162073	92.33613445
12.94234299	90.69957983
12.72291049	88.54621849
12.36010548	86.22058824
12.05026968	84.15336134
11.76378553	82.60294118
11.52288889	80.62184874
11.22952802	78.6407563
10.91232687	76.65966387
10.65552241	74.33403361
10.33960246	72.43907563
10.00265525	70.28571429
9.764418025	68.56302521
9.436476074	66.32352941
9.18559085	64.42857143
8.86442568	62.18907563
8.589450447	60.19936975
8.296445414	58.35609244
8.025703216	56.5644958
7.776524348	54.43697479
7.504628366	52.30084034
7.201770758	50.04411765
6.850950037	47.6237395
6.524345713	45.41869748
6.202112664	43.08445378
5.887010436	40.9052521
5.590904001	38.73466387
5.316905747	36.74495798
5.07964766	34.65189076
4.789781232	32.90336134
4.48367694	30.60357143
4.084466593	28.45021008
3.956075068	26.52941176
3.692368742	24.45357143
3.400591567	22.34327731
3.109034249	20.24159664
2.818801048	18.24327731
2.593923315	15.74537815
2.345612285	13.71260504
2.038605095	11.35252101
1.816945919	8.914915966
1.570328668	6.528991597
1.36646932	4.108613445
1.094734824	1.869117647
0.90280299	-0.55987395
0.651838865	-3.016428571
0.444406071	-5.247310924
0.247622033	-7.118151261
0.173650216	-9.019138655
