"Pujol 2002, No. 10-2-3S"	
7.95647427	24.59631631
7.316737914	18.2223516
7.310102449	18.20006543
7.35092247	18.20006543
7.292555416	18.2223516
7.317583554	18.26692603
6.688443886	12.45012699
6.602849008	12.4724142
6.688194793	12.4724142
6.621923814	12.53927375
6.591090522	12.4724142
6.59848668	13.38616373
6.6546087	13.38616373
6.629648903	13.36387756
6.577494493	13.38616373
6.60093035	13.40844987
5.658373065	6.544182761
5.754884622	6.566468929
5.70028782	6.566468929
5.774967937	6.588755609
5.730442173	6.588755609
5.745569806	7.413359437
5.631499081	7.413359437
5.658629823	7.435646117
5.738262428	7.391072735
5.651238775	7.435646117
5.009514781	2.710890108
5.015986739	2.688603405
4.990112641	2.733176788
5.016407324	2.755463223
4.971147692	2.777749903
4.98165113	4.030534562
5.00582277	3.985961179
4.939300143	3.985961179
4.916803496	4.030534562
4.995832528	4.008247859
5.095398672	6.571204751
5.084137096	6.526631902
5.139073687	6.571204751
5.032311937	6.548918604
5.078101371	6.571204751
4.742622063	3.721029593
4.740767914	3.721029593
4.795467227	3.787889144
4.700289598	3.765602708
4.754628045	3.743316028
4.746407644	3.787889144
4.745903709	3.743316028
4.754213209	3.765602708
4.745645035	3.721029593
4.809569107	3.743316028
4.794121484	3.787889144
4.697516358	3.743316028
4.750939866	3.787889144
4.769597601	3.787889144
4.765889302	3.787889144
4.609578724	3.453590388
4.692144882	3.475877068
4.685596281	3.431303952
4.657287136	3.49816377
4.673743267	3.409017272
3.824585149	-3.343817731
3.82738777	-3.321531051
3.82738777	-3.321531051
3.824585149	-3.343817731
3.83019039	-3.299244348
3.502297572	-5.906774622
3.542277701	-5.906774622
3.551600181	-5.929061324
3.455929794	-5.906774622
3.514274174	-5.973634685
1.845185855	-11.43384776
1.744627489	-11.45613393
1.815785649	-11.43384776
1.829564506	-11.43384776
1.79437192	-11.41156054
0.823145981	-15.6460115
0.89393561	-15.66829872
0.882252092	-15.69058489
0.91014201	-15.69058489
0.890240086	-15.66829872
0.011598349	-20.28162075
0.117363588	-20.2593346
0.074019266	-20.2593346
0.131473711	-20.2593346
0.041189215	-20.23704843
-0.406371769	-22.71085883
-0.461300575	-22.71085883
-0.381263194	-22.733145
-0.399906597	-22.733145
-0.357463837	-22.66628651
-0.425440188	-22.01997515
-0.432831994	-22.01997515
-0.387301793	-22.01997515
-0.50153886	-22.01997515
-0.446267709	-22.01997515
-0.407065358	-21.73024871
-0.432286703	-21.77482316
-0.466221248	-21.77482316
-0.423868664	-21.73024871
-0.471073859	-21.73024871
-1.095606097	-27.2573224
-1.10186848	-27.1904618
-1.071997631	-27.23503623
-1.138088337	-27.21275006
-1.102895751	-27.23503623
-1.075408454	-26.29899842
-1.113026827	-26.25442611
-1.193582434	-26.27671227
-1.091423962	-26.23213996
-1.15149539	-26.25442611
-2.067939383	-32.94040131
-1.984615087	-32.94040131
-2.004439249	-32.94040131
-1.974035004	-32.94040131
-1.919933195	-32.94040131
-2.890136494	-39.47036914
-2.922967642	-39.4480851
-2.939184261	-39.47036914
-2.905910812	-39.42579682
-2.920858971	-39.42579682
-3.117086767	-39.24750329
-3.059441125	-39.20293098
-3.079939596	-39.20293098
-3.123105885	-39.20293098
-3.098201974	-39.26979157
-3.087122747	-39.67095093
-3.081357193	-39.7378073
-3.043968274	-39.71552326
-3.101968394	-39.80466789
-3.156159302	-39.82695617
-3.762759849	-45.28716925
-3.779804224	-45.26488097
-3.739213497	-45.24259693
-3.71333397	-45.19802037
-3.788708036	-45.26488097
-3.731555152	-43.79396898
-3.808505532	-43.79396898
-3.753312183	-43.77168069
-3.7603842	-43.81625301
-3.860487811	-43.77168069
-3.824821469	-42.79218414
-3.846677498	-42.8367607
-3.813329002	-42.81447242
-3.81433304	-42.81447242
-3.816008991	-42.81447242
-3.784004641	-42.79218414
-3.777946881	-42.79218414
-3.864040905	-42.76990011
-3.846234879	-42.76990011
-3.794508399	-42.81447242
-4.444122266	-49.85703464
-4.408626138	-49.92389101
-4.451361942	-49.90160696
-4.452276882	-49.87931868
-4.454537883	-49.85703464
-4.466612207	-48.74270544
-4.495695138	-48.78727778
-4.448870689	-48.72041716
-4.430683358	-48.78727778
-4.502896173	-48.74270544
-5.160960694	-55.25038712
-5.209106615	-55.27267115
-5.187072069	-55.22809884
-5.127459228	-55.27267115
-5.241263934	-55.25038712
-5.750132686	-59.79684855
-5.741561957	-59.79684855
-5.750209969	-59.77456452
-5.702408307	-59.75227624
-5.736838125	-59.75227624
-5.818279531	-58.43736948
-5.776624727	-58.43736948
-5.779545507	-58.41508119
-5.758477315	-58.43736948
-5.753458403	-58.48194179
-6.361177315	-64.07587183
-6.340945822	-64.09816011
-6.322708353	-64.07587183
-6.381993859	-64.03129951
-6.396673763	-64.00901548
-7.123431856	-70.67270238
-7.088558142	-70.6504141
-7.149810847	-70.67270238
-7.10786288	-70.60584179
-7.095353282	-70.62813007
-7.169233745	-68.60004923
-7.185553833	-68.64462155
-7.125913209	-68.64462155
-7.144314825	-68.66690983
-7.189223171	-68.60004923
-7.149655004	-68.06517291
-7.123110589	-68.06517291
-7.227289113	-68.10974523
-7.188362202	-68.04288463
-7.153427172	-68.04288463
-7.22838193	-67.97602403
-7.223278071	-67.99831232
-7.239736757	-67.99831232
-7.217726481	-67.99831232
-7.176907738	-67.99831232
-7.679621009	-74.17169946
-7.687418271	-74.14941118
-7.64676559	-74.14941118
-7.677003612	-74.14941118
-7.754448666	-74.14941118
-8.129199464	-78.27242921
-8.177968758	-78.20556436
-8.213311918	-78.18328458
-8.191316971	-78.18328458
-8.190401712	-78.20556436
-8.194817053	-77.06895538
-8.204913638	-77.11352347
-8.195414877	-77.09123518
-8.179629381	-77.09123518
-8.172212146	-77.0466671
-8.657747553	-82.21714948
-8.631093921	-82.15029313
-8.615989919	-82.19486969
-8.670398943	-82.15029313
-8.668646347	-82.17258141
-9.203753257	-86.76361941
-9.27831713	-86.71904285
-9.230958088	-86.76361941
-9.240042971	-86.76361941
-9.267902471	-86.71904285
-9.288505689	-85.00297248
-9.238009986	-84.9806927
-9.256423098	-85.00297248
-9.297485187	-84.9806927
-9.302613956	-85.00297248
-9.625012987	-88.05623789
-9.583418221	-88.03394961
-9.600653568	-88.05623789
-9.616083308	-88.01166133
-9.645407988	-88.03394961
-9.616552753	-86.85276404
-9.690517525	-86.78589919
-9.62475559	-86.80818748
-9.601234148	-86.80818748
-9.640554499	-86.80818748
-9.70182892	-86.00586877
-9.641515744	-86.00586877
-9.653516936	-85.98358896
-9.673100148	-86.00586877
-9.628078113	-86.00586877
-9.68273112	-85.42642436
-9.653242933	-85.40413608
-9.641163181	-85.44870417
-9.669624337	-85.42642436
-9.658715323	-85.42642436
-10.0084201	-91.243216
-9.998321598	-91.19864791
-10.0651112	-91.22093619
-10.08173531	-91.22093619
-10.04965655	-91.22093619
-10.04842067	-89.86145289
-10.03145868	-89.86145289
-10.03496515	-89.81687632
-10.10561507	-89.83916461
-10.0957069	-89.83916461
-10.73468512	-96.19084103
-10.71820024	-96.14626447
-10.66183041	-96.12398469
-10.6598862	-96.1016964
-10.67989862	-96.14626447
-10.68924282	-93.873038
-10.7137651	-93.873038
-10.67284608	-93.85074972
-10.70774087	-93.91760607
-10.69353233	-93.89532628
-11.36024295	-100.8933119
-11.44488744	-100.8487354
-11.47671647	-100.8264471
-11.41565282	-100.8487354
-11.40451515	-100.9156002
-11.44517613	-98.26348994
-11.49835182	-98.28577822
-11.47641628	-98.26348994
-11.482452	-98.21892187
-11.48388652	-98.24121015
-12.46573861	-105.9746497
-12.45613638	-105.9300816
-12.4518673	-105.9523614
-12.40944095	-105.9300816
-12.43369626	-105.9077933
-12.47344262	-103.2779713
-12.4715278	-103.3002596
-12.49813353	-103.2779713
-12.52208865	-103.3002596
-12.47387949	-103.3002596
-12.9759943	-107.5124223
-13.00126898	-107.4901425
-12.95338812	-107.4901425
-12.97270372	-107.4901425
-13.05149898	-107.4901425
-13.01709727	-103.8574242
-13.05110938	-103.8351359
-13.0443928	-103.8351359
-12.99778167	-103.8574242
-13.01347967	-103.8351359
-13.08027119	-103.0116489
-13.10649753	-103.0562254
-13.10564678	-103.0116489
-13.05761902	-103.0562254
-13.05214407	-103.0339371
-13.10446774	-103.0116489
-13.09211143	-102.9893606
-13.07482562	-103.0339371
-13.11361266	-102.9893606
-13.07315095	-103.0339371
-12.81521154	-94.54274697
-12.82017552	-94.56503525
-12.76598813	-94.54274697
-12.76212654	-94.54274697
-12.80102344	-94.56503525
-12.51417131	-88.56994586
-12.53240878	-88.59223414
-12.57709997	-88.59223414
-12.52156364	-88.56994586
-12.49518401	-88.56994586
-12.46367688	-90.13000673
-12.52237606	-90.10771845
-12.55483485	-90.19686308
-12.52599367	-90.13000673
-12.54549065	-90.13000673
-12.54433588	-89.81799625
-12.49415953	-89.75113141
-12.4709964	-89.79570797
-12.5374047	-89.72884313
-12.54431161	-89.77341969
-12.50425101	-90.50887357
-12.46223725	-90.46430548
-12.46831002	-90.50887357
-12.52616867	-90.48659376
-12.55196453	-90.50887357
-12.50292889	-90.70945961
-12.52856635	-90.77631596
-12.51982126	-90.73173939
-12.4952185	-90.75402768
-12.49761873	-90.68717133
-12.14258144	-81.7056729
-12.12594456	-81.7056729
-12.0753109	-81.72796118
-12.10792425	-81.77253774
-12.09023095	-81.83939409
-11.92832918	-77.78324091
-11.88020945	-77.80552069
-11.87637341	-77.85009725
-11.89223491	-77.82780897
-11.83645843	-77.82780897
-11.55641102	-72.27845127
-11.53027155	-72.25616299
-11.53103671	-72.27845127
-11.55204231	-72.27845127
-11.51902147	-72.25616299
-11.51957203	-73.41506875
-11.53389681	-73.34820391
-11.51784498	-73.3259241
-11.49737078	-73.37049219
-11.51460549	-73.39278047
-11.23137991	-68.08857263
-11.19561648	-68.13314496
-11.16208723	-68.11086091
-11.20804688	-68.13314496
-11.19501866	-68.11086091
-11.18746155	-68.46744372
-11.18297659	-68.40058312
-11.17779545	-68.44515966
-11.19307317	-68.44515966
-11.14601752	-68.40058312
-11.21374665	-68.64573723
-11.22004552	-68.62344894
-11.18980686	-68.62344894
-11.17873306	-68.66802551
-11.16998413	-68.62344894
-10.75863385	-60.97915403
-10.76954286	-60.97915403
-10.75736667	-60.95686575
-10.71226543	-60.97915403
-10.71132335	-60.95686575
-10.65155371	-62.07119495
-10.68421688	-62.04890667
-10.75370946	-62.11576729
-10.71068401	-62.07119495
-10.70530998	-62.07119495
-10.14920513	-53.35713893
-10.11341488	-53.35713893
-10.15121257	-53.35713893
-10.20067805	-53.33485489
-10.12913906	-53.37942721
-10.19899443	-54.20402997
-10.15608011	-54.22631825
-10.12188087	-54.20402997
-10.15253915	-54.18174594
-10.15675522	-54.22631825
-9.675472283	-47.5626271
-9.64216147	-47.6294877
-9.642478266	-47.58491538
-9.651381758	-47.58491538
-9.73856828	-47.58491538
-9.406724777	-43.9299173
-9.360520506	-43.9299173
-9.349000256	-43.90762902
-9.397388884	-43.90762902
-9.335322474	-43.9299173
-9.312274947	-45.26711235
-9.37637115	-45.28939638
-9.346030296	-45.26711235
-9.364280539	-45.28939638
-9.35360082	-45.26711235
-9.276698023	-45.71284402
-9.316779706	-45.73512805
-9.350956597	-45.71284402
-9.351043461	-45.73512805
-9.349444792	-45.71284402
-9.333076162	-46.22404063
-9.298797717	-46.22404063
-9.334829397	-46.20175235
-9.33684833	-46.20175235
-9.264700663	-46.22404063
-8.850496025	-38.53516915
-8.80185511	-38.51288087
-8.824131085	-38.53516915
-8.851753627	-38.51288087
-8.796977989	-38.51288087
-8.518285908	-34.79102433
-8.485926759	-34.76873605
-8.469923466	-34.83559665
-8.46579618	-34.81331048
-8.483957005	-34.85788279
-8.462485793	-35.81620677
-8.488433022	-35.79391849
-8.465686324	-35.81620677
-8.491366576	-35.77163445
-8.526339928	-35.86077908
-8.326819309	-33.47611546
-8.314385716	-33.47611546
-8.34446087	-33.47611546
-8.286842373	-33.47611546
-8.25685536	-33.4984016
-8.01589071	-30.19998634
-8.036286988	-30.17770017
-8.041772791	-30.24456076
-8.034370246	-30.19998634
-8.02255811	-30.26684693
-7.768860954	-27.65931746
-7.830685936	-27.65931746
-7.802797056	-27.65931746
-7.740973352	-27.65931746
-7.756287486	-27.70388977
-7.264084679	-22.37739578
-7.24080722	-22.35510961
-7.19141647	-22.35510961
-7.249035605	-22.35510961
-7.304064808	-22.37739578
-7.245687535	-23.26885914
-7.216199986	-23.24657297
-7.198230133	-23.24657297
-7.225180122	-23.22428682
-7.243240032	-23.24657297
-7.23561522	-23.62544406
-7.201440244	-23.64773234
-7.20947638	-23.60315789
-7.214874043	-23.64773234
-7.198060238	-23.60315789
-6.771284048	-18.74468387
-6.83907769	-18.76697002
-6.860843982	-18.78925619
-6.835725787	-18.76697002
-6.795159969	-18.78925619
-6.39353838	-15.66913443
-6.449165407	-15.71370781
-6.476547158	-15.71370781
-6.479315288	-15.6914206
-6.439500583	-15.6914206
-6.445882483	-16.40459149
-6.468972164	-16.38230532
-6.449479009	-16.38230532
-6.453186668	-16.38230532
-6.435063527	-16.42687764
-5.927655165	-11.6352621
-5.871137789	-11.65754931
-5.835109941	-11.67983548
-5.901111389	-11.6352621
-5.888778711	-11.65754931
-5.246885142	-7.668250876
-5.193885412	-7.690537045
-5.204313164	-7.690537045
-5.242833223	-7.623677516
-5.179345383	-7.668250876
-4.386536663	-3.612092401
-4.390892923	-3.634379081
-4.382180403	-3.589805698
-4.382180403	-3.589805698
-4.390892923	-3.634379081
-4.464946474	-4.013250952
-4.478014617	-4.08011077
-4.473658356	-4.057824068
-4.473658356	-4.057824068
-4.478014617	-4.08011077
-4.49979496	-4.191543681
-4.495439019	-4.169257001
-4.495439019	-4.169257001
-4.495439019	-4.169257001
-4.495439019	-4.169257001
-3.693918098	-0.068525521
-3.685205896	-0.023952361
-3.698274039	-0.090812112
-3.680849955	-0.00166577
-3.702630299	-0.113098681
-3.850737401	-0.870842513
-3.846381141	-0.848555944
-3.846381141	-0.848555944
-3.850737401	-0.870842513
-3.850737401	-0.870842513
-2.909821579	3.943059461
-2.858492052	3.920773048
-2.93795572	3.920773048
-2.97449836	3.898486345
-2.912424605	3.876199932
-2.869417033	3.096169487
-2.946527088	3.051596104
-2.972647085	3.073882807
-2.941984646	3.096169487
-2.88024525	3.118455922
-2.884613965	3.118455922
-2.989351672	3.185315718
-2.95776631	3.185315718
-2.883335605	3.229888833
-2.903851002	3.140742602
-2.901604371	1.848120672
-2.905633616	1.892693921
-2.968969125	1.892693921
-2.985344142	1.870407241
-2.93771461	1.892693921
-2.94021736	2.160132881
-2.955080891	2.137846335
-2.966502143	2.18241945
-2.947020484	2.18241945
-2.917369747	2.160132881
-2.606946041	3.187265796
-2.629205251	3.209552476
-2.672050433	3.16497936
-2.634420085	3.16497936
-2.602505792	3.16497936
-2.657276161	3.120405978
-2.649703083	3.209552476
-2.629887064	3.16497936
-2.659443912	3.209552476
-2.583941627	3.14269268
-2.622910214	3.187265796
-2.619807404	3.209552476
-2.616615017	3.16497936
-2.600240479	3.187265796
-2.624836217	3.209552476
-2.649856211	2.516718206
-2.663377831	2.539004886
-2.652031946	2.561291322
-2.707726037	2.539004886
-2.684714278	2.539004886
-2.65671586	1.692114645
-2.733924275	1.669828098
-2.648829979	1.692114645
-2.757525556	1.647541396
-2.653528423	1.692114645
-2.630421497	2.806443846
-2.663259512	2.82873026
-2.640928608	2.784157166
-2.702659541	2.806443846
-2.66133319	2.806443846
-2.389754801	4.522510764
-2.357496886	4.522510764
-2.416885862	4.500224061
-2.328684125	4.500224061
-2.370603351	4.522510764
-1.920340527	6.283150797
-1.909414428	6.372297005
-1.912026396	6.260864094
-1.923862644	6.327724157
-1.915971972	6.283150797
-1.609982607	8.779248404
-1.58133511	8.756961724
-1.591588656	8.801535084
-1.566721631	8.801535084
-1.628380071	8.801535084
-0.992854671	11.83251061
-0.889704615	11.83251061
-0.955397331	11.78793723
-0.852827296	11.8102234
-0.985801575	11.78793723
-0.91911552	10.82961434
-0.958015765	10.76275479
-0.872163171	10.76275479
-0.964899126	10.76275479
-0.939528884	10.80732713
-0.852295258	11.60964479
-0.901100558	11.54278524
-0.800888528	11.52049802
-0.904555212	11.47592464
-0.823329847	11.45363847
-0.25961977	15.24235777
-0.219982883	15.24235777
-0.285747791	15.2200716
-0.25669893	15.17549822
-0.24089114	15.2200716
0.791732669	21.54946081
0.801651376	21.54946081
0.781648059	21.54946081
0.717319209	21.59403313
0.792405939	21.54946081
0.751780403	20.21226577
0.82923855	20.21226577
0.77311669	20.21226577
0.798406855	20.23455194
0.760353367	20.21226577
0.803995249	19.90025318
0.743179415	19.85568084
0.847264689	19.96711378
0.808872131	19.90025318
0.838941297	19.94482761
1.860438515	28.83717291
1.938141444	28.85946119
1.82683821	28.7926006
1.928900398	28.81488677
1.870589709	28.72574
2.842736256	34.16366691
2.814418807	34.18595307
2.773012778	34.16366691
2.780137488	34.09680842
2.827195382	34.18595307
3.593797561	39.24500891
3.628577067	39.28958122
3.519374521	39.24500891
3.619167724	39.28958122
3.587916402	39.24500891
4.363486582	43.70232571
4.317026192	43.68003743
4.288467953	43.63546509
4.323494317	43.70232571
4.348357351	43.61318106
4.349505736	42.56570823
4.340513783	42.49885186
4.352863387	42.52113589
4.343536755	42.49885186
4.382428857	42.52113589
5.220938232	49.54140986
5.177937047	49.54140986
5.181622672	49.49683754
5.239845379	49.51912582
5.232024805	49.54140986
6.275764466	56.82912196
6.311032898	56.82912196
6.279451049	56.78454964
6.322196114	56.76226561
6.249971803	56.76226561
6.358173504	55.33592168
6.323900169	55.29134937
6.299964209	55.31363765
6.341704598	55.29134937
6.343565135	55.380494
7.63846567	65.34260044
7.494402822	65.32031216
7.572009467	65.23116753
7.572834669	65.09744631
7.615421337	65.03058572
7.780088679	66.67979549
7.883500123	66.70207952
7.849056255	66.70207952
7.890892449	66.6575072
7.820578492	66.67979549
7.942235708	65.20887925
7.791371972	65.20887925
7.910391991	65.18659097
7.831350185	65.20887925
7.950547763	65.18659097
7.869293496	63.73434445
7.861893506	63.68976788
7.90968942	63.71205616
7.919856901	63.68976788
7.888611647	63.73434445
7.891036157	63.66748385
7.902542994	63.60062323
7.922612258	63.62291151
7.866766795	63.60062323
7.889100892	63.64519557
8.587206857	72.31467928
8.665904404	72.292391
8.630128205	72.292391
8.66942684	72.24781443
8.584008881	72.27010271
9.420523913	78.46577814
9.464948762	78.3989133
9.415824351	78.46577814
9.467133758	78.3989133
9.388090675	78.42120158
9.515360156	75.18964691
9.492428874	75.21193519
9.559958733	75.16735863
9.484614367	75.18964691
9.567358723	75.21193519
10.32547959	82.9899513
10.38032293	83.01223958
10.25340857	82.9899513
10.40208795	82.9899513
10.29035551	82.94537473
11.07200229	88.58388556
10.96633814	88.58388556
11.12022421	88.58388556
11.03673066	88.62845365
11.07754238	88.539309
11.04978826	87.35812345
11.01888025	87.31354689
11.0802773	87.33583517
11.09221462	87.33583517
11.07809294	87.33583517
11.13819471	86.0209284
11.10172615	85.97635184
11.08921911	85.99864012
11.08661321	85.97635184
11.13466524	86.0209284
11.575185	91.81544025
11.48050524	91.74857541
11.5259501	91.77086369
11.43447917	91.74857541
11.56668772	91.74857541
11.80022748	94.40068569
11.8559848	94.35610913
11.81121952	94.37839741
11.87648327	94.35610913
11.80677288	94.35610913
12.23873405	97.81052965
12.33196907	97.76595308
12.21100804	97.72138499
12.31424895	97.74367328
12.25166902	97.76595308
12.38509367	94.04409863
12.35166661	94.04409863
12.39248471	94.04409863
12.30236144	94.02181035
12.36635673	94.02181035
12.59293336	95.15842784
12.50986646	95.18071612
12.56227955	95.18071612
12.54438187	95.15842784
12.55873859	95.13613955
12.89441302	98.52370372
12.82300625	98.47912716
12.96707676	98.54598351
12.77437427	98.45683888
12.91607393	98.43455059
13.19996504	100.507208
13.18853484	100.507208
13.13990159	100.4849197
13.17475551	100.507208
13.2050095	100.507208
13.43798847	102.3569911
13.44151921	102.3569911
13.43958394	102.3347028
13.38204337	102.3569911
13.48864768	102.3347028
13.41893346	101.5101043
13.47536653	101.5546724
13.41875718	101.5101043
13.50594881	101.5546724
13.39330878	101.5323925
13.43505555	100.7300738
13.49419416	100.7746419
13.37978237	100.7300738
13.53325711	100.7523621
13.43740214	100.7300738
13.50112279	97.36535792
13.58477857	97.32078136
13.46222717	97.34306964
13.50514916	97.32078136
13.49565551	97.34306964
13.59099313	97.2762048
13.44701331	97.2762048
13.51799854	97.29849308
13.54024706	97.23163673
13.51799854	97.29849308
13.51675946	97.45450257
13.51717207	97.52135892
13.47920384	97.47679083
13.60940433	97.47679083
13.43653351	97.47679083
13.30030624	91.19197077
13.24166966	91.19197077
13.34507791	91.21425906
13.28056527	91.25882712
13.32691964	91.16968249
13.19946174	89.47590041
13.22860439	89.4536206
13.27010846	89.4536206
13.12882141	89.4536206
13.2648149	89.47590041
13.21417869	89.58733332
13.16444304	89.58733332
13.25542217	89.56505353
13.1586513	89.56505353
13.2649963	89.6096216
12.8085716	82.65621251
12.90011918	82.61163594
12.77858076	82.54477957
12.87861411	82.52249129
12.79494683	82.52249129
12.48171636	76.37139242
12.52507138	76.37139242
12.51221305	76.39368071
12.45131419	76.32681586
12.51204954	76.39368071
12.42976569	77.61944282
12.51048984	77.6417311
12.4558132	77.61944282
12.47378369	77.61944282
12.50016076	77.61944282
12.0399869	69.9528554
12.06838482	69.9528554
11.99455226	69.97514368
12.1027431	69.97514368
12.03327798	69.99743196
11.79151559	65.82983735
11.75641386	65.82983735
11.72214244	65.87441391
11.76472209	65.85212563
11.79908292	65.82983735
11.83608671	66.27556904
11.72923202	66.23099672
11.80685081	66.27556904
11.68883419	66.29785732
11.76906525	66.3201456
11.71749653	67.23389299
11.76175979	67.25618127
11.75402895	67.21160896
11.74218616	67.23389299
11.65608671	67.21160896
11.37516811	60.59249012
11.37777146	60.65935072
11.32687337	60.6147784
11.38844415	60.681639
11.31476999	60.6147784
11.18757651	57.40551202
11.09433255	57.40551202
11.11172183	57.42779605
11.15456206	57.42779605
11.16187008	57.40551202
11.10811061	58.27468709
11.17295409	58.18554244
11.12188228	58.23011478
11.06603171	58.25239881
11.14624234	58.23011478
10.66600687	51.27670141
10.6286269	51.25441313
10.67297255	51.29898546
10.68457966	51.29898546
10.6751569	51.29898546
10.57532282	52.45788698
10.68174383	52.43560292
10.64126615	52.48017526
10.65511766	52.45788698
10.58607472	52.50246354
10.17092736	45.3930407
10.06912225	45.3930407
10.21015254	45.37075667
10.13153547	45.41532898
10.16378093	45.41532898
10.16642324	46.5742305
10.13963292	46.59651878
10.13760568	46.55194222
10.16239942	46.5742305
10.08418984	46.55194222
10.11285921	47.66627142
10.14847446	47.6216991
10.02936886	47.66627142
10.17795882	47.59941507
10.09253	47.6216991
9.526981322	38.30590614
9.428029927	38.35048271
9.429627318	38.32819442
9.516234538	38.35048271
9.406096934	38.28362211
8.967099199	33.00170043
8.992131809	33.00170043
8.982648376	33.0239866
9.008674165	32.97941429
8.930650448	33.00170043
8.530069303	28.18779872
8.561144662	28.18779872
8.469082936	28.18779872
8.541836092	28.23237104
8.533007327	28.21008489
8.407091253	29.79243193
8.488908854	29.74785959
8.472766963	29.74785959
8.45941428	29.72557345
8.516197994	29.72557345
8.022146786	24.46594005
8.092039839	24.4213656
8.062047078	24.44365177
7.984941174	24.48822622
8.093974464	24.44365177
8.036754517	25.15682373
8.048769122	25.22368221
7.968971094	25.13453756
8.048255607	25.13453756
8.062883137	25.17910988
7.287098354	17.6239575
7.333716503	17.60167134
7.295577749	17.60167134
7.282150337	17.64624472
7.37496637	17.66853089
7.30286916	19.09487161
7.22568278	19.11715989
7.286167128	19.07258546
7.265325036	19.07258546
7.293222219	19.11715989
6.49430113	12.0523115
6.588633439	12.03002535
6.527985584	12.07459871
6.593582733	12.00773812
6.494051398	12.07459871
6.532885698	13.21121408
6.542297596	13.21121408
6.552040341	13.21121408
6.560611709	13.21121408
6.456622241	13.21121408
5.457605064	5.410909696
5.470949444	5.388622993
5.410810633	5.433196376
5.552356999	5.455483078
5.412994991	5.433196376
5.335022689	6.81496427
5.436909873	6.792678102
5.371899051	6.792678102
5.451193783	6.837250951
5.415409919	6.792678102
4.947313286	2.714233191
4.793003119	2.691946489
4.900263694	2.669659808
4.907409481	2.647373395
4.868594662	2.691946489
4.829189045	3.315970907
4.86260684	3.271397791
4.874532346	3.271397791
4.913436264	3.293684205
4.879065527	3.271397791
4.703311931	3.475041358
4.688943394	3.452754678
4.588660308	3.497327794
4.604281338	3.497327794
4.693985619	3.452754678
4.634544589	3.764766999
4.632868637	3.764766999
4.586762727	3.742480318
4.613965642	3.742480318
4.650758653	3.742480318
4.592791426	3.653334087
4.69712228	3.653334087
4.657811509	3.697907203
4.566506324	3.675620523
4.631353	3.675620523
4.59321201	3.049367656
4.510630842	3.027080954
4.491487695	3.07165407
4.600437316	3.049367656
4.551118739	3.027080954
4.522987791	3.093940772
4.537013027	3.116227452
4.538114467	3.093940772
4.5449128	3.116227452
4.577500604	3.116227452
4.507765949	2.848788247
4.496090175	2.826501812
4.519347515	2.848788247
4.563865295	2.804215132
4.53742435	2.871074927
3.86851277	-1.229656553
3.86851277	-1.229656553
3.86851277	-1.229656553
3.872148256	-1.207369984
3.864877284	-1.251943099
3.963032857	-0.650205383
3.963032857	-0.650205383
3.966668343	-0.62791877
3.95939769	-0.672491952
3.963032857	-0.650205383
3.508609215	-3.436028386
3.504974049	-3.458314822
3.512244702	-3.413741706
3.501338562	-3.480601502
3.504974049	-3.458314822
2.945124181	-6.890448634
2.862383976	-6.912735336
2.866091636	-6.868162488
2.900674741	-6.912735336
2.907925595	-6.868162488
2.872766061	-6.088132042
2.914930229	-6.088132042
2.871839306	-6.110418211
2.859227835	-6.110418211
2.886012082	-6.132704891
2.841977159	-5.664686522
2.802404521	-5.686973202
2.861879083	-5.686973202
2.891533014	-5.664686522
2.868495387	-5.709259904
2.774133379	-5.620113673
2.819726413	-5.642400353
2.887101067	-5.642400353
2.848961994	-5.642400353
2.837202231	-5.642400353
2.204736208	-8.71794873
2.172300096	-8.762522112
2.107707943	-8.740235432
2.182371294	-8.762522112
2.20272909	-8.71794873
1.4288066	-11.43691167
1.448288418	-11.43691167
1.499761652	-11.45919888
1.490630783	-11.43691167
1.447944956	-11.43691167
0.595423399	-15.40392447
0.564192516	-15.35935109
0.627934279	-15.38163723
0.615932568	-15.35935109
0.596857363	-15.38163723
0.631015293	-14.73532694
0.650014732	-14.69075355
0.578259626	-14.73532694
0.547042475	-14.69075355
0.583491506	-14.69075355
-0.580811876	-21.93389336
-0.525782433	-21.91160719
-0.534011338	-21.91160719
-0.541670121	-21.93389336
-0.518633333	-21.88931891
-0.56761268	-20.84185031
-0.536357247	-20.84185031
-0.558621845	-20.81956416
-0.592809196	-20.84185031
-0.566595828	-20.84185031
-0.583971889	-20.61898448
-0.559193523	-20.64127063
-0.576427353	-20.6635568
-0.554812592	-20.59669832
-0.54054952	-20.64127063
-1.135788614	-24.4299899
-1.094779857	-24.38541759
-1.052768818	-24.38541759
-1.09972013	-24.36313144
-1.037973389	-24.34084316
-1.669592094	-28.59758238
-1.617077298	-28.5752941
-1.617255975	-28.5752941
-1.649170907	-28.5752941
-1.706206269	-28.59758238
-2.658498475	-35.55099574
-2.661839201	-35.50642341
-2.601043166	-35.55099574
-2.661088887	-35.52870958
-2.729708849	-35.50642341
-3.048883078	-38.20309753
-3.058648817	-38.2476741
-3.078042015	-38.22538581
-3.033020938	-38.22538581
-3.059132313	-38.20309753
-3.073937084	-37.02191198
-3.154341558	-37.04419602
-3.113688238	-37.04419602
-3.055458505	-37.02191198
-3.113179832	-37.04419602
-3.137553302	-36.88819077
-3.075246101	-36.93276308
