Takemura and Kawashima #6																			
810																			
0.000	0.12																		
0.899	28.01																		
1.398	37.59																		
1.747	38.90																		
2.496	58.65																		
2.845	60.46																		
3.395	76.14																		
4.044	88.47																		
4.593	97.45																		
5.192	105.82																		
5.891	109.66																		
6.390	109.66																		
6.989	127.50																		
7.338	128.81																		
7.688	134.08																		
8.187	136.83																		
8.736	141.25																		
9.435	143.89																		
9.934	145.81																		
10.333	147.12																		
10.833	148.44																		
11.382	150.12																		
11.931	145.81																		
12.430	148.80																		
12.979	152.15																		
13.329	152.15																		
13.478	152.15																		
13.778	152.15																		
14.377	151.91																		
14.776	155.74																		
15.276	157.18																		
15.825	156.82																		
16.324	157.42																		
17.073	157.78																		
17.472	158.14																		
17.772	154.19																		
18.371	154.19																		
18.970	159.21																		
19.219	158.61																		
19.718	159.21																		
20.118	159.69																		
20.817	160.17																		
21.366	160.41																		
21.915	160.77																		
22.564	160.53																		
23.013	160.65																		
23.562	160.89																		
24.061	156.34																		
24.910	161.85																		
25.160	161.85																		
25.609	160.29																		
25.908	159.81																		
26.657	161.25																		
27.206	161.37																		
27.706	161.61																		
28.255	161.85																		
28.654	161.49																		
29.153	161.61																		
29.702	161.85																		
30.052	151.43																		
30.900	162.21																		
31.300	162.21																		
31.649	161.37																		
31.999	161.85																		
32.698	162.33																		
33.047	162.33																		
33.396	162.56																		
34.095	162.21																		
34.495	161.97																		
34.994	161.97																		
35.543	162.56																		
36.242	153.94																		
36.941	153.94																		
37.340	161.13																		
37.690	161.37																		
38.039	161.13																		
38.588	161.37																		
39.137	161.73																		
39.786	161.61																		
40.385	161.61																		
41.034	161.97																		
41.583	161.97																		
41.633	155.74																		
42.132	158.01																		
42.781	158.01																		
43.131	160.41																		
43.530	159.69																		
44.079	159.69																		
44.579	159.81																		
45.427	159.46																		
45.876	159.81																		
46.326	159.81																		
46.675	159.94																		
47.075	159.94																		
47.624	159.69																		
48.173	154.91																		
48.672	154.91																		
49.271	160.05																		
49.571	160.05																		
49.920	159.81																		
50.469	159.34																		
50.819	159.57																		
51.368	159.57																		
51.867	159.69																		
52.216	159.46																		
52.765	159.81																		
53.265	160.41																		
54.513	157.66																		
54.662	159.34																		
55.261	158.50																		
56.110	160.05																		
57.208	160.89																		
58.406	160.65																		
58.956	159.57																		
60.503	160.65																		
61.452	160.53																		
62.350	159.57																		
63.948	160.41																		
64.646	160.53																		
65.894	161.97																		
66.893	158.61																		
67.741	161.73																		
68.790	162.33																		
69.738	162.68																		
70.537	162.56																		
71.336	160.41																		
72.484	163.76																		
73.582	163.76																		
74.830	164.36																		
75.180	162.56																		
76.627	165.44																		
77.126	165.92																		
78.374	166.40																		
79.073	165.80																		
80.521	167.48																		
80.920	166.40																		
82.618	168.08																		
83.217	166.28																		
84.415	165.32																		
85.663	168.19																		
86.711	169.63																		
87.460	169.63																		
88.358	169.75																		
89.057	169.39																		
90.305	167.96																		
91.054	168.43																		
92.052	169.87																		
93.001	169.75																		
93.999	169.51																		
95.098	169.51																		
95.996	167.71																		
96.895	170.11																		
97.394	170.22																		
98.842	170.59																		
99.391	170.59																		
99.441	170.59																		
100.439	167.48																		
101.288	159.09																		
102.386	168.08																		
103.284	167.96																		
104.183	165.56																		
105.381	166.52																		
105.731	159.81																		
103.834	118.75																		
103.284	118.75																		
102.186	94.58																		
101.338	83.92																		
100.439	71.71																		
98.442	49.08																		
97.893	46.92																		
97.044	31.96																		
96.146	21.43																		
95.247	11.13																		
94.199	2.28																		
93.500	2.28																		
92.252	-12.45																		
91.553	-12.45																		
90.255	-22.27																		
89.407	-27.54																		
87.809	-32.32																		
86.711	-35.20																		
85.713	-36.39																		
84.964	-36.39																		
84.165	-37.71																		
83.167	-40.70																		
82.118	-42.14																		
81.220	-42.02																		
80.122	-45.01																		
79.123	-47.17																		
78.075	-48.60																		
77.126	-50.40																		
76.028	-50.51																		
74.980	-53.15																		
74.281	-54.58																		
73.183	-55.78																		
72.334	-55.91																		
71.436	-57.94																		
70.188	-59.86																		
69.289	-59.98																		
68.590	-59.73																		
67.242	-61.17																		
66.094	-62.13																		
65.146	-62.61																		
64.147	-64.05																		
63.099	-64.76																		
62.150	-65.36																		
61.102	-66.44																		
60.054	-66.32																		
58.956	-66.92																		
57.907	-67.64																		
57.208	-67.87																		
56.110	-68.23																		
55.212	-68.47																		
54.213	-68.95																		
53.265	-69.43																		
52.566	-70.15																		
51.517	-70.39																		
50.469	-70.63																		
49.720	-70.63																		
48.672	-71.47																		
47.624	-71.71																		
46.525	-72.42																		
45.727	-72.30																		
44.778	-72.19																		
43.830	-71.47																		
42.831	-71.82																		
41.933	-71.82																		
40.835	-71.71																		
39.786	-71.82																		
38.938	-70.27																		
37.839	-69.79																		
36.591	-66.80																		
35.543	-67.16																		
34.644	-68.83																		
33.796	-69.31																		
32.847	-68.83																		
31.999	-69.20																		
31.100	-69.31																		
29.852	-69.31																		
29.004	-69.31																		
28.105	-68.72																		
27.007	-68.47																		
25.958	-69.07																		
24.910	-63.45																		
23.812	-65.96																		
22.913	-67.04																		
21.715	-67.75																		
20.867	-67.87																		
19.918	-68.47																		
18.970	-68.83																		
17.821	-69.20																		
17.073	-70.15																		
16.074	-70.51																		
14.976	-71.47																		
14.077	-71.59																		
13.129	-72.67																		
12.131	-73.62																		
10.982	-74.34																		
9.934	-74.70																		
8.886	-75.41																		
7.837	-76.37																		
6.789	-77.57																		
5.541	-78.05																		
4.643	-78.05																		
3.744	-79.61																		
2.845	-80.44																		
1.597	-80.92																		
0.349	-82.36																		
1.847	-44.89																		
2.945	-33.28																		
3.744	-26.46																		
4.792	-18.67																		
6.040	-10.90																		
6.939	-7.78																		
7.837	-4.31																		
8.836	-0.72																		
9.635	2.39																		
10.683	5.51																		
11.781	8.37																		
12.580	10.53																		
13.528	11.73																		
14.427	13.29																		
15.525	14.60																		
16.524	16.04																		
17.422	17.48																		
18.520	19.03																		
19.768	20.95																		
20.667	22.51																		
21.715	23.70																		
22.614	25.13																		
23.462	26.10																		
24.561	28.14																		
25.659	29.33																		
26.707	30.53																		
27.556	31.48																		
28.554	32.32																		
29.503	34.12																		
30.551	34.95																		
31.649	36.76																		
32.598	37.71																		
33.446	38.67																		
34.495	39.75																		
35.393	41.18																		
36.442	41.89																		
