"Pujol 2002, No. 10-2-2.25N"	
1.835971951	53.02712899
1.874683923	52.18023795
1.86930171	52.11337735
1.871082427	52.24709855
1.872184024	52.20252623
1.860963764	52.22481027
2.02161698	56.08039015
2.002940593	56.12496247
1.981536231	56.12496247
2.010396241	56.10267841
1.979136564	56.08039015
2.005269875	55.45636494
2.027533233	55.45636494
2.024230358	55.45636494
2.038773922	55.47865322
2.043191002	55.45636494
1.983250872	55.27807568
1.968991725	55.30035971
2.016833127	55.32264799
2.018871288	55.30035971
2.030893884	55.30035971
2.18005966	58.33133682
2.155219473	58.33133682
2.180002841	58.35362087
2.152840714	58.33133682
2.165402777	58.35362087
2.222506399	60.33712937
2.208743625	60.29255706
2.218124752	60.29255706
2.19440675	60.29255706
2.218225463	60.22569646
2.301024279	58.01932209
2.29872213	58.04161038
2.298985639	58.04161038
2.259225059	58.06389866
2.269124425	58.04161038
2.337915632	57.37301286
2.344953432	57.30615227
2.373372452	57.32844055
2.342332392	57.35072458
2.334152934	57.23929167
2.439399452	62.38749425
2.474820042	62.40978253
2.45147823	62.36520596
2.513778125	62.36520596
2.470837089	62.36520596
2.565984575	61.40688626
2.55616182	61.45145858
2.545041154	61.40688626
2.555083685	61.40688626
2.525364201	61.42917029
2.55433769	60.8051451
2.535477438	60.73828875
2.572980399	60.69371219
2.56163852	60.73828875
2.588440098	60.69371219
2.576828964	60.02511465
2.615488905	60.04740293
2.60590891	60.04740293
2.630032628	60.06969121
2.62082994	60.02511465
2.742306573	63.18981297
2.657126923	63.14523641
2.697626316	63.14523641
2.647965732	63.18981297
2.687343897	63.05609178
2.763896077	65.24017785
2.723696582	65.17331725
2.751795752	65.21788956
2.723595712	65.24017785
2.720755693	65.24017785
2.90005513	66.88938337
2.894155156	66.84481105
2.928915618	66.86709933
2.934632045	66.80023874
2.948735098	66.86709933
2.910341698	65.86420304
2.928443186	65.86420304
2.902723094	65.8196265
2.885324827	65.90877538
2.876043454	65.84191478
2.910098779	65.35161078
2.95353922	65.28475018
2.908118714	65.35161078
2.926858623	65.30703846
2.907138098	65.37389481
2.965596451	64.79444618
2.923655343	64.81673021
2.92463532	64.79444618
2.90063354	64.74987386
2.929194608	64.79444618
2.92694864	64.37099852
2.952769284	64.34871449
2.908108499	64.34871449
2.917510534	64.3932868
2.908108499	64.34871449
2.94904154	63.2563936
2.983482471	63.30096591
2.977922138	63.27867763
3.013342728	63.30096591
2.962341139	63.30096591
3.142851981	67.51312859
3.114632787	67.49084456
3.117656352	67.60227747
3.102673874	67.49084456
3.127315352	67.49084456
3.205266313	69.69721466
3.197043443	69.63035406
3.213447048	69.67492638
3.189522517	69.65264234
3.181583425	69.63035406
3.285725633	71.61385834
3.236726773	71.6584349
3.27048619	71.6584349
3.257968019	71.59157855
3.263847243	71.59157855
3.480869098	73.08477458
3.440989772	72.99562995
3.473570662	73.01791823
3.423568842	73.04020651
3.435669486	73.06248629
3.471325014	70.63325035
3.466361286	70.6109663
3.46988282	70.65553863
3.479583636	70.63325035
3.477082939	70.65553863
3.450898714	70.18751866
3.440658751	70.18751866
3.468340074	70.18751866
3.426343103	70.23209098
3.461203797	70.18751866
3.445459362	69.71950294
3.476498464	69.69721466
3.433776246	69.74178699
3.42162006	69.74178699
3.387738386	69.76407528
3.486873454	69.14005006
3.473132067	69.14005006
3.49657427	69.11776178
3.465392162	69.11776178
3.464675534	69.14005006
3.591545871	71.97044537
3.607467149	71.97044537
3.603483398	71.92587731
3.639585183	71.99273366
3.590885105	71.97044537
3.663915112	74.66712375
3.64679424	74.64483547
3.651993227	74.60026738
3.655834929	74.62254718
3.647576307	74.62254718
3.819902264	76.33861755
3.766840489	76.31632927
3.807842799	76.4054739
3.813901101	76.36090581
3.81480351	76.31632927
3.908024239	78.25526546
3.880003276	78.23297717
3.90972276	78.21068889
3.85374276	78.16612083
3.865224453	78.27755374
3.958926234	80.39477921
3.9776671	80.35020266
3.955326813	80.32791438
4.005689022	80.37249092
3.956186128	80.32791438
4.117938546	83.00230445
4.100718719	82.9131598
4.138078514	82.98001617
4.116220234	83.00230445
4.15683981	82.98001617
4.191142843	81.46453184
4.202262551	81.50910841
4.194843773	81.46453184
4.202703701	81.46453184
4.186284773	81.53138821
4.348618474	84.87437582
4.364538794	84.87437582
4.365718278	84.85209601
4.372599506	84.87437582
4.386539123	84.87437582
4.495954055	87.1030342
4.512593238	87.08075441
4.533414083	87.1030342
4.532092869	87.1030342
4.547475319	87.08075441
4.652351074	89.35398088
4.667029664	89.37626916
4.657031343	89.3316926
4.663770202	89.3316926
4.664089732	89.30941282
4.712766508	87.16989904
4.737747308	87.19218732
4.733566604	87.14761076
4.768688412	87.23675541
4.734247481	87.19218732
4.749400418	86.67959081
4.762822594	86.70187909
4.751899838	86.65730253
4.792661144	86.65730253
4.791859606	86.63502272
4.714987258	84.87437582
4.750586605	84.85209601
4.713645615	84.82980773
4.723708097	84.87437582
4.674345976	84.85209601
4.810083351	84.65150997
4.782281047	84.67379825
4.801242488	84.67379825
4.787059313	84.71837482
4.81420149	84.69608654
4.76601949	84.65150997
4.779299299	84.65150997
4.782999909	84.65150997
4.775720307	84.62923017
4.793260622	84.69608654
4.890471487	88.72884
4.924893904	88.72884
4.94275311	88.77341657
4.947092781	88.72884
4.907132376	88.75112829
5.02388405	91.55923955
5.004064569	91.55923955
5.02334586	91.53695127
5.018842753	91.51466299
5.048263137	91.55923955
5.181487046	93.98847551
5.126905509	93.96618723
5.192586645	93.98847551
5.164565362	93.96618723
5.148367009	93.94390742
5.232231351	96.21713392
5.21119057	96.15027755
5.23923324	96.21713392
5.216750265	96.17256583
5.260552692	96.17256583
5.405559311	93.34216628
5.339799649	93.43131091
5.370818321	93.36445454
5.352836857	93.34216628
5.355038773	93.38674282
5.501665387	96.21713392
5.483044543	96.2394222
5.521144269	96.19484563
5.506686573	96.21713392
5.530744215	96.2394222
5.550486765	94.38963911
5.528583796	94.45649546
5.531906781	94.50107203
5.550705106	94.43420718
5.531205794	94.4119189
5.671806665	98.04463719
5.658526857	98.04463719
5.677828896	98.06692547
5.701227687	98.08920526
5.721168148	98.06692547
5.880202806	100.5853061
5.924864229	100.5853061
5.869763974	100.5853061
5.894385342	100.5407295
5.870263219	100.5184497
5.915715647	98.13378182
5.899474201	98.1560701
5.911874264	98.11149354
5.91755494	98.11149354
5.932135851	98.06692547
5.942793023	101.0310377
5.961369816	101.053326
5.938190003	101.0756143
5.994346208	101.0756143
5.979027281	101.0978941
6.131754971	102.858541
6.113114975	102.8362528
6.139595427	102.8139645
6.105395819	102.858541
6.137535879	102.7916762
6.180781283	103.9728702
6.182741237	103.9282937
6.169001766	103.9282937
6.163262355	103.9505819
6.140580512	103.9060054
6.235465287	105.7335087
6.261484799	105.7112204
6.280125434	105.7335087
6.288646447	105.7335087
6.269005406	105.6889321
6.361355647	106.9146942
6.313733225	106.9369825
6.366432376	106.8924059
6.373548224	106.8478379
6.373030464	106.8701261
6.45557008	104.9534782
6.470950934	104.9311899
6.436268679	104.9311899
6.444129565	104.9311899
6.412287648	104.9311899
6.537609813	108.2518893
6.551927695	108.2073212
6.595209489	108.229601
6.60366666	108.229601
6.597048781	108.2073212
6.668450494	109.410795
6.702012319	109.410795
6.693366813	109.4330833
6.695109066	109.3439302
6.688842319	109.3662185
6.811745505	109.7896618
6.821106043	109.7450938
6.789084091	109.7896618
6.789186238	109.7228055
6.74506492	109.7450938
6.827919278	107.3827142
6.833240523	107.3158578
6.787722976	107.3158578
6.828900532	107.3604259
6.835619282	107.3158578
6.96988701	102.4590488
6.992206869	102.4367605
6.997766883	102.4590488
6.98406827	102.4144807
6.969831468	102.4813371
7.353296224	109.3010335
7.36755601	109.2787452
7.407733798	109.3010335
7.403415514	109.2564569
7.401294039	109.2341687
7.366373015	106.6266434
7.363772085	106.5820669
7.377790547	106.6043551
7.387171514	106.6043551
7.420147907	106.6266434
7.973188939	111.2845378
7.984267469	111.2399612
7.97070101	111.1953931
8.012841306	111.1731049
8.006323659	111.2176814
8.067051601	107.7409726
8.090372505	107.7409726
8.057349508	107.7632609
8.082410749	107.807829
8.06884812	107.7632609
8.439672128	111.0393837
8.459272949	110.9948156
8.423333004	110.9948156
8.410393474	111.0170954
8.407311175	110.9279507
8.959247099	112.9783198
8.902408422	112.9337433
8.928627759	112.911455
8.894725656	112.8891752
8.922384634	112.8445987
9.063086376	109.0113028
9.026286477	109.0113028
9.02806895	109.0113028
9.020868831	109.0113028
9.061290496	108.989023
9.451464426	112.2428575
9.446541557	112.3097223
9.479741396	112.2428575
9.440499534	112.2428575
9.476737623	112.1760011
9.939415181	113.6692057
9.938679081	113.6469174
9.931598347	113.6246291
9.962760983	113.5800525
9.94269603	113.6246291
10.00038764	110.7050849
9.984407945	110.7273732
9.993768483	110.6827966
9.995430294	110.7050849
10.00217011	110.7050849
9.998696459	109.5016111
9.966795808	109.5238993
10.02637714	109.5016111
10.01349571	109.5016111
10.03661743	109.5016111
10.28959583	111.8639907
10.24721676	111.7971258
10.3182367	111.7971258
10.26167382	111.774846
10.28969542	111.7971258
10.27817319	109.7690535
10.26555414	109.7690535
10.24017433	109.7467652
10.26391276	109.7913333
10.25227498	109.7690535
10.26916825	109.1673123
10.26747005	109.2118889
10.25754961	109.1896006
10.29897105	109.1896006
10.24605356	109.1896006
10.67339192	113.3571867
10.73343548	113.3349069
10.70543367	113.3571867
10.71069682	113.3126186
10.67679599	113.2903303
10.86561557	113.8252067
10.86917285	113.8029184
10.90305389	113.7806386
10.90465122	113.8029184
10.93283115	113.736062
10.91430288	110.7273732
10.91722046	110.7496615
10.90068279	110.7050849
10.90644135	110.7273732
10.93062221	110.7273732
11.48943777	113.7806386
11.49708095	113.736062
11.48162093	113.736062
11.534661	113.7137737
11.5176177	113.7137737
11.68885259	114.4938042
11.70527152	114.4269478
11.72778737	114.4046595
11.71722916	114.4269478
11.70326815	114.3823713
11.83477279	111.0839602
11.81941237	111.0170954
11.8434732	111.0393837
11.84207251	111.0170954
11.87101343	111.0170954
12.38404522	114.8949678
12.42988517	114.8726795
12.44196411	114.8503912
12.42882539	114.8726795
12.38346043	114.7835349
12.68736061	115.1401134
12.67551534	115.0955453
12.6652176	115.1178336
12.67590861	115.0955453
12.66375561	115.0955453
12.76576007	111.8639907
12.73537758	111.886279
12.7346434	111.8639907
12.73716005	111.886279
12.72791954	111.9085587
13.27347635	115.4075558
13.29057584	115.3852675
13.24927634	115.3629793
13.25863688	115.3184112
13.23411255	115.2961229
13.55731861	115.8087109
13.53848006	115.7864311
13.54369852	115.7864311
13.605439	115.7195663
13.57689772	115.7195663
13.72807213	111.8194141
13.72895315	111.8639907
13.71315222	111.8417024
13.73917173	111.8194141
13.73177242	111.8194141
14.00122849	113.9589279
14.02116639	113.9366396
13.96930485	113.9366396
13.9902272	113.8920715
13.98190474	113.8920715
13.96347351	112.4880116
13.97837044	112.4211552
13.97033143	112.4657233
14.00375281	112.4434435
14.01465577	112.4434435
14.01187097	112.2874341
14.03638892	112.3097223
13.96752876	112.2651458
14.00782849	112.2651458
13.97328988	112.2874341
14.08420798	111.9977119
13.98545181	112.0199916
14.00188989	111.9977119
13.96344797	112.0199916
13.94882812	111.9754236
13.99646331	111.418259
13.97982732	111.4405473
13.95386399	111.4405473
13.98510196	111.418259
13.9536648	111.4405473
14.10401564	107.1372801
14.09663804	107.1818566
14.14708229	107.1150003
14.13639894	107.1595683
14.18892189	107.1595683
14.1321943	106.9367025
14.16923807	107.0258472
14.12673452	106.9812791
14.11801495	106.9812791
14.12163736	106.9589908
14.06220797	102.2788082
14.03690476	102.2788082
14.02440447	102.2565199
14.0556884	102.3233847
14.06310814	102.3679528
13.90384493	97.68777016
13.93568812	97.68777016
13.89044574	97.71005844
13.86300382	97.66548188
13.8468824	97.66548188
13.81484257	94.18878158
13.76883791	94.27792621
13.77985706	94.25563793
13.77313704	94.30021449
13.7585606	94.21106136
13.57352558	89.24115654
13.55270537	89.21886826
13.55344339	89.24115654
13.57034369	89.21886826
13.621005	89.19657998
13.49751638	90.57835157
13.5080414	90.62292813
13.52349886	90.62292813
13.53168343	90.60063985
13.49785857	90.60063985
13.53942365	90.75664085
13.47545891	90.73436106
13.48650233	90.75664085
13.49296315	90.73436106
13.45934643	90.75664085
13.29942692	85.25185971
13.29648379	85.31871606
13.35526455	85.27414799
13.33453883	85.31871606
13.30850016	85.29642778
13.11607478	79.81393492
13.05233476	79.83621471
13.03815414	79.74707008
13.02511502	79.83621471
13.02153475	79.81393492
12.90953389	76.58238023
12.88761177	76.60466004
12.90103267	76.62694832
12.97719637	76.60466004
12.90533435	76.6492366
12.5951355	71.47874572
12.54295603	71.501034
12.58311275	71.47874572
12.61027631	71.501034
12.65011637	71.501034
12.43318198	67.40030423
12.47372431	67.35573192
12.38772891	67.40030423
12.39458684	67.37801595
12.30998704	67.44487657
12.40274076	68.9826534
12.3897808	68.96036512
12.33227944	69.04950975
12.34435838	69.02722572
12.42376271	69.00493744
12.31334513	69.25009156
12.37566913	69.29466388
12.33726296	69.25009156
12.36448143	69.25009156
12.38874017	69.2723756
12.33148397	69.60751006
12.32622593	69.67437066
12.31734293	69.60751006
12.32382674	69.62979834
12.30980189	69.58522603
12.29684194	67.75772698
12.31404101	67.80229932
12.32820121	67.71315042
12.31646319	67.75772698
12.30746655	67.7354387
12.01985633	61.85178224
12.02161837	61.80720568
12.00017762	61.87406627
12.04027944	61.87406627
12.04873597	61.87406627
11.84102932	57.86248116
11.85477071	57.86248116
11.82074539	57.86248116
11.86732336	57.86248116
11.83986229	57.90705347
11.55412009	53.18229853
11.56182329	53.27144741
11.5393036	53.29373144
11.55098672	53.27144741
11.51438728	53.27144741
11.42186467	50.44104784
11.45038552	50.39647553
11.46274791	50.41876381
11.4088281	50.39647553
11.45852922	50.44104784
11.41582009	51.91196408
11.42314279	51.8896758
11.346725	51.93425236
11.37240359	51.8896758
11.34320346	51.8896758
10.94187631	44.6019637
10.97649536	44.6019637
11.000214	44.6019637
11.03879509	44.6019637
11.02845522	44.6688243
10.99688272	45.24827718
11.02714262	45.24827718
10.96822141	45.27056121
10.99828214	45.27056121
10.94068246	45.29284949
10.72717512	40.34522871
10.72617535	40.32294042
10.73587425	40.30065214
10.71335712	40.32294042
10.7086577	40.30065214
10.4274202	35.8879119
10.49310038	35.91019593
10.43896223	35.84333534
10.44652369	35.91019593
10.44540199	35.91019593
10.39829796	37.60397802
10.39694195	37.67083861
10.37729964	37.62626205
10.40201932	37.64855033
10.40741781	37.60397802
10.06524681	31.34144622
10.10610771	31.27458776
10.07932847	31.3637345
10.07339179	31.38602067
10.04014981	31.3637345
9.776393581	27.0401368
9.746413301	27.06242294
9.785214014	27.10699528
9.764592995	27.08470911
9.782871007	27.0401368
9.390008045	22.27080741
9.442947881	22.31537972
9.418647001	22.337668
9.434764593	22.337668
9.472764725	22.35995417
9.39298309	23.54114183
9.437763898	23.51885569
9.429903012	23.51885569
9.459942665	23.47428335
9.428758961	23.47428335
9.413067196	23.96458735
9.432048747	24.0091618
9.375947447	23.98687352
9.396968117	24.0091618
9.339987072	23.94230121
9.02205821	17.8134906
9.045740461	17.8803512
8.993860404	17.83577677
9.026681021	17.94720968
8.981658251	17.8803512
8.775713012	13.42303335
8.764889211	13.44531952
8.780291772	13.46760673
8.714612232	13.44531952
8.714412406	13.44531952
8.321356641	9.255441937
8.38147872	9.255441937
8.345096349	9.30001532
8.415976471	9.277729151
8.375193459	9.233155769
8.321689897	10.52577743
8.343151078	10.50349126
8.325787287	10.52577743
8.352071105	10.50349126
8.319687807	10.48120405
8.029631156	6.558765699
8.020535563	6.603338548
7.999251863	6.581051868
8.036513341	6.581051868
8.020151872	6.625625228
7.909598314	4.508399759
7.924219446	4.552973142
7.920839004	4.530686462
7.927723104	4.552973142
7.890581011	4.530686462
7.730222906	3.527790172
7.736278335	3.483216789
7.779078759	3.460930376
7.780596925	3.460930376
7.764279507	3.460930376
7.778171562	4.486113079
7.764112241	4.508399759
7.776530818	4.508399759
7.732551868	4.552973142
7.722234974	4.530686462
7.6762999	5.509903022
7.676478019	5.465330173
7.678779529	5.443043493
7.683557477	5.487616342
7.720675949	5.465330173
7.602228946	3.125238593
7.62136755	3.080665477
7.632949156	3.125238593
7.622908061	3.125238593
7.649949047	3.169811708
7.561404437	4.819018808
7.571862421	4.86359219
7.609842124	4.84130551
7.611842937	4.885878892
7.596262896	4.908165573
7.574267356	5.755055547
7.594407643	5.732768867
7.576909783	5.755055547
7.557893756	5.777342249
7.557430901	5.777342249
7.612017226	3.57097026
7.606392093	3.548683847
7.617952632	3.548683847
7.634471153	3.548683847
7.598132194	3.548683847
7.59913324	3.57097026
7.574831082	3.593256962
7.54515916	3.57097026
7.538618531	3.57097026
7.529037737	3.57097026
7.601293658	3.526397144
7.619650195	3.504110464
7.604332545	3.526397144
7.627391696	3.526397144
7.594556395	3.526397144
7.583698758	3.481824051
7.563217554	3.481824051
7.539498914	3.481824051
7.539896651	3.481824051
7.557536879	3.481824051
7.556357714	3.504110464
7.517037964	3.481824051
7.557557947	3.526397144
7.542814876	3.504110464
7.601293658	3.526397144
7.297874205	3.094315935
7.321908225	3.0720295
7.288030382	3.094315935
7.253069137	3.0720295
7.248708717	3.0720295
7.28285789	1.511968498
7.311861384	1.511968498
7.328033242	1.489681951
7.248501868	1.511968498
7.340277531	1.534255178
7.1847593	2.247425694
7.241756306	2.202852712
7.2198195	2.202852712
7.254836926	2.202852712
7.255496416	2.202852712
7.17738936	0.642791755
7.119967166	0.620505208
7.169328649	0.642791755
7.190327613	0.620505208
7.088649393	0.620505208
7.056020302	-0.270958171
7.056020302	-0.270958171
7.056836205	-0.248671602
7.056020302	-0.270958171
7.056020302	-0.270958171
6.812117705	-6.934646587
6.867756788	-6.867787058
6.93127527	-6.956933289
6.852839428	-6.91236044
6.851018011	-6.890073738
