Saatcioglu and Grira 1999 Column BG-10	
-2.486778	6.561155015
-1.987183	16.05434043
-1.487588	22.10200608
-0.9879924	29.63125228
-0.4883973	37.50504559
0.01119782	43.55271733
0.510793	52.01224316
1.010388	59.98939818
1.509983	67.24303951
2.009578	73.39404255
2.509173	79.5106383
3.008769	85.66164134
3.508364	92.05386018
4.007959	95.99981763
4.507554	103.0466869
5.007149	108.5086322
5.506744	112.3167173
6.00634	119.6392097
6.505935	124.7221277
7.00553	129.2193313
7.505125	133.95769
8.004721	136.4564742
8.504315	141.1603647
7.987493	87.28358663
7.487897	75.79203647
6.988302	63.50796353
6.488707	62.00838906
5.989112	52.61857751
5.489517	42.50520973
4.989922	37.80128267
4.490326	28.82493009
3.990731	18.29809119
3.491136	1.879422492
2.991541	-10.88699696
2.491946	-21.75838906
1.992351	-26.46231003
1.492756	-38.26398784
0.9931607	-38.52320365
0.4935656	-52.25436474
-0.023257	-60.51254103
-0.5228521	-60.70283283
-1.00522	-71.77556231
-1.504815	-78.06443769
-2.00441	-87.45428571
-2.504005	-89.22948328
-3.003601	-95.75951368
-3.503196	-107.5612158
-4.002791	-109.2330699
-4.502386	-117.6581763
-5.001981	-121.1905775
-5.501576	-125.7911246
-6.001172	-131.5632219
-6.500767	-132.4081459
-7.000362	-145.2779331
-7.517184	-146.7829179
-8.016779	-149.5228571
-8.533602	-155.7826748
-7.999552	-92.94212766
-7.499957	-85.58516717
-6.983134	-78.63629179
-6.483539	-64.42279635
-5.983944	-52.6211003
-5.484349	-50.70805471
-4.984754	-40.6291307
-4.485158	-29.48209726
-3.968336	-20.84491793
-3.485968	-11.80502128
-2.986373	-3.276582979
-2.486778	5.837594529
-1.987183	11.0238845
-1.487588	18.24303343
-0.9879924	27.35721581
-0.4883973	33.74942857
0.01119782	40.21057143
0.5280204	45.40223708
1.010388	54.44212766
1.509983	61.73021277
2.009578	69.05270517
2.509173	76.58194529
3.008769	80.35556231
3.508364	86.16206687
4.025187	91.87057751
4.507554	99.01544073
5.007149	104.0294225
5.506744	110.1115502
6.00634	115.0566565
6.505935	116.6596353
7.00553	123.7753799
7.505125	124.7925836
8.004721	133.9068085
8.504315	138.4039514
9.003911	142.8322188
9.503506	149.0177508
10.0031	151.9644377
10.5027	155.4624316
11.00229	158.4780547
11.50189	162.6306991
12.00148	166.4043161
12.50108	168.3173252
13.00067	171.8497872
13.50027	173.5561094
14.01709	175.8880243
14.51668	177.7320973
15.01628	182.1604255
15.51587	184.5213982
16.01547	184.952766
16.51506	185.8666869
17.01466	181.44
16.49784	127.6320973
15.99824	116.7263222
15.49865	109.8861398
14.99905	108.1798784
14.48223	102.5747112
13.99986	92.88018237
13.48304	88.03306991
12.98344	82.57118541
12.48385	78.14291793
11.98425	65.44541033
11.46743	64.62954407
10.98506	64.13452888
10.48547	55.29598176
9.985873	48.38693617
9.486279	41.44343465
8.986683	35.32685714
8.487088	29.24473556
7.987493	23.0592462
7.487897	19.04443161
6.988302	11.13618237
6.488707	4.296046809
5.989112	-0.304507599
5.489517	-9.659866261
4.989922	-13.88141641
4.490326	-20.44591489
3.990731	-28.04406687
3.491136	-35.43548936
2.991541	-36.38380547
2.491946	-48.63339818
1.992351	-56.95510638
1.492756	-64.44990881
0.9931607	-70.66984802
0.4935656	-71.68705167
-0.006029591	-79.93987842
-0.5056247	-80.6125228
-1.00522	-91.58729483
-1.504815	-96.0500304
-2.00441	-99.78917933
-2.504005	-108.007538
-3.003601	-113.4694833
-3.503196	-117.8977508
-4.002791	-118.846079
-4.502386	-128.3736778
-5.001981	-130.1489362
-5.501576	-135.197386
-6.001172	-140.9694225
-6.500767	-145.8456535
-7.000362	-150.5840122
-7.517184	-152.2612766
-8.016779	-158.9291185
-8.516374	-163.7019453
-9.015969	-162.5829787
-9.515564	-168.6306383
-10.01516	-171.5083891
-10.51475	-174.9030395
-11.01435	-178.6421884
-11.51394	-183.7251064
-12.01354	-184.5356231
-12.51313	-189.2395137
-13.01273	-191.7038906
-13.51233	-192.4454103
-14.01192	-196.7703343
-14.51152	-197.9253495
-15.01111	-200.9409726
-15.51071	-204.1632827
-16.0103	-205.2838906
-16.5099	-206.1977508
-15.99307	-142.8802432
-15.49348	-137.1427356
-14.99388	-131.8874772
-14.49429	-127.1147112
-13.97747	-119.5800608
-13.4951	-114.6403647
-12.9955	-110.1431611
-12.49591	-105.7493617
-11.99631	-101.1488146
-11.49672	-95.99696049
-10.99712	-88.74334347
-10.49753	-82.97136778
-9.997932	-78.19854103
-9.498337	-73.21896657
-8.981514	-65.16753799
-8.499146	-62.32954407
-7.999552	-53.59439514
-7.499957	-49.23502736
-6.983134	-44.56018845
-6.483539	-38.20242553
-5.983944	-32.56821277
-5.484349	-28.41557447
-4.984754	-23.09146505
-4.485158	-14.18401824
-3.968336	-8.888984802
-3.485968	-1.67521459
-2.986373	5.647296657
-2.486778	7.491440729
-1.987183	13.84920973
-1.487588	18.96659574
-0.9879924	23.18813982
-0.4883973	29.13244377
0.01119782	34.45656535
0.510793	38.85038298
1.010388	46.51744681
1.509983	51.39364134
2.009578	55.92528875
2.509173	61.66285714
3.008769	64.81629179
3.508364	71.51860182
4.007959	76.39483283
4.507554	82.02905775
5.007149	85.83714286
5.506744	89.16285714
6.00634	94.31465046
6.505935	97.64036474
7.00553	103.9292401
7.522352	107.5703951
8.004721	109.7882067
8.504315	114.3198176
9.003911	116.8186626
9.503506	122.1772036
10.0031	125.227234
10.5027	129.0697872
11.00229	133.9804255
11.50189	137.4784195
12.00148	140.2872948
12.50108	145.1290578
13.00067	149.247234
13.50027	152.1594529
14.01709	155.6627964
14.51668	160.5390274
15.01628	163.4857143
15.51587	166.7424924
16.01547	169.5168997
16.51506	173.7729483
15.99824	124.0307599
15.49865	113.7451064
14.99905	109.5580547
14.49946	105.1297872
13.99986	93.74158055
13.48304	93.20139818
12.98344	92.49422492
12.48385	81.79513678
11.98425	76.88449848
11.48466	72.35282675
10.98506	67.33884498
10.48547	62.18699088
9.985873	55.27795745
9.486279	48.64455319
8.986683	45.1121155
8.487088	36.54922188
7.987493	34.05043769
7.487897	26.17664438
6.971075	20.88161702
6.488707	15.11496049
5.971885	9.268644377
5.489517	3.880997568
4.989922	-1.477570821
4.490326	-12.62460182
3.990731	-12.71153191
3.491136	-19.17266869
2.991541	-19.63860182
2.491946	-36.43627964
1.992351	-37.31568389
1.492756	-44.1213617
0.9931607	-49.10092401
0.4935656	-57.90500912
-0.023257	-58.85869909
-0.5056247	-71.17179331
-1.022447	-73.40036474
-1.504815	-75.20468085
-2.00441	-80.04638298
-2.504005	-87.05884498
-3.003601	-92.27957447
-3.503196	-97.05240122
-4.002791	-99.55118541
-4.502386	-105.9434043
-5.001981	-113.5071125
-5.501576	-114.3865046
-6.001172	-115.5759878
-6.500767	-124.8280243
-7.000362	-129.1529483
-7.517184	-133.2764742
-8.034006	-136.1941033
-8.516374	-139.0320973
-9.015969	-142.2888754
-9.515564	-145.8557447
-10.01516	-146.3905775
-10.51475	-157.1241945
-11.01435	-158.4170213
-11.51394	-162.4318541
-12.01354	-165.7919757
-12.51313	-166.3613374
-13.01273	-173.3737386
-13.51233	-177.3196353
-14.01192	-177.8544681
-14.51152	-183.178541
-15.01111	-189.605228
-15.51071	-190.9325228
-16.0103	-195.0851672
-16.5099	-198.1696657
-15.99307	-147.8418237
-15.49348	-139.3478419
-14.99388	-137.7448632
-14.49429	-130.8013982
-13.99469	-122.9620669
-13.4951	-120.0497872
-12.9955	-114.4844985
-12.49591	-111.9857143
-11.99631	-105.0767173
-11.49672	-99.51136778
-10.99712	-93.18808511
-10.49753	-91.24054711
-9.997932	-82.88443769
-9.498337	-77.07793313
-8.998742	-71.16808511
-8.499146	-65.36164134
-7.999552	-61.00224924
-7.482729	-53.70882067
-6.983134	-50.38311246
-6.483539	-43.64633435
-5.983944	-35.94482067
-5.484349	-29.89714894
-4.984754	-29.32784195
-4.467931	-20.55284498
-3.985563	-14.99291793
-3.485968	-7.635951368
-2.986373	-3.276582979
-2.486778	2.943363526
-1.987183	9.680139818
-1.487588	16.00345289
-0.9879924	17.77868693
-0.4883973	26.44494833
0.01119782	31.01105167
0.510793	36.54189058
1.010388	41.93491793
1.509983	48.43049848
2.009578	52.13522188
2.509173	59.52665046
3.008769	62.74899696
3.508364	70.03708207
4.007959	71.12316109
4.507554	78.89361702
5.007149	86.18170213
5.506744	92.64279635
6.00634	93.66
6.505935	98.98413374
7.022757	99.62772036
7.505125	106.083465
8.004721	106.4805471
8.504315	106.9119757
9.003911	107.4812766
8.487088	107.8713678
9.003911	113.8210334
9.503506	116.7332523
10.0031	121.6439514
10.5027	126.4167781
11.00229	129.4323404
11.50189	133.3782371
12.00148	138.5990274
12.50108	141.8213374
13.0179	146.1172036
13.50027	150.2299696
14.01709	153.8711854
14.51668	157.5069301
15.01628	161.4872948
15.51587	163.6071125
16.01547	167.8975076
16.51506	170.8787234
15.99824	122.721459
15.49865	114.6065653
14.99905	113.5204255
14.49946	106.2668085
13.99986	99.66784195
13.48304	98.85197568
12.98344	89.73781155
12.48385	82.20863222
11.98425	80.6056535
11.48466	70.21665653
10.98506	68.23465046
10.48547	59.56841337
9.985873	57.79318541
9.486279	47.71426748
8.986683	42.52797568
8.469861	41.84993921
7.987493	32.25876596
7.487897	29.72551976
6.988302	21.09372036
6.488707	12.04844985
5.989112	9.928668693
5.489517	-1.11499696
4.972694	-2.792238298
4.490326	-10.31610942
3.990731	-11.91906383
3.491136	-21.10215198
2.991541	-22.46392705
2.491946	-29.47634043
1.992351	-35.28282675
1.492756	-42.8465228
0.9931607	-51.96069909
0.4935656	-54.08048632
-0.006029591	-62.47112462
-0.5056247	-64.48753799
-1.00522	-74.53197568
-1.504815	-76.9618845
-2.00441	-78.3925228
-2.521233	-79.72522796
-3.003601	-89.93659574
-3.503196	-91.60851064
-4.002791	-102.3075988
-4.502386	-104.4962918
-5.001981	-105.8925228
-5.501576	-114.1108815
-6.001172	-115.9550152
-6.500767	-125.2759271
-7.000362	-127.1200608
-7.517184	-128.3493617
-8.016779	-135.2928875
-8.516374	-137.5160486
-9.015969	-138.981155
-9.515564	-146.9583587
-10.01516	-148.940304
-10.51475	-150.5432219
-11.01435	-152.2495441
-11.51394	-159.0207903
-12.01354	-162.8288754
-12.51313	-167.7050456
-13.01273	-172.1333739
-13.51233	-176.423769
-14.01192	-179.7495441
-14.51152	-183.5920365
-15.01111	-183.9545897
-15.51071	-191.793921
-16.02753	-194.5392705
-16.5099	-200.2025532
-17.00949	-202.32231
-17.50909	-204.1319757
-18.02591	-210.1161094
-18.50828	-211.7481459
-19.00787	-213.2132523
-19.5247	-219.1629179
-20.00706	-221.0016413
-20.50666	-222.7424316
-21.00625	-225.9647416
-21.50585	-228.1879027
-22.00544	-229.4807295
-22.50504	-230.3601216
-23.00463	-229.5856535
-23.50423	-229.8103951
-24.02105	-231.6598784
-24.50342	-233.5330699
-25.00302	-235.0326444
-25.50261	-234.6371429
-26.0022	-234.8274164
-26.5018	-235.7412766
-27.0014	-234.4499088
-27.50099	-234.2612158
-28.00059	-235.7951976
-28.50018	-233.0912462
-29.017	-233.734772
-29.5166	-234.2351368
-30.01619	-234.7355015
-30.51579	-235.1669301
-31.03261	-235.7071125
-31.51498	-231.4817629
-32.01458	-234.8418845
-32.51417	-233.2060182
-33.01376	-233.7063222
-33.51336	-233.8621277
-34.01295	-235.0171429
-34.51255	-230.6592705
-35.01215	-233.502614
-35.51174	-235.3122188
-36.01133	-233.8486322
-36.51093	-236.7607903
-37.01052	-237.50231
-37.51012	-236.4521581
-38.00972	-237.6071125
-38.50931	-237.9696657
-37.99249	-185.2989058
-37.49289	-182.3866869
-36.9933	-176.3046201
-36.4937	-171.7386018
-35.99411	-167.8616413
-35.49451	-163.3644985
-34.99492	-160.2455927
-34.49532	-158.4015198
-33.99573	-152.6294833
-33.4789	-149.2640122
-32.99654	-144.048693
-32.47971	-142.7160486
-31.99734	-137.1561702
-31.49775	-131.1430395
-30.99816	-130.4015198
-30.49856	-130.3835258
-29.99897	-122.7164742
-29.49937	-118.1159878
-28.99977	-115.444924
-28.48295	-110.0810334
-27.98336	-109.2705775
-27.48376	-105.0490578
-26.98417	-100.7930699
-26.48457	-97.12285714
-25.98498	-91.97106383
-25.48538	-90.9193921
-24.98579	-88.59294833
-24.48619	-84.81933131
-23.9866	-82.21720365
-23.487	-78.5125228
-22.98741	-75.4968997
-22.48781	-72.89477204
-21.98822	-68.70772036
-21.48862	-66.07112462
-20.98903	-62.50425532
-20.48943	-58.55834043
-19.98984	-56.50748328
-19.49024	-54.45662006
-18.99065	-51.57883891
-18.49105	-48.32205471
-17.99146	-45.13417021
-17.49186	-42.97995137
-16.99227	-38.00040122
-16.49267	-33.84777508
-15.99307	-29.626231
-15.49348	-28.0577386
-14.99388	-24.00848024
-14.49429	-21.5441459
-13.99469	-16.77132523
-13.4951	-13.16998176
-12.9955	-10.25773252
-12.49591	-6.51856535
-11.99631	-3.709681459
-11.49672	0.649682067
-10.99712	5.009047416
-10.49753	6.612
-9.997932	10.42008511
-9.498337	13.22896657
-8.998742	15.83111854
-8.499146	18.88119149
-7.982324	20.62734347
-7.499957	27.80666261
-6.983134	30.55200608
-6.483539	33.60207903
-5.983944	36.65215198
-5.484349	39.77113678
-4.984754	43.3724924
-4.485158	46.28474164
-3.985563	51.05758055
-3.485968	53.76308815
-2.986373	56.43417021
-2.486778	60.55234043
-1.987183	63.29234043
-1.487588	69.09878419
-0.9879924	72.87246201
-0.4883973	74.06194529
0.01119782	79.11039514
0.510793	82.33276596
1.010388	88.27708207
1.509983	91.4649848
2.009578	94.27386018
2.509173	97.28948328
3.008769	100.6151976
3.508364	105.3190881
4.007959	108.1968997
4.524781	111.6658359
5.007149	115.0895441
5.506744	118.4841337
6.00634	121.4653495
6.505935	125.4456535
7.00553	128.6680243
7.505125	131.6491793
8.004721	135.4227964
8.504315	137.6459574
9.003911	141.5229787
9.503506	144.6419453
10.0031	148.2088146
10.5027	151.1555015
11.00229	154.1367173
11.50189	156.1186626
12.00148	159.72
12.50108	161.3918541
13.00067	164.5797568
13.50027	167.6643161
14.01709	171.7189058
14.51668	174.3899696
15.01628	176.2685714
15.51587	177.4925228
16.01547	180.4392097
16.51506	183.0758055
17.01466	184.8854711
17.51426	188.900304
18.01385	188.4703951
18.51344	191.0380547
19.01304	192.778845
19.51264	194.8296657
20.01223	196.3637082
20.51183	193.6942249
21.01142	198.9494225
21.51101	201.8271733
22.01061	200.8804255
22.51021	201.9665653
23.0098	202.0534347
23.5094	204.621155
24.00899	205.5004863
24.50859	205.0017021
25.00818	204.7440122
25.50778	205.03769
26.00737	206.8818237
26.50697	205.4181763
27.00656	205.7807295
27.50616	206.3844377
28.00575	207.5394529
28.50535	206.9027964
29.00494	206.7485106
29.50454	205.284924
30.00413	205.4407295
30.50373	206.3545289
31.00332	207.7851672
31.50292	207.5964134
32.00251	206.1672948
32.50211	205.6339818
33.00171	204.5494225
33.5013	189.9928267
32.96725	146.5506383
32.48488	139.9571429
31.95083	134.8979939
31.48569	130.687234
30.9861	125.5354407
30.4865	125.4829787
29.98691	116.5066869
29.48731	113.8356231
28.97049	109.2641945
28.48812	104.7035258
27.98853	100.0341033
27.48893	98.1899696
26.98933	91.86668693
26.48974	88.23094225
25.99014	83.28583587
25.49055	81.99300912
24.97373	81.38389058
24.49136	72.86085106
23.99176	70.29319149
23.49217	65.69264438
22.99257	64.81331307
22.49298	57.97317325
21.99338	55.06093617
21.49379	51.08058967
20.99419	46.51451672
20.4946	44.25693617
19.995	41.65479027
19.49541	38.39800608
18.99581	34.38320365
18.49622	31.57432827
17.99662	28.93773252
17.49703	25.37085106
16.99743	23.14770821
16.49784	19.37409119
15.99824	14.67018237
15.49865	12.89496049
14.99905	7.054030395
14.49946	4.314058967
13.99986	2.952294833
13.48304	-2.894009726
12.98344	-4.703691185
12.48385	-8.029398176
11.98425	-10.18363526
11.48466	-13.75052888
10.98506	-15.56021277
10.48547	-18.88592705
9.985873	-22.55618845
9.486279	-25.1238845
8.986683	-27.72604255
8.487088	-30.50046809
7.987493	-34.20519149
7.487897	-37.39308207
6.988302	-39.37504559
6.488707	-42.0461155
5.989112	-44.0969848
5.489517	-50.28247416
4.989922	-50.81732523
4.490326	-51.0076231
3.990731	-56.8830152
3.491136	-60.89781155
2.991541	-63.46553191
2.491946	-67.03240122
1.992351	-67.46389058
1.492756	-70.47951368
0.9931607	-74.73556231
0.4935656	-75.16699088
-0.006029591	-78.42382979
-0.5056247	-81.23270517
-1.00522	-82.35331307
-1.504815	-84.81762918
-2.00441	-90.58966565
-2.521233	-90.68200608
-3.003601	-94.31240122
-3.503196	-97.70705167
-4.002791	-97.89732523
-4.519613	-100.7116109
-5.001981	-102.7226748
-5.518804	-105.6058359
-6.001172	-108.1681459
-6.500767	-109.6677204
-7.000362	-112.2354407
-7.517184	-114.6017629
-8.016779	-115.5156231
-8.516374	-118.9447416
-9.015969	-121.2367781
-9.515564	-123.3221277
-10.01516	-126.5099696
-10.51475	-128.8020669
-11.01435	-130.1638298
-11.51394	-132.6970821
-12.01354	-134.5756839
-12.51313	-139.6930091
-13.01273	-141.0203647
-13.51233	-141.7274772
-14.01192	-145.6044377
-14.51152	-146.2426748
-15.01111	-147.2598784
-15.51071	-151.171307
-16.0103	-153.2221884
-16.5099	-154.997386
-17.00949	-157.7029179
-17.50909	-160.0638906
-18.02591	-162.2924012
-18.50828	-163.6487538
-19.00787	-166.4231611
-19.50747	-166.6479027
-20.02429	-169.7033435
-20.50666	-169.8537994
-21.00625	-172.972766
-21.50585	-174.7134954
-22.02267	-177.3555015
-22.50504	-178.7463222
-23.00463	-180.0047416
-23.52146	-180.2003647
-24.00382	-184.1753191
-24.50342	-185.4336778
-25.00302	-187.1744681
-25.51984	-189.0584195
-26.0022	-189.9668085
-26.5018	-192.6723404
-27.0014	-193.5172036
-27.50099	-195.7403647
-28.00059	-197.2399392
-28.50018	-199.4630395
-29.017	-200.5889362
-29.5166	-202.6053495
-30.01619	-203.3468693
-30.51579	-204.6741641
-31.01538	-203.4862006
-31.51498	-204.1243769
-32.01458	-207.1055319
-32.51417	-209.0184802
-33.01376	-210.4491185
-32.49694	-156.9169605
-31.99734	-154.7283283
-31.49775	-151.1269909
-30.99816	-145.837386
-30.49856	-140.8234043
-29.99897	-136.9119757
-29.49937	-133.7930699
-28.99977	-130.2606687
-28.48295	-126.3782979
-27.98336	-122.3979939
-27.48376	-118.0731307
-26.98417	-115.4020669
-26.48457	-110.7326444
-25.98498	-107.7170213
-25.48538	-103.4955623
-24.98579	-99.4118541
-24.46897	-95.70176292
-23.9866	-92.76048632
-23.487	-88.50449848
-22.98741	-85.04097264
-22.48781	-82.95568389
-21.98822	-78.07951368
-21.48862	-75.06389058
-20.98903	-72.5306383
-20.48943	-69.79069909
-19.97261	-66.97647416
-19.49024	-64.00066869
-18.99065	-60.67499088
-18.49105	-57.90057751
-17.99146	-54.60933739
-17.49186	-51.35254711
-16.99227	-47.51001824
-16.49267	-44.87341033
-15.99307	-40.9619696
-15.49348	-38.66992097
-14.99388	-36.27449848
-14.49429	-32.67315502
-13.99469	-29.1062614
-13.4951	-25.02254711
-12.9955	-24.07423708
-12.49591	-20.30062006
-11.99631	-17.97410942
-11.49672	-13.85592705
-10.99712	-11.25377508
-10.49753	-6.82550152
-9.997932	-3.293060182
-9.48111	-2.546110638
-8.998742	2.496984195
-8.499146	4.444491793
-7.999552	7.770200608
-7.499957	10.71691185
-6.983134	14.46145897
-6.483539	15.78877812
-5.983944	18.59765957
-5.484349	20.06280243
-4.984754	24.49107599
-4.485158	27.92015805
-3.985563	30.970231
-3.485968	33.57238906
-2.986373	36.79473556
-2.486778	38.74224316
-1.987183	40.68975684
-1.487588	43.67092401
-0.9879924	45.23942249
-0.4883973	49.04751368
0.01119782	51.959769
0.510793	54.76865653
1.027616	58.06528875
1.509983	59.31832219
2.009578	62.67848024
2.509173	64.55708207
3.008769	68.43410334
3.508364	71.07069909
4.007959	73.5006079
4.507554	75.89604863
5.007149	78.7393921
5.506744	81.47933131
6.00634	84.35714286
6.505935	87.02820669
7.00553	87.90759878
7.505125	92.57702128
8.004721	94.59349544
8.504315	97.91920973
9.003911	99.59106383
9.503506	102.641155
10.0031	105.0021277
10.5027	107.0529483
11.00229	108.8970821
11.50189	112.8774468
12.00148	114.4114894
12.50108	116.6691185
13.00067	119.0989666
13.50027	121.5288754
14.01709	121.6556231
14.51668	125.6359878
15.01628	128.5482067
15.51587	129.9099696
16.01547	132.3398176
16.51506	134.5285106
17.01466	136.1658967
17.51426	139.767234
18.01385	140.5432827
18.51344	143.8000608
19.01304	145.2651672
19.51264	147.5572644
20.01223	147.5752584
20.51183	151.1421277
21.02865	152.7159878
21.51101	155.312766
22.01061	156.5711246
22.51021	159.2766565
23.0098	161.0518541
23.5094	162.4480243
24.02622	164.4353799
24.50859	165.7917325
25.00818	168.1526444
25.50778	169.3076596
26.00737	171.7375684
26.50697	173.6850456
27.00656	175.1500912
27.50616	176.2706991
28.02298	179.084924
28.50535	180.6480243
29.00494	182.147538
29.50454	181.9932523
30.00413	184.1474772
30.50373	186.0949544
31.00332	187.6289362
31.50292	189.2318541
32.00251	189.6977508
32.50211	190.852766
33.00171	191.4908815
33.5013	190.4752584
32.98448	155.0664438
32.48488	143.402614
31.98529	141.4896657
31.48569	135.8210334
30.96887	133.5925836
30.4865	128.4461398
29.98691	126.5331307
29.48731	120.7266869
28.98771	116.0227964
28.48812	111.3533739
27.98853	107.1663222
27.48893	101.6010334
26.98933	100.2392705
26.47251	94.73756839
25.99014	90.93489362
25.49055	89.12522796
24.99095	82.4918541
24.49136	80.57884498
23.99176	74.8412766
23.49217	73.54844985
22.99257	68.98237082
22.49298	65.24322188
21.97616	61.29191489
21.49379	59.76328875
20.99419	54.74929483
20.4946	51.2168693
19.97778	48.78162918
19.49541	48.14880243
18.99581	43.99618237
18.49622	40.22256535
17.99662	36.82795745
17.49703	36.53431611
16.99743	31.10684498
16.49784	27.47104559
15.99824	24.45543465
15.49865	22.64576292
14.99905	17.42502128
14.49946	15.85652888
13.99986	11.56607903
13.48304	8.648462006
12.98344	4.392464438
12.48385	3.340795745
11.98425	-1.845491793
11.48466	-5.171198784
10.98506	-7.601082067
10.48547	-9.135118541
9.985873	-13.77012766
9.486279	-16.37227964
8.969456	-18.84198784
8.487088	-22.64469909
7.987493	-24.66111854
7.487897	-27.81455319
6.988302	-33.27648632
6.488707	-35.3273617
5.989112	-35.93111854
5.489517	-40.91067477
4.989922	-42.99600608
4.490326	-45.3569848
3.990731	-48.54487538
3.473909	-52.59951976
2.991541	-52.68108207
2.491946	-57.21272948
1.992351	-58.02322188
1.475528	-60.45846809
0.9931607	-66.53525836
0.4935656	-66.79440729
-0.006029591	-69.53440729
-0.5056247	-72.92905775
-1.00522	-75.5656535
-1.504815	-77.61653495
-2.00441	-79.35732523
-2.504005	-82.64857143
-3.003601	-84.59604863
-3.503196	-86.06121581
-4.020018	-87.0493617
-4.502386	-93.1950152
-5.001981	-95.24589666
-5.501576	-97.53793313
-6.001172	-98.10723404
-6.500767	-99.8824924
-7.000362	-101.6921581
-7.517184	-105.0921581
-8.016779	-108.0044377
-8.516374	-108.4358663
-9.015969	-112.416231
-9.515564	-114.2259574
-10.01516	-117.3793921
-10.51475	-119.2924012
-11.01435	-118.4490578
-11.51394	-123.3252888
-12.01354	-125.8929483
-12.51313	-128.3228571
-13.01273	-129.8568389
-13.51233	-132.5624316
-14.01192	-136.1982371
-14.51152	-137.6978116
-15.01111	-139.7486322
-15.51071	-142.5575684
-16.0103	-144.5050456
-16.5099	-146.2457751
-17.04395	-148.6519757
-17.50909	-151.7946505
-18.02591	-152.5071125
-18.50828	-153.2777508
-19.00787	-156.5345897
-19.50747	-157.8274164
-20.00706	-159.3269909
-20.50666	-162.4114894
-21.00625	-163.6009726
-21.50585	-162.3441337
-22.00544	-166.9791489
-22.50504	-169.8913678
-23.00463	-171.9077204
-23.50423	-172.0980547
-24.00382	-174.7690578
-24.50342	-176.6821277
-25.00302	-179.0430395
-25.50261	-180.3358663
-26.0022	-182.7657143
-26.5018	-184.9544073
-27.0014	-187.1085714
-27.50099	-188.091307
-28.00059	-190.3144681
-28.50018	-190.6769605
-29.017	-191.6306383
-29.5166	-193.0957447
-30.03342	-195.8065653
-30.51579	-198.2654711
-31.01538	-201.0743465
-31.53221	-201.4767173
-32.01458	-201.5582371
-32.51417	-203.6779331
-33.01376	-204.9707599
-32.49694	-159.6733739
-31.99734	-155.968693
-31.49775	-154.9859574
-30.99816	-150.109848
-30.48133	-145.4006079
-29.99897	-143.699696
-29.49937	-137.548693
-28.99977	-135.1877204
-28.46572	-129.473921
-27.98336	-127.6696049
-27.48376	-121.5186018
-26.96694	-118.9111246
-26.48457	-115.0050456
-25.98498	-111.5071125
-25.48538	-107.9057751
-24.98579	-103.9254711
-24.48619	-100.6342249
-23.9866	-96.51604863
-23.487	-92.70802432
-22.98741	-88.62431611
-22.48781	-87.09027356
-21.98822	-82.04182371
-21.48862	-79.26741641
